N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
25.01862 11.35474 7.91114 20.5 19.15641 182.10879 15 59 21.07827 21.07827 73 15.656 11.978 0 0 3.08 2.952 2.63 2.894 9.946 8.252 -9 0 0.0036381 0.0029545 0.0035488 0.0029914 0.0036716 0.0028389 0.0035448 0.0028643 -0.0908249 0.8208093 -0.0215497 0.8394632 0.003634 0.0029619 4.05e-05 0.0002024 0.0071528 0.0266582 0.954326 0.00043864290667894 5.89382864171506e-05 5.88579099064608e-05 5.88415934188485e-05 0.000345247598503513 5.88932284661089e-05 0.0148858696622747 5.91211992291117e-05 0.697066326414534 5.91128106067719e-05 0.00614366463498817 5.8795321849226e-05 0.27421815909821 5.8910279864047e-05 0.00637192176674803 5.8697288305028e-05
25.13105 3.40057 16.93594 20.5 8.13316 68.33325 298 130 17.20548 17.20548 74 16.106 16.938 0 0 4.296 3.995 2.55 3.576 9.26 11.583 -9 0 0.0035127 0.0040923 0.0033594 0.0041851 0.003821 0.0040555 0.0033289 0.0039854 -0.41146 0.834587 0.0250892 0.9339094 0.0034901 0.0040969 5.41e-05 0.0002152 0.0164237 0.0386029 0.9679067 4.4652780943848e-05 4.50752018533951e-05 4.5713482200903e-05 4.45765682771909e-05 0.00225192777046588 4.53940994634651e-05 0.0541787053323394 4.48513489916788e-05 0.464123392307385 4.44835468295078e-05 0.0205528555771748 4.45997583074244e-05 0.458398685723642 4.47060751941374e-05 4.52306579679645e-05 4.51497689636027e-05
27.49185 17.09876 23.89766 20.5 15.57517 198.32335 34 117 25.9405 25.9405 75 18.39 14.663 0 0 3.4 3.196 3.412 4.258 11.578 9.525 -9 0 0.0045708 0.0057459 0.0044514 0.0049694 0.0045798 0.0053254 0.0045178 0.0050102 -0.0894766 0.7942529 -0.0513828 0.7999058 0.0045425 0.0053268 3.14e-05 0.0002339 0.005651 0.0246666 0.9677513 4.98542690729606e-05 4.98393672527677e-05 4.98575428757229e-05 4.98228681776045e-05 4.98286746930906e-05 4.97929682535102e-05 0.0168571813716254 4.9833738746439e-05 0.76001096971651 4.98738704337874e-05 0.0104570701529282 4.96341657131614e-05 0.207755034581728 4.98030904145484e-05 0.00437173020653554 4.98734150397129e-05
11.02277 6.50359 11.0612 20.5 6.96706 38.01199 130 102 25.47725 25.47725 76 16.796 14.325 0 0 3.158 3.154 3.014 3.767 10.624 9.744 -9 0 0.0038799 0.0036129 0.0038622 0.0036276 0.0038847 0.0033187 0.0038441 0.0034683 -0.0661277 0.8555681 -0.0001967 0.8639668 0.003909 0.0036112 3.8e-05 0.0002182 0.0082726 0.0279959 0.9698315 0.000839226691724278 6.12390444918292e-05 0.000516052449615868 6.13263049610535e-05 0.00166929090672254 6.124323224417e-05 0.0196012105251184 6.15304009229103e-05 0.769288378771046 6.16081837941722e-05 0.0146681569196312 6.16940418907221e-05 0.185786575345914 6.12508384692492e-05 0.0071396226907425 6.15936527108879e-05
8.27637 23.57825 22.97903 20.5 16.18202 107.25123 320 151 22.07749 22.07749 77 41.788 32.059 0 0 7.374 6.618 7.638 7.274 26.776 21.505 -9 0 0.0095744 0.0078686 0.0095956 0.0078903 0.0097008 0.0076737 0.0097668 0.0077509 -0.0536369 0.6987093 -0.0860939 0.7125236 0.0096475 0.0078757 6.25e-05 0.0004419 0.0038724 0.0217248 0.9783399 9.21901011930849e-05 9.18773417937451e-05 9.17745891030279e-05 9.18276656331768e-05 0.000495111280575181 9.17370367207434e-05 0.118928652971757 9.18463721058704e-05 0.65224529945654 9.18763239897161e-05 0.0382672019443616 9.18659846742667e-05 0.180060753210604 9.17118244254396e-05 0.00908452179462479 9.17521018995121e-05
27.12664 0.61894 16.63061 20.5 14.38522 142.0595 158 489 21.37968 21.37968 78 9.964 4.117 0 0 2.674 2.188 1.586 1.468 5.704 3.25 -9 0 0.0022299 0.0011951 0.0021169 0.0012735 0.0023615 0.0010551 0.0020548 0.0010508 -0.1997254 0.8351589 0.0763642 0.8925315 0.0022157 0.0012248 4.23e-05 0.000187 0.0093962 0.0312458 0.8666753 5.92099864280275e-05 5.94869130378392e-05 5.90171739838832e-05 5.88819560045201e-05 5.90397076091095e-05 5.91299805231121e-05 0.000552198449296435 0.0185449306793278 0.127062619298986 0.278351256071871 0.00576244549649128 0.011868053299704 0.197489891537936 0.35989630120584 5.86773036246258e-05 5.88609393360909e-05
13.92366 4.35801 5.3706 20.5 16.84214 109.40758 256 67 29.95718 29.95718 79 14.182 14.767 0 0 3.312 3.579 2.31 2.954 8.56 10.072 -9 0 0.0032211 0.0036663 0.0031276 0.0036158 0.0033464 0.0035822 0.0030639 0.0034286 -0.1884147 0.8309233 0.057623 0.8890073 0.0032024 0.0036379 2.81e-05 0.0001792 0.0060207 0.0255482 0.9763601 0.0013888915492182 0.000181130953126271 0.00280022700368913 0.000181149981330428 0.00196267405330136 0.000181183230720444 0.015698751016276 0.000180978533242262 0.54341708345996 0.000180611275185741 0.00981880583686335 0.000180971419659388 0.392634928384723 0.000181393944217449 0.0308301350159763 0.000181084342510288
23.85581 8.5596 13.74242 20.5 16.57677 100.60171 139 366 20.77094 20.77094 80 48.442 32.326 0 0 8.768 7.273 8.934 6.975 30.74 21.783 -9 0 0.0108879 0.0076555 0.0109917 0.0077225 0.0111457 0.0077533 0.0111891 0.0075471 -0.0926772 0.6581948 -0.0901678 0.6483576 0.0109894 0.0076983 4.96e-05 0.0004527 0.0024022 0.017947 0.9701433 6.83490372008803e-05 6.8830507146918e-05 6.89041553086796e-05 6.88008750608729e-05 6.88384347159973e-05 6.88901479140614e-05 0.119299036270517 6.89498219373052e-05 0.605798806491404 6.89503167820247e-05 0.0214859646953653 6.88385130260417e-05 0.248264757269311 6.88997721660945e-05 0.00439430968411736 6.8874008025678e-05
17.0541 16.60231 2.86648 20.5 15.46237 152.10006 28 354 14.05354 14.05354 81 25.564 19.746 0 0 4.274 4.691 5.874 5.325 15.416 12.511 -9 0 0.0056084 0.0044799 0.0057885 0.0045281 0.0055635 0.0045572 0.0060123 0.0046781 0.0484226 0.8042331 -0.127404 0.74804 0.0057551 0.0044854 5.66e-05 0.0002745 0.0060325 0.0225575 0.9692493 4.48888338130363e-05 4.48271069166621e-05 4.49077432864054e-05 4.47573117243807e-05 4.48642399986965e-05 4.48092550386285e-05 0.109444850099712 4.47208026735407e-05 0.673046895895272 4.48997923722392e-05 0.0438645938291825 4.48132193844721e-05 0.172956495911763 4.48679863697178e-05 0.000194130937938527 4.46770345534469e-05
13.77897 14.39008 22.58095 20.5 0.28756 54.30505 285 315 14.26674 14.26674 82 40.054 52.15 0.01 0.1 7.386 9.898 7.734 10.563 24.924 34.189 -9 0 0.0094522 0.0129942 0.009371 0.0127786 0.0095774 0.0128909 0.0096089 0.0127862 -0.1601194 0.6525765 -0.2840808 0.7148188 0.0095151 0.0129161 0.0001035 0.0004893 0.0445868 0.137577 0.9905056 6.2927139561625e-05 6.24719807029687e-05 6.23810036840446e-05 6.58548366044062e-05 0.0033190675287107 6.26904652607693e-05 0.154091229932196 6.28310477674334e-05 0.390486720308127 6.29697496633789e-05 0.114349672890658 6.25195206166764e-05 0.337059391614185 6.31413058594347e-05 6.25066496409231e-05 6.36240267620793e-05
6.80262 21.60984 7.66847 20.5 4.73988 70.99618 262 450 10.83318 10.83318 83 44.958 37.519 0 0 7.77 7.581 9.916 7.73 27.272 24.824 -9 0 0.0096988 0.0087173 0.0099795 0.0086812 0.0098773 0.0088067 0.0104822 0.0087696 -0.0490488 0.7646388 -0.3308399 0.7374797 0.009923 0.0086622 8.38e-05 0.0003912 0.0142248 0.0378776 0.9836842 3.89551878090536e-05 3.8913298724686e-05 3.89878905088572e-05 3.92826175532807e-05 3.91506025278536e-05 3.87051453160095e-05 0.0358695947470458 4.09437500801347e-05 0.566875899825385 3.88660544193488e-05 0.017328014914063 3.97090337906918e-05 0.379453913897324 3.89353288855813e-05 3.91931089169629e-05 4.093459765012e-05
28.96364 18.05073 19.76213 20.5 18.13772 115.41013 267 157 8.52275 8.52275 84 43.534 25.15 0 0 9.068 6.093 7.59 6.254 26.876 16.31 -9 0 0.0138037 0.0131667 0.0125536 0.0105727 0.0140743 0.0129435 0.0128989 0.0110498 -0.1175707 0.6375535 -0.0550335 0.6519272 0.0132823 0.0118301 0.0001036 0.0004544 0.0061356 0.0212762 0.982291 3.99890863915284e-05 3.95730433593333e-05 3.92202498684253e-05 3.9087501884302e-05 3.97957374069883e-05 3.95484931376055e-05 0.135065664304526 3.85936963410939e-05 0.773966607125574 4.18319044639546e-05 0.0159266085657904 3.95882898057092e-05 0.074563989018582 4.03287761847457e-05 3.99642825923498e-05 3.96099240915919e-05
11.44088 17.62601 28.44696 20.5 11.19281 117.23749 303 413 7.73119 7.73119 85 61.546 42.429 0 0 11.498 9.579 12.884 9.119 37.164 27.617 -9 0 0.0131463 0.0096557 0.0133556 0.009595 0.0137547 0.0100181 0.0141425 0.0098606 -0.118353 0.6661068 -0.2598865 0.6443495 0.0133837 0.009612 0.0001327 0.0004928 0.0088365 0.0246381 0.9819784 5.22057360425138e-05 5.21973315766641e-05 5.21318154140362e-05 5.20609768595072e-05 0.000464827915689385 5.22269306173234e-05 0.169070148075485 5.24788873200718e-05 0.497769278939802 5.22028145815805e-05 0.0776396286678501 5.22325124326263e-05 0.25448152955767 5.24856378245154e-05 5.21565216965635e-05 5.22076791381796e-05
27.19521 4.3715 21.66786 20.5 18.72302 142.31738 498 248 20.6233 20.6233 86 37.408 29 0 0 7.392 5.955 5.954 5.77 24.062 20.75 -9 0 0.008763 0.0075812 0.0084972 0.0074005 0.0088659 0.0069976 0.0084606 0.0070223 -0.2346704 0.7702221 -0.0009221 0.827825 0.0086897 0.0074847 5.96e-05 0.0004356 0.0051014 0.0219261 0.978506 0.000113113316313862 0.000112940205926797 0.000113131486544019 0.000112884381205721 0.00161324205135351 0.000112435768087238 0.0484186099217741 0.000112039650632014 0.229624419097395 0.000113277269811668 0.0444513264055496 0.00011283644006752 0.668628029893211 0.000112490935228061 0.00613665508627699 0.000112568090623806
16.03322 21.92985 16.92057 20.5 4.59352 147.13857 189 262 27.0064 27.0064 87 27.362 41.988 0 0 5.238 8.375 5.574 8.881 16.55 26.5 -9 0 0.0074173 0.0122574 0.0071221 0.011297 0.0076674 0.0124624 0.0075011 0.0118596 -0.1185809 0.8448531 -0.1377488 0.811213 0.0073146 0.0117406 4.5e-05 0.0003037 0.0118189 0.0345237 0.9874955 4.74093526462564e-05 4.72525817792301e-05 4.73285580663733e-05 4.73875586654729e-05 4.74535285909093e-05 4.73428018647274e-05 0.0405656283800082 4.7293676881795e-05 0.622498162798446 4.71536589715102e-05 0.0254648601120983 4.7254258441149e-05 0.309812191562141 4.75590256025506e-05 0.00113822884907191 4.74932967250809e-05
14.60688 22.26492 1.15202 20.5 16.62459 54.91643 279 343 9.20787 9.20787 88 75.842 35.768 0 0 14.154 9.386 15.356 9.65 46.332 21.768 -9 0 0.016441 0.0075752 0.0166875 0.0074843 0.0173964 0.0084969 0.0176642 0.0083873 -0.1493248 0.6092775 -0.1612643 0.5431017 0.016631 0.007453 6.67e-05 0.000467 0.0026738 0.0158429 0.9617903 5.39695401247458e-05 5.39813758370443e-05 5.40371362376793e-05 5.39215105407255e-05 0.000224229802188846 5.3773169910407e-05 0.0741351517602592 5.39203615234455e-05 0.258591644091237 5.38698588674689e-05 0.0629364308346833 5.32511719924189e-05 0.603520001964755 5.40175327188058e-05 5.40754390408982e-05 5.37244500825841e-05
11.58585 4.83945 19.47515 20.5 14.22562 31.13665 153 385 29.6001 29.6001 89 37.512 17.643 0 0 6.28 4.274 6.158 4.196 25.074 13.333 -9 0 0.0087851 0.0047445 0.0088327 0.0047942 0.0088377 0.004371 0.0088033 0.0043748 -0.0560263 0.7107691 -0.0287665 0.7588728 0.008846 0.0047071 3.71e-05 0.0004199 0.0026368 0.0224671 0.9426299 0.000154511650513949 0.000153114494807571 0.00411561441067941 0.000155431543353635 0.000154879421689509 0.000155396679894778 0.0126528863192872 0.000154665785344212 0.142681294016737 0.000154422847413588 0.0129838710019564 0.000155073008234472 0.12351710513062 0.000154687707165232 0.702501800617898 0.000155245364405945
21.50964 11.69761 8.66307 20.5 11.31041 116.66006 252 0 8.77601 8.77601 90 16.058 7.781 0 0 4.684 3.388 2.576 2.318 8.798 5.258 -9 0 0.0035527 0.0020921 0.003313 0.0020621 0.0038002 0.001943 0.003206 0.0017383 -0.2421372 0.8183694 0.0961058 0.9001837 0.0035494 0.0020679 0.0001165 0.0002865 0.0178988 0.0371452 0.8803349 0.000252536963334772 6.10349594299413e-05 0.00141615213664575 6.09836575766453e-05 0.0017518124259603 6.10292824212369e-05 0.0866851587485289 0.000876074957010493 0.576361256932404 0.00181758437802301 0.0341555424202862 0.00157924798020456 0.293034605928501 0.00176483074755072 6.1066226387574e-05 6.10822557346811e-05
4.94332 26.68703 10.67479 20.5 1.06368 1.01431 382 96 3.03907 3.03907 91 54.696 21.85 0 0 9.378 5.532 13.882 7.743 31.436 15.11 -9 0 0.0116413 0.0054774 0.0121232 0.0057107 0.0115042 0.0049673 0.0127738 0.0055089 0.0230302 0.6874844 -0.2296957 0.6601174 0.0122119 0.0055469 0.0003296 0.0006751 0.0186132 0.039572 0.9283953 0.000352943467850681 8.02996189803386e-05 0.00195234279954963 8.03483881188443e-05 0.00170897166780768 8.03585339306648e-05 0.443439479968119 8.03759267000228e-05 0.156270074147099 8.02990428143643e-05 0.247487240941565 8.036152658353e-05 0.148065915961211 8.03361682378415e-05 8.03217699265525e-05 8.03300715062425e-05
15.72144 15.72928 15.63325 20.5 11.85346 182.52818 494 303 6.68971 6.68971 92 74.75 46.918 0 0 15.764 9.602 13.552 10.682 45.434 31.09 -9 0 0.0165555 0.0110003 0.0161112 0.0109342 0.0177335 0.0113029 0.0170114 0.0115907 -0.3488641 0.6248404 -0.1113042 0.7044497 0.0164148 0.0108686 8.14e-05 0.0005332 0.0080813 0.0258235 0.9809406 4.40423582596811e-05 4.40901869225203e-05 8.31174507485352e-05 4.42089522562091e-05 0.000862777157032332 4.4158727865763e-05 0.101159138448479 4.39820944263383e-05 0.608693288028238 4.40117752734573e-05 0.0378919937318146 4.40705220166737e-05 0.250718770418142 4.38987590783259e-05 0.000194277245881123 4.41741435650934e-05
10.75371 15.86288 21.86476 20.5 6.11452 73.63611 332 191 20.38639 20.38639 93 38.23 39.751 0 0 7.066 7.481 6.81 7.749 24.354 27.007 -9 0 0.0087904 0.0097287 0.0087528 0.0097637 0.0089736 0.0096011 0.0088856 0.0097032 -0.1021981 0.7797453 -0.0590427 0.8185544 0.0088215 0.009757 4.99e-05 0.0004221 0.0053846 0.0231082 0.9861028 0.000194607492917198 0.000194601553681472 0.000194593886995503 0.000194546279094306 0.00393421839375556 0.000194600342359689 0.0209213343897798 0.000194590966398618 0.718176193219402 0.000194566643752031 0.00777464664274069 0.000194636939980127 0.215910179305256 0.000194627497059848 0.0313374253988869 0.000194631047940156
4.68522 1.41565 28.86061 20.5 0.14101 193.52365 355 209 7.18776 7.18776 94 7.634 9.008 0.028 0.177 2.72 2.943 1.272 2.092 3.614 6.147 -9 0 0.0016245 0.0023526 0.0014142 0.0022767 0.0017854 0.0022037 0.0013772 0.0021028 -0.4563898 0.7887156 -0.0138893 0.566222 0.0016339 0.0023215 0.0001145 0.0002907 0.0851849 0.1955038 0.9400476 5.97672806371371e-05 6.03618646893793e-05 0.000705254578093211 5.93965731623533e-05 0.00737048195153061 5.89575032195813e-05 0.162882553953895 5.92043895512193e-05 0.364839351531167 6.03348595645412e-05 0.184351109422461 5.8581419076941e-05 0.279255942505883 5.85814318227819e-05 5.96175107469903e-05 6.05032244987623e-05
19.60223 6.85526 26.99417 20.5 18.43387 193.3528 176 280 15.32831 15.32831 95 28.344 27.81 0 0 5.51 5.746 5.184 5.713 17.65 18.507 -9 0 0.0063511 0.006489 0.0062786 0.0063558 0.0065281 0.0065473 0.0064362 0.0065148 -0.1564022 0.7917834 -0.0410331 0.8001961 0.006391 0.0064302 7.61e-05 0.000366 0.0100107 0.0320418 0.9812084 5.04143219866274e-05 5.07272816075711e-05 5.06743521075536e-05 5.05219710138956e-05 0.000380658243636455 5.24525701743716e-05 0.0839408447373184 5.05952699341513e-05 0.548359093414551 5.07038704006108e-05 0.0596721640472596 5.07330743669197e-05 0.307088401992083 5.05535081196532e-05 5.05610577114872e-05 5.09002877280133e-05
22.87095 28.98417 15.83741 20.5 12.4898 3.96919 216 431 25.0301 25.0301 96 77.996 37.842 0 0 15.122 8.221 14.328 9.391 48.544 24.795 -9 0 0.0397897 0.009772 0.0332533 0.0056453 0.0406625 0.0085283 0.0360804 0.0056318 -0.1113623 0.3387757 -0.316003 0.3479643 0.0365865 0.0074808 6.49e-05 0.0007332 0.0008231 0.0101547 0.8609269 0.000136655865108932 0.000136406392853133 0.000137081494132711 0.00013721613761934 0.000137246739079806 0.000135815882143357 0.158512562872512 0.0104930391853345 0.0675872721516418 0.0117892588794714 0.100041121238219 0.00441008249958494 0.636966453969777 0.00910592569464628 0.000136868972025795 0.000136992025849978
0.57734 4.09664 15.64848 20.5 5.33839 49.30536 246 178 1.90823 1.90823 97 6.026 4.863 0.064 0.341 0.914 1.348 3.504 3.651 1.544 2.699 -9 0 0.0007288 0.001024 0.0013179 0.0013163 0.0006928 0.0009006 0.0014229 0.0013363 0.0794463 0.8631883 -0.1297512 0.9499964 0.0015654 0.0013482 0.000542 0.0007433 0.2189333 0.2358699 0.5366868 0.000495742811625881 6.40483858397583e-05 0.00379352088816681 6.38415221518222e-05 0.00387933039622575 6.3921783484001e-05 0.302614670571927 0.000339102939830263 0.290762300434066 6.3980923787789e-05 0.146678936586744 6.38944046906208e-05 0.250924848292835 6.39154152031994e-05 6.387952402457e-05 6.40651193978932e-05
11.95147 29.71651 20.1502 20.5 19.88089 131.39654 368 98 28.96184 28.96184 98 49.688 30.159 0 0 8.714 6.893 8.226 6.491 32.748 20.438 -9 0 0.0128713 0.0099391 0.0126115 0.009105 0.0129547 0.0095934 0.0126419 0.0090854 -0.0478828 0.7004907 -0.0078146 0.7080421 0.0127829 0.0094826 4.15e-05 0.0005265 0.0019744 0.0196392 0.9765882 7.25594535242374e-05 7.46779283111948e-05 7.37104891483802e-05 7.63420067485198e-05 7.37910294372593e-05 7.38120972106531e-05 0.00872747474637918 7.40628829843608e-05 0.294987092878651 7.25371110801652e-05 0.021389696749367 7.3588325215582e-05 0.592830513715047 7.46968110866114e-05 0.0812523785208124 7.30652549968862e-05
25.95931 2.45053 10.20423 20.5 10.44051 115.63688 32 460 15.43529 15.43529 99 18.906 9.432 0 0 3.56 3.044 3.434 2.599 11.912 7.276 -9 0 0.0043382 0.0026426 0.0042927 0.0026467 0.0043611 0.0023396 0.0043256 0.0023631 -0.0802131 0.8153936 -0.0613139 0.8276187 0.0043869 0.002617 7.14e-05 0.0002378 0.0113028 0.032246 0.9299619 0.000448416242599662 5.27797285690882e-05 0.0011098372747934 5.28701381272248e-05 0.000709141263318431 5.28551063882472e-05 0.10477259570877 5.27741451513327e-05 0.468371448920289 5.28774875289522e-05 0.123283612235418 5.29079116547353e-05 0.300829462697596 5.27653328676585e-05 5.2831386379647e-05 5.28244205491166e-05
19.12404 21.02525 1.13577 21 2.41963 171.31905 258 119 0.45995 0.45995 0 31.92 33.626 0.416 1.295 16.388 16.822 7.84 13.554 7.276 17.615 -8.974 0.581 0.0071292 0.0098407 0.0048864 0.0086984 0.0082582 0.0104579 0.0054824 0.0095767 -0.3745836 0.8847758 -0.1787476 0.9146664 0.0079388 0.008891 0.0019311 0.0018146 0.289984 0.2850274 0.8364933 0.00014718242603467 0.000147438825064472 0.00822342600858368 0.000147178967830675 0.00172471398187625 0.000147443960262113 0.376135941357374 0.000146035821438787 0.290908444003499 0.000147292505365468 0.191767971612785 0.000147186306964088 0.129768488613837 0.000147207529640118 0.000147159164713529 0.000146888914731392
25.89746 14.32794 10.00984 21 12.02455 97.02717 251 239 3.58723 3.58723 1 50.706 39.284 0 0 11.554 9.26 10.39 9.659 28.762 24.142 -9 0 0.0118357 0.0103577 0.0113979 0.0093851 0.012475 0.0107111 0.0119231 0.0102317 -0.1929422 0.7128998 -0.0258624 0.7265592 0.0118551 0.0098141 0.0002383 0.0005602 0.0173472 0.038439 0.9705604 6.76970088825615e-05 6.90481743430381e-05 0.000400663967617242 6.78085042928653e-05 0.000439273348989348 6.80915718120496e-05 0.521056600278275 6.79947064779869e-05 0.251511520974425 6.77539379178557e-05 0.142644815167748 6.8192336758067e-05 0.0832674525943376 6.77503051968658e-05 6.78568124386851e-05 6.74803104872708e-05
20.09705 13.4353 6.36485 21 13.31068 146.80451 50 163 15.47204 15.47204 2 19.008 18.443 0 0 3.586 4.192 3.79 4.822 11.632 11.578 -9 0 0.0042264 0.0042521 0.0042625 0.0043384 0.0042895 0.0041541 0.004347 0.0043039 -0.1214008 0.8414903 -0.1061088 0.8353454 0.0043036 0.0042825 5.92e-05 0.0002557 0.0100587 0.0294153 0.9725437 5.19401941137453e-05 5.26732799600034e-05 5.31018786685062e-05 5.26034669413187e-05 0.000365224957558313 5.40435623896655e-05 0.0466889944561061 5.21548425981129e-05 0.585996841779663 5.3087938398309e-05 0.023754702680578 5.244000330612e-05 0.342189340822355 5.25087608404839e-05 0.000477313524644864 5.30278518779456e-05
3.48403 7.9211 8.86384 21 10.65461 108.96494 201 390 14.024 14.024 3 17.262 16.67 0 0 2.892 3.528 4.282 3.902 10.088 11.632 -9 0 0.0037063 0.0041716 0.003913 0.0042661 0.0036587 0.0039711 0.0040505 0.0039968 0.0399476 0.8626888 -0.308361 0.8559678 0.0038764 0.0042028 6.67e-05 0.0002435 0.017476 0.0426406 0.9728566 0.000235410852325794 4.61629461876168e-05 4.58716840550953e-05 4.63870279949732e-05 0.000756991060988468 4.62489295486684e-05 0.131720418140015 4.55303481199087e-05 0.4663835888319 4.62271343201022e-05 0.0666546473091452 4.5829916163868e-05 0.333788853179625 4.56184445274026e-05 4.65214673683926e-05 4.56927277138721e-05
23.31289 11.93202 0.12908 21 9.40503 7.39255 437 393 8.04305 8.04305 4 100.838 18.696 0 0 20.53 7.754 18.828 7.52 61.48 13.786 -9 0 0.0215818 0.0045879 0.0214089 0.0045222 0.02323 0.0047528 0.0227266 0.0047105 -0.2759974 0.4109949 -0.2161143 0.4242073 0.0216314 0.0044338 0.0001361 0.0006819 0.0032642 0.0160108 0.8829108 4.78210843501568e-05 4.77953257065373e-05 0.00209193415938047 9.88444439164544e-05 0.000143709443635041 9.16695888900163e-05 0.559018973603903 0.00062878289612945 0.142723511170349 0.00054726989203856 0.0798290800618315 0.000646580406721208 0.213432935909007 0.000555477100489118 4.77973174781753e-05 4.78175961739773e-05
1.21195 13.14411 20.07382 21 13.2112 86.98855 21 362 0.82711 0.82711 5 18.576 9.312 0.048 0.349 0.71 1.16 16.368 8.827 1.45 2.913 -9 0 0.000615 0.0010846 0.003938 0.0021725 0.0006088 0.000978 0.0050223 0.0025788 0.0073609 0.9093015 -0.6957216 0.8381345 0.0034457 0.0019597 0.0011692 0.0010865 0.2010756 0.1484996 0.270126 4.16666671105326e-05 3.61535982497799e-05 0.00171659091802416 0.000398336212434092 0.00270844932426102 0.000179712168963235 0.114401168007817 0.000132310997958313 0.585432099902056 8.91335501580466e-05 0.0594661459669461 0.000112619480413125 0.235080617831027 0.000132681042512879 3.61565845808075e-05 3.61577474869852e-05
