N1 N2 Na Tsplit dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
28.46099 19.33007 18.36892 16 15 61.592 31.15 0.936 3.629 26.602 16.116 22.61 13.716 11.444 6.341 -0.476 12.455 0.0349017 0.0083555 0.0217184 0.0052941 0.0405712 0.0093846 0.0272055 0.0054153 -0.5522355 0.4063058 -0.811107 0.528991 0.0525075 0.0088525 0.0241974 0.0068429 0.3061925 0.076212 0.3516788 0.00838007164194014 0.925024860143784 0.00514705336420426 0.0348345787174597 0.000385442448504825 0.0259053548879663 3.22640709278892e-05 3.21430409765684e-05 3.22940534859349e-05 3.20606770522271e-05 3.23448054752119e-05 3.23990036711748e-05 3.22001130922488e-05 3.21501800023836e-05 3.27147918416773e-05 3.20680596153598e-05 0.000257872650409245 0.000257872650409245 0.000990228367169902
21.03462 16.09821 9.28206 16 16 104.134 38.35 8.48 7.167 50.756 22.505 41.652 17.918 3.246 5.905 16.668 13.018 0.0209187 0.0071777 0.0157054 0.0049352 0.023044 0.0092366 0.0174263 0.0060484 -0.2872827 0.5309784 -0.3193 0.6481435 0.0422352 0.0067877 0.0239232 0.0059379 0.4062945 0.0943669 0.3808319 0.00247179030392423 0.648388433312364 0.00200677489164098 0.243546755311948 0.00380112550088208 0.0993083604325832 4.77152071525558e-05 4.77493245181744e-05 4.77028967107662e-05 4.76297466883347e-05 4.76518861505421e-05 4.76892926322973e-05 4.76364994630631e-05 4.76786214750279e-05 4.76392689750283e-05 4.76675028911749e-05 0.000381489833355279 0.000381489833355279 0.000991273200696993
22.04388 0.4808 17.45413 16 17 105.252 15.246 28.852 8.702 74.614 14.897 1.668 1.706 0.118 2.639 38.898 8.828 0.0206404 0.0051932 0.0004534 0.0006144 0.0210664 0.0042207 0.0005045 0.0011381 -0.0949636 0.5145063 -0.128485 0.8580835 0.0487165 0.0090982 0.0381696 0.0088214 0.6468853 0.0790942 0.0800137 0.00163148181423328 0.953424221637562 0.000299225718078434 0.0304109615552425 0.000378841583232643 0.0134156820228608 7.73884876618575e-06 7.74305230046245e-06 7.73930626531366e-06 7.74632496278704e-06 7.73504182573358e-06 0.000370027722797392 7.6880889765525e-06 7.72682249355156e-06 7.73665540979733e-06 7.70380499238729e-06 0.000424151757486395 0.000424151757486395 0.000991635624162455
9.08249 20.51627 14.87779 16 18 116.598 16.978 17.14 10.285 30.742 10.33 64.462 13.442 4.254 10.642 27.896 13.611 0.0104574 0.0050097 0.019818 0.0052263 0.0117681 0.0071265 0.020904 0.0062162 -0.2725695 0.7521515 -0.1574046 0.5539922 0.0469595 0.0080427 0.0318218 0.0072947 0.5201399 0.0878327 0.3064099 0.000756541255587943 0.933735503316704 0.000152697984609882 0.0363738920780048 8.77589683357544e-05 0.0288139753840512 7.96294852984668e-06 7.96303259141482e-06 7.96257613833079e-06 7.96285644201505e-06 7.96328603969637e-06 7.96310507391876e-06 7.96384983598721e-06 7.96349879330457e-06 7.96290581636371e-06 7.96295344580688e-06 6.37061680199803e-05 6.37061680199803e-05 0.000988588724200549
11.81028 3.24401 21.4624 16 19 93.954 14.565 38.034 11.433 44.444 12.422 11.476 4.767 0 0 40.916 8.528 0.0125326 0.0044608 0.0032701 0.0016903 0.0125274 0.0035013 0.0032347 0.0013436 -0.0368611 0.6839871 -0.0115114 0.8601767 0.0534971 0.0109855 0.0455957 0.0109553 0.7431028 0.077598 0.0373903 0.00325181980729571 0.913130963716261 0.00131173880421549 0.0502611481325715 0.000506012749120884 0.0313542119171219 1.8407971771008e-05 1.84113036098363e-05 1.84127438406017e-05 1.84090226676069e-05 1.84100253396471e-05 1.84116427794897e-05 1.84104086781416e-05 1.8411310976801e-05 1.84118019741602e-05 1.84086417763022e-05 0.000147289852940878 0.000147289852940878 0.00098929437328004
4.57345 8.90451 13.35193 16 20 80.714 12.475 32.48 9.062 16.148 5.975 32.086 9.237 0 0 36.828 7.455 0.0045532 0.0020788 0.0090512 0.0032945 0.0045516 0.0016843 0.0090441 0.0026035 -0.0368289 0.7639173 -0.023674 0.6958084 0.0454568 0.0087685 0.0386546 0.0087159 0.7408007 0.0722047 0.0068005 0.00802819294020235 0.238024964048535 0.00581917803826158 0.362208338085109 0.00692291647984874 0.378658590855482 3.39186583526513e-05 3.37968780359273e-05 3.38406041289482e-05 3.36972002077968e-05 3.37646462519334e-05 3.38252897775881e-05 3.36724905366271e-05 3.36974987929201e-05 3.38402140985592e-05 3.37660723783012e-05 0.000270231535434992 0.000270231535434992 0.000990332780435628
13.84449 3.94712 3.31436 16 21 79.548 10.992 19.906 5.716 46.026 10.12 13.616 5.307 0 0 29.298 6.853 0.0125991 0.003439 0.0037714 0.0017775 0.0129733 0.0028523 0.0038379 0.0014958 -0.1289169 0.5560322 -0.0897437 0.7937826 0.0349107 0.0054385 0.0267255 0.0054126 0.6249214 0.0802893 0.0887651 0.00050988394893503 0.828769988088675 0.000262107733824439 0.0762227774238353 0.000497855164913412 0.0936145369013719 1.22858032910213e-05 1.2287200515907e-05 1.2287242572389e-05 1.22848208683568e-05 1.22846685817384e-05 1.228346587874e-05 1.2283477774735e-05 1.22861016604658e-05 1.22832980196545e-05 1.22846592822892e-05 9.82851958098473e-05 9.82851958098473e-05 0.000988880620605942
17.79841 22.0196 0.51801 16 22 119.208 14.15 4.756 3.727 50.746 10.719 61.024 11.07 2.682 6.972 2.878 12.508 0.0153687 0.0043704 0.0171152 0.0036876 0.0165412 0.0051522 0.0189084 0.0041876 -0.2449767 0.5238571 -0.3615454 0.4409626 0.0325144 0.0041122 0.0162724 0.003741 0.3414375 0.0734918 0.2166796 0.000903824207366823 0.283654601174162 0.00276957440837576 0.409403937160311 0.000669872660918858 0.301893129206666 4.56271692181159e-05 4.59560153938268e-05 4.5676315986689e-05 0.000293334798581126 4.57794840666146e-05 4.57901083663817e-05 4.57156436788333e-05 4.57069498884648e-05 4.57496265076149e-05 4.57250705123993e-05 0.000613642617952608 0.000613642617952608 0.000993253975298578
6.86926 9.53525 29.3162 16 23 103.056 15.902 42.274 13.944 24.306 8.132 35.664 11.472 0.812 5.493 44.5 10.901 0.0071455 0.0035605 0.0103128 0.0046474 0.0074053 0.0040739 0.0105442 0.0048647 -0.0980605 0.7945741 -0.0694655 0.7440909 0.0600848 0.0124235 0.0513557 0.012004 0.7485706 0.0748487 0.1350224 0.0244143624987292 0.590060170468199 0.0110522111305389 0.257768639042743 0.00811092967275241 0.107500820644697 0.00010923001629662 0.000109261519538106 0.000109254245552852 0.000109208544311662 0.000109354467662623 0.000109399083022507 0.000109302441384338 0.000109314658842557 0.000109300993566902 0.000109240572163145 0.000874516094727862 0.000874516094727862 0.000995485422335136
2.16278 0.13541 3.61302 16 24 41.36 6.71 33.36 6.125 7.58 3.572 0.42 0.651 0 0 10.524 9.971 0.002139 0.001227 0.0001166 0.0002071 0.0021366 0.0010068 0.0001184 0.0001836 -0.0216665 0.9022021 -0.0099075 0.5716503 0.0355207 0.006078 0.0343929 0.0060783 0.9390022 0.0336687 -0.0380782 0.00975756362755859 0.133401231296116 0.0189390340073555 0.424604913537767 0.0187440928794067 0.393329158369069 0.00012243193684169 0.000122411782561788 0.00012236578552012 0.000122361875614673 0.000122414357385338 0.000122368561672884 0.00012242402244407 0.000122390769758621 0.000122422581075359 0.000122414609852764 0.000979408887519974 0.000979408887519974 0.000996384355491005
12.8892 29.81046 18.6013 16 25 83.132 37.264 2.986 6.554 20.644 12.539 46.788 24.113 12.714 8.746 5.48 16.33 0.0205675 0.0077567 0.0277988 0.0059652 0.029244 0.0125034 0.0324009 0.0065419 -1.0319219 0.7175439 -0.5639192 0.4218435 0.0506942 0.008851 0.0265112 0.0063221 0.3646459 0.0823589 0.513678 0.000880827459064784 0.648383075533029 0.00103791050760447 0.119562766636132 0.00166549660206235 0.228018574290597 4.51252535391677e-05 4.51420295444989e-05 4.51266720826571e-05 4.51337453076773e-05 4.5138969514169e-05 4.51383552754245e-05 4.51343689054052e-05 4.51344753300689e-05 4.51363521418923e-05 4.5138749869218e-05 0.000361106468422342 0.000361106468422342 0.00099110054586365
20.12247 6.20068 26.22181 16 26 104.586 32.663 22.328 15.701 57.482 23.352 20.78 8.506 3.996 8.291 36.22 13.752 0.0234888 0.009141 0.0077727 0.0041193 0.0238569 0.0089525 0.01064 0.0083572 -0.0538576 0.5637789 -0.5478557 1.0045387 0.0580917 0.0117006 0.0424609 0.0101631 0.587109 0.1037522 0.5828301 0.000420375155336307 0.599376490760989 0.0004378261337612 0.13109183515708 0.000781013278003722 0.26745306804432 3.57343127262979e-05 3.57460287136976e-05 3.57279283660103e-05 3.57297087515335e-05 3.57384827714597e-05 3.57380073288387e-05 3.57396595970739e-05 0.000117767666071832 3.5731369050548e-05 3.5738307132376e-05 0.000367948091457692 0.000367948091457692 0.000991158460184797
7.93014 19.18799 3.01986 16 27 100.4 12.587 13.506 4.937 27.93 8.319 58.868 11.251 0.096 1.151 22.844 8.434 0.0079665 0.0030907 0.0158657 0.0036956 0.0079222 0.002496 0.0166371 0.0032313 -0.0184882 0.6972327 -0.1893174 0.5125068 0.034851 0.0048555 0.0229349 0.0046617 0.4962403 0.0753105 -0.0764263 0.00680048594954689 0.737704129885814 0.000541242536802835 0.170632280580217 0.000638211839575513 0.0832626973379565 4.22508302377298e-05 4.2171736698682e-05 4.24424055417113e-05 4.20078864332324e-05 4.19952048636889e-05 4.20365985036519e-05 4.20038845407197e-05 4.20606828696258e-05 4.19780296339571e-05 4.20046107634584e-05 0.000336997531631556 0.000336997531631556 0.00099089677443544
25.15393 2.10741 18.12884 16 28 113.808 16.402 23.668 10.606 79.314 16.192 8.792 5.569 2.034 7.007 35.616 12.774 0.0238757 0.0064015 0.002672 0.0021625 0.0241731 0.0054671 0.0036113 0.0048958 -0.0636393 0.4760176 -0.2572458 1.0703639 0.0499344 0.0088109 0.0366605 0.0081036 0.586614 0.0850679 0.4748035 0.00355818320148893 0.923315478359637 0.00120666917027442 0.0436118553950779 0.00251029833845216 0.0255226417452266 6.49334582378628e-06 0.000216020524274633 6.50072254412249e-06 6.49726472179384e-06 6.49435778751158e-06 6.48389471719823e-06 6.62432516719813e-06 6.49617529792927e-06 6.63578814361869e-06 6.62739136504406e-06 0.00026161408016868 0.00026161408016868 0.000990259964106968
16.62129 21.41928 10.22826 16 29 110.656 29.111 6.696 7.318 41.19 15.913 53.902 17.171 8.868 11.516 11.522 14.956 0.0190003 0.0071495 0.0202632 0.0048175 0.0216397 0.0097882 0.0228388 0.0063683 -0.3590725 0.5891486 -0.3817077 0.5545873 0.0432671 0.0071033 0.0236354 0.0060117 0.3863133 0.0929899 0.4752288 0.00493027703451034 0.816763433117398 0.000410032771984455 0.112423056793007 0.000290434271665478 0.0644714796768487 2.39262353254258e-05 2.35638195755252e-05 2.35435127204147e-05 2.38164038441968e-05 2.35577961699678e-05 0.000498644502136891 2.35720898829234e-05 2.35331264924444e-05 2.35571191327436e-05 2.35717293063507e-05 0.000664188788600541 0.000664188788600541 0.000993686989167245
23.94256 5.49196 22.36486 16 30 109.008 28.514 18.648 14.302 65.256 22.7 19.036 7.818 6.068 10.996 31.388 16.719 0.025306 0.008458 0.0071393 0.0039816 0.0260188 0.0081861 0.0101095 0.008015 -0.1097769 0.506916 -0.6020224 1.0674964 0.0545198 0.0099895 0.0382972 0.0086304 0.552755 0.0995679 0.5705437 0.00909984382622246 0.579503100035315 0.00369497686428576 0.250784009662308 0.00380174806387926 0.152209176982782 7.09242099751125e-05 7.0958693655625e-05 7.09895392101867e-05 7.09883651979859e-05 7.09693443708511e-05 7.09817209183773e-05 7.0952342126661e-05 0.000268430640475969 7.09632995393281e-05 7.09864097374025e-05 0.000765303490538759 0.000765303490538759 0.000994551257639772
4.43908 18.00293 23.60916 16 31 110.356 18.463 29.16 13.185 14.86 5.786 63.76 15.263 2.576 9.027 38.954 12.937 0.0051605 0.0033431 0.0196208 0.0062661 0.0064785 0.007311 0.0201261 0.0070439 -0.2336302 0.973982 -0.0580671 0.5799798 0.0556027 0.0109768 0.0432121 0.0099524 0.6418312 0.0879087 0.4732358 0.00205199319534542 0.731768857531332 0.0014163786854478 0.135578638176789 0.0005863868818393 0.128276050629171 2.9194153880732e-05 2.91920707511754e-05 2.91907928467237e-05 2.91878673667491e-05 5.89822376883518e-05 2.91924293789874e-05 2.91913511175614e-05 2.91809849138262e-05 2.91891808534527e-05 2.91938312777916e-05 0.000263327261782826 0.000263327261782826 0.000990274435240164
17.8322 24.20632 27.80622 16 32 57.648 28.532 1.392 5.278 17.646 11.283 26.106 15.604 12.504 6.412 4.064 15.728 0.030533 0.0083012 0.0282231 0.0064285 0.040344 0.0103556 0.0338897 0.0063598 -0.9540694 0.520453 -0.6757773 0.4860504 0.0616951 0.0106141 0.0323171 0.0083104 0.3624728 0.0787739 0.4202386 0.00281093645164829 0.404565694436986 0.0212846034878569 0.387043963599652 0.00192016748777347 0.181624126510796 5.61318374406661e-05 0.000246112306885999 5.58641730609485e-05 5.60778120159135e-05 5.57846576904084e-05 5.62571131384745e-05 5.60509479181213e-05 5.62037831149324e-05 5.59461490130452e-05 5.60792450080006e-05 0.000638554165547463 0.000638554165547463 0.000993467228752403
11.61499 23.82032 8.92532 16 33 106.498 33.559 10.344 7.026 33.116 13.241 60.582 21.796 2.456 5.952 20.98 10.342 0.013319 0.0060695 0.0203146 0.0046986 0.015637 0.0102804 0.022036 0.0056907 -0.2761266 0.7876578 -0.2747908 0.5017026 0.0410914 0.0068924 0.0242746 0.0056433 0.4296595 0.0872991 0.4907278 0.0024496475737031 0.952646759791136 0.00111109754602663 0.0228498377668415 0.00115657698204292 0.0197501927979061 3.57779811279563e-06 3.57700377378172e-06 3.59668139236777e-06 3.59394955217453e-06 3.58947333033975e-06 3.59631125695208e-06 3.59608618097635e-06 3.59468012807297e-06 3.58230831325399e-06 3.5832503028812e-06 2.87221895379935e-05 2.87221895379935e-05 0.00098829351712287
28.32296 27.91798 10.8335 16 34 53.66 26.107 0.236 1.33 21.346 12.676 22.04 13.008 10.038 5.327 -7.404 5.867 0.0338317 0.0067412 0.0244707 0.0044476 0.0420758 0.0081617 0.0295568 0.0045368 -0.7890404 0.3410719 -0.6979226 0.3951073 0.0464533 0.0064794 0.0173021 0.004502 0.2344161 0.0565555 0.3575054 5.46449096529365e-05 0.620146727316055 0.00109964256584414 0.250155085324854 0.00421346985222358 0.123784818260271 5.46487165457297e-05 5.45951625352334e-05 5.48703249288952e-05 5.44899681419316e-05 5.45320149447844e-05 5.44513727808791e-05 5.44365775133964e-05 5.45762707329401e-05 5.45160236447899e-05 5.44953393309471e-05 0.000436648007718252 0.000436648007718252 0.000991741986810226
10.07428 6.74975 22.39184 16 35 97.758 15.146 37.314 11.681 36.078 10.87 24.258 7.522 0.108 1.262 41.94 9.953 0.0103863 0.0041473 0.0069337 0.0031279 0.0103892 0.003714 0.0070107 0.0029431 -0.0284813 0.7055842 -0.0690441 0.7720265 0.0544608 0.0111163 0.0458008 0.0109986 0.7265956 0.0785374 0.0940199 0.00467659454035648 0.555931979361403 0.00203128635133661 0.172342569044976 0.002682932815353 0.262159940385208 1.74372691796847e-05 1.74733214131749e-05 1.7402455212571e-05 1.74854283010119e-05 1.74909783025285e-05 1.74938835273728e-05 1.74864267761929e-05 1.74240466791101e-05 1.74943117358998e-05 1.75093802392687e-05 0.000139698699361889 0.000139698699361889 0.000989230306328928
14.71104 21.56247 4.99769 16 36 117.692 17.327 8.23 5.746 44.268 11.619 61.748 12.234 3.446 8.774 12.77 13.612 0.0140662 0.0049892 0.0179321 0.0042776 0.0151747 0.0061544 0.019568 0.0048328 -0.2281427 0.5908305 -0.3103532 0.5001931 0.0369399 0.0053888 0.0209408 0.004969 0.4038723 0.0844647 0.2762802 0.00513404015190375 0.678382336843925 0.00246955466498256 0.141593407554525 0.000635318470329674 0.170843015997068 3.67426133744562e-05 3.67513376629754e-05 3.67394456991737e-05 3.67429439635561e-05 3.6738923737292e-05 0.000611685598269301 3.67523019844748e-05 3.67311563359611e-05 3.6727077574626e-05 3.67149186648389e-05 0.000868948138313096 0.000868948138313096 0.000995437777075363
16.56912 21.55185 10.51266 16 37 112.702 27.812 6.938 6.998 41.932 15.639 55.598 17.066 8.234 10.904 11.944 14.492 0.0179689 0.0067187 0.0202153 0.0051521 0.0206729 0.0093285 0.0225095 0.0063547 -0.4020413 0.6030003 -0.35002 0.579145 0.0429188 0.0066984 0.0238267 0.0057039 0.395174 0.0910385 0.3918063 0.000891633492753913 0.405403623552905 0.00119267902148051 0.245227277365765 0.00128431227362536 0.34228848286905 4.81424368728795e-05 4.81679380985139e-05 4.81109087611835e-05 4.81155692577725e-05 4.8278845096489e-05 0.00327849958596166 4.81334430859958e-05 4.8180676956572e-05 4.8195502681678e-05 4.81665176478886e-05 0.00361597784702187 0.00361597784702187 0.00101987829553785
24.49906 9.83206 21.22172 16 38 100.056 35.426 11.172 12.267 53.66 24.549 26.822 10.746 8.402 10.282 22.67 16.409 0.0271388 0.0093503 0.0124046 0.0054697 0.0288685 0.0100202 0.0162171 0.0084582 -0.2174745 0.4602518 -0.6921532 0.865337 0.0530774 0.009982 0.0333057 0.0079585 0.4714621 0.1035926 0.5751868 0.120786721204349 0.583415975698201 0.0556819816744977 0.147714729137953 0.0379098586788482 0.0526678728071041 0.000155045542003786 0.000155027123187215 0.000155052277757758 0.000155030934266463 0.000155045283515794 0.000427456673390289 0.000155057795596259 0.000155059386427141 0.000155045010301409 0.000155040772600433 0.00151324425167321 0.00151324425167321 0.00100101232896806
22.19837 18.00871 17.96029 16 39 74.168 39.38 3.124 6.883 30.968 20.948 28.9 17.011 11.176 8.587 7.398 16.836 0.0290325 0.0087299 0.0208819 0.0055521 0.0344157 0.0105644 0.0255244 0.0066893 -0.5807741 0.5232427 -0.6807817 0.586244 0.0523319 0.0090566 0.0273747 0.0071081 0.3640955 0.0890854 0.45882 0.0122217501396291 0.884606211397963 0.00161507532958875 0.0541911233923836 0.00157768670469367 0.0449261638723425 6.6376777710626e-05 0.000264728829445936 6.63498868587045e-05 6.63753410226974e-05 6.63527718107516e-05 6.63605681404818e-05 6.63491826536611e-05 6.63719493317115e-05 6.63408719263465e-05 6.63829844981966e-05 0.000729362110726636 0.000729362110726636 0.000994244230070276
26.44997 18.01843 29.82768 16 40 46.93 17.833 0.388 2.814 18.664 9.019 16.274 7.814 11.604 4.955 1.454 14.135 0.0395132 0.0080337 0.0239513 0.006045 0.0459949 0.0072151 0.030867 0.005261 -0.5824181 0.4374638 -0.9280509 0.5220065 0.0644289 0.0104102 0.0326966 0.0087565 0.3449516 0.0718976 0.2060988 0.00100152189285659 0.419012569960951 0.00110417310481953 0.302780849692057 0.000680959221590529 0.274583007000566 4.636435638859e-05 0.000138228758579767 4.6363597654572e-05 4.63871759320462e-05 4.63638757550002e-05 0.00032776489708362 4.63546289003246e-05 4.63551616164084e-05 4.63617854628195e-05 4.6374889786615e-05 0.000744251471317328 0.000744251471317328 0.000994371373276033
10.80724 1.3625 9.70307 16 41 73.588 11.218 30.414 7.641 38.254 10.038 4.92 2.748 0 0 34.04 6.992 0.0108539 0.0036281 0.0013763 0.0009628 0.0107826 0.0028294 0.0013868 0.0007746 -0.0079745 0.6340748 -0.0588512 0.9407951 0.0419772 0.0077594 0.0358621 0.0074935 0.7487012 0.0686889 -0.0476262 0.00230000931825404 0.546389888658846 0.00359337115174116 0.268688374152246 0.00675022115857597 0.171840585572214 4.37497676267639e-05 4.37709894903348e-05 4.37615557847507e-05 4.37416712413236e-05 4.37517373054566e-05 4.37627007889754e-05 4.37541881930578e-05 4.37430535371109e-05 4.37600302946326e-05 4.37542938600594e-05 0.000350066299783409 0.000350066299783409 0.000991007165543166
29.09217 9.81489 9.78739 16 42 113.842 24.604 8.906 7.815 67.374 19.591 31.55 9.596 6.012 9.258 15.956 14.496 0.0242556 0.0067281 0.0112297 0.0040689 0.0262544 0.0070865 0.0133623 0.0061067 -0.3014405 0.4074452 -0.4263326 0.8673987 0.0423997 0.0065496 0.0246571 0.0056698 0.4201761 0.0895003 0.4234278 0.0037566778769427 0.679394392576705 0.00095794156242147 0.145918106657896 0.000367405476869527 0.169204170620239 4.01141080276482e-05 4.01424612145471e-05 4.01357226558084e-05 4.01431040170815e-05 4.01307234899928e-05 4.0120197751191e-05 4.01435839229711e-05 4.01223415616481e-05 4.01122817812504e-05 4.01407045037404e-05 0.00032107801011003 0.00032107801011003 0.000990762391388791
7.59628 24.29198 25.32869 16 43 104.224 34.535 14.338 14.23 18.886 9.725 62.004 23.365 8.994 12.199 28.632 16.505 0.0117587 0.0067367 0.0259251 0.0069028 0.0176546 0.0135961 0.028466 0.0086729 -0.7781903 1.0487804 -0.2857534 0.5772988 0.0564685 0.0099278 0.0376266 0.0085034 0.5117814 0.1010921 0.5934237 0.00363021708749319 0.410565873321352 0.00184351253956171 0.281433684484162 0.00311683424304061 0.299125126362266 2.84165190238323e-05 2.84285527781257e-05 2.84315827194765e-05 2.84617192279167e-05 2.86779047915048e-05 2.84574075965781e-05 2.84022497691802e-05 2.85093199724517e-05 2.84824173373678e-05 2.848428890854e-05 0.000227798232794077 0.000227798232794077 0.000989974453015197
18.42354 20.22947 11.80174 16 44 101.844 36.367 6.298 7.602 40.476 18.82 46.722 19.358 8.348 10.619 11.05 15.359 0.021068 0.0076609 0.0199654 0.005032 0.0245633 0.0106979 0.0227689 0.0065809 -0.4386975 0.6078225 -0.4239134 0.5731133 0.0448784 0.0073617 0.0243617 0.0061343 0.3838356 0.093768 0.4836612 0.00151253203082488 0.842448184004348 0.000222670034486275 0.0986705711011382 0.000175509087268472 0.0518483104213507 0.000121218453840712 9.04039181123698e-05 1.85474939091796e-05 1.85469901788447e-05 1.85472489183544e-05 0.00478077201200276 1.85475060562455e-05 1.85456736099607e-05 1.85464654927075e-05 1.85475584621762e-05 0.0050853179315336 0.0050853179315336 0.00103368820477483
