N1 N2 Na Tsplit M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
8.20359 7.90921 2.34555 30 8.76056 8.76056 2.7948 88.12918 11.17171 39.69197 386 386 25 68.446 13.859 0.102 1.862 14.028 8.098 14.042 7.736 40.274 13.307 -8.874 2.166 0.0153482 0.0045881 0.0153952 0.0046651 0.0153061 0.0037038 0.01531 0.0036291 -0.0079108 0.5996197 -0.0053965 0.5999268 0.0166372 0.0055423 0.0012655 0.0037697 0.0340008 0.0850008 0.7361316 2.57442451000061e-05 2.57366200756665e-05 2.57192113065667e-05 0.010151294217381 2.57182928665084e-05 2.57867635165621e-05 0.00227028856611866 0.85640474290443 2.57553926354338e-05 2.57132097031953e-05 0.00138910390579708 0.129501368527805 2.57919004238037e-05 2.57347358401174e-05 2.57288015019462e-05 2.57727054987173e-05
7.9251 20.69647 10.94624 30 5.62538 5.62538 13.42915 106.48169 7.96748 80.24405 197 197 26 100.406 17.014 0 0 16.322 6.545 26.938 11.68 57.146 15.326 -9 0 0.0212414 0.0058447 0.0231463 0.005636 0.0208397 0.0048163 0.0238106 0.0047554 0.0635459 0.5567422 -0.1255562 0.4863882 0.0233411 0.0057991 0.0011472 0.0017827 0.0253154 0.0363725 0.7559336 4.87756016096576e-05 9.01419551111381e-05 4.85482525716933e-05 0.00438750359386775 4.86479672679322e-05 8.53934865238764e-05 0.00618392470368114 0.65704710337096 4.87183694218273e-05 0.000758755505662231 0.00451585841222899 0.325920422822039 4.8781866330159e-05 0.000670329547880428 4.85321498039602e-05 4.8562395040301e-05
16.12734 23.08916 7.72867 30 29.85408 29.85408 10.09514 102.243 19.00245 18.98937 12 12 27 98.312 35.43 0 0 19.026 9.662 18.444 9.525 60.842 22.507 -9 0 0.0352144 0.008924 0.0316429 0.0056218 0.0353696 0.0073999 0.0329488 0.005269 -0.0423875 0.3774387 -0.1592101 0.3645205 0.0337404 0.0071089 0.0003117 0.0008801 0.004668 0.0131527 0.8577704 0.000112805595194453 0.000112686193694521 0.000109785200374974 0.000112559797999576 0.000108631718966605 0.0124125718371148 0.014227453986982 0.355012931415006 0.00867277908442739 0.28957786149636 0.00555910060763031 0.183875840627423 0.000685054027491815 0.129196921072404 0.000112049957234079 0.000110967381697238
1.18056 13.48048 15.6916 30 24.10178 24.10178 11.42204 113.61738 5.04909 95.9791 47 47 28 26.822 8.325 0 0 3.272 2.285 12.382 6.26 11.168 6.248 -9 0 0.0042974 0.0023661 0.0056373 0.0024883 0.0040702 0.001887 0.006638 0.0022862 0.1565023 0.9603794 -0.6081747 0.6827796 0.0053905 0.0024141 0.0004231 0.0006269 0.0403853 0.0506867 0.6803686 8.76382512099732e-05 8.74974407749827e-05 0.000695221707961071 0.0366006760896954 8.75912090851861e-05 0.000335588084003754 0.0242717485734794 0.605323764925427 0.00341926365265083 0.00673320133070962 0.00626735107071978 0.306232952173817 0.00155569101466801 0.00812673655333125 8.76468213906933e-05 8.74311010764547e-05
28.24204 25.95305 19.31436 30 9.82526 9.82526 9.82993 57.05773 14.38797 137.03158 432 432 29 48.61 13.049 0 0 10 4.553 7.548 3.988 31.062 8.851 -9 0 0.0547147 0.0079273 0.0425247 0.0063605 0.0533297 0.006614 0.044868 0.0059001 0.1039956 0.2845037 -0.2134507 0.3217665 0.0487093 0.0069004 8.96e-05 0.0008726 0.0009729 0.0091641 0.8610578 5.49929720925979e-05 5.52034726073767e-05 5.50116537795287e-05 5.55674150113645e-05 5.51556856786343e-05 5.51549801752835e-05 5.49181951050599e-05 0.315074224803616 0.00180989908426445 0.360026618059104 0.00027260049495301 0.112106054851297 0.000550433586939524 0.209664389063572 5.48555799710883e-05 5.49201018329996e-05
11.65143 29.83528 26.57879 30 7.0951 7.0951 18.22882 197.36739 18.30082 40.15491 247 247 30 76.92 46.009 0 0 13.196 9.103 17.056 14.426 46.666 28.009 -9 0 0.037381 0.0109197 0.0336012 0.0069967 0.0359564 0.0088167 0.0341017 0.0054573 0.1357261 0.4873873 -0.0732912 0.4343651 0.0362829 0.0086973 0.0007919 0.0014156 0.0116568 0.0204421 0.8335724 2.02815516396226e-05 2.05677778975509e-05 2.02896847034883e-05 0.00171155547689866 2.0400589721091e-05 0.00280885477216374 2.06300437363856e-05 0.0799432366235339 2.02841060309515e-05 0.00665267804680915 0.000351632965153995 0.886355470672191 2.0282562658044e-05 0.0219932029831121 2.03105647502169e-05 2.03215789998388e-05
10.30562 17.29517 25.30916 30 12.98929 12.98929 18.04856 46.28731 18.96395 141.63245 439 439 31 106.556 19.615 0 0 18.448 7.828 19.124 7.615 68.984 16.1 -9 0 0.0258557 0.0068917 0.0256392 0.0061279 0.0257031 0.0052254 0.0257409 0.0047991 -0.000523 0.5065958 -0.0314739 0.5086158 0.0258891 0.0063003 0.0001416 0.0007844 0.0029104 0.01559 0.8747297 9.3442370839233e-05 0.00459236758995498 9.40112023328965e-05 0.0031416591732252 9.42648149888367e-05 0.00571698834675107 0.000690488824903027 0.247951891232816 0.00117605049314811 0.390900240546066 0.000400496242623845 0.157649181867695 9.30749221574207e-05 0.184993610923046 9.3898538754176e-05 0.00231833291069778
23.10842 23.63145 28.69769 30 27.71576 27.71576 6.89862 96.59905 10.38812 84.51386 101 101 32 52.934 21.978 0 0 10.464 6.181 8.41 5.611 34.06 14.166 -9 0 0.0523221 0.0097101 0.0415194 0.0072777 0.0500042 0.007647 0.0426299 0.0061736 0.1774341 0.3197466 -0.1106649 0.3681448 0.0473333 0.0083356 0.0004125 0.0012346 0.0043683 0.0129202 0.8647536 7.10262971755648e-05 7.10796607343238e-05 7.10260934347916e-05 0.000575319252489761 7.11968969473463e-05 0.000858432778536087 0.00164850560641703 0.233067092253687 7.09079695994384e-05 0.0140057041123529 0.0101111669030103 0.591248291532489 0.000967877753210223 0.147019943746554 7.1484141206544e-05 7.09450021557819e-05
2.46359 20.06086 8.43934 30 24.12841 24.12841 2.43217 38.48665 9.69625 104.8244 385 385 33 42.108 13.751 0.004 0.089 6.42 3.557 12.092 11.782 23.592 8.786 -9 0 0.0085179 0.0033566 0.0095044 0.0040563 0.0084595 0.0026634 0.0100582 0.003728 -0.0065795 0.7622174 -0.2249779 0.6948076 0.0093991 0.0043492 0.000388 0.0019783 0.0146648 0.042828 0.6251264 4.22581023613376e-05 4.17998813380449e-05 4.12145692072422e-05 0.000502216682286251 4.05688205809671e-05 4.10697954218595e-05 0.00343698091595079 0.889132526372409 4.09630983568669e-05 4.16304071368201e-05 0.000866315253566746 0.10560537381516 4.22945833231777e-05 4.1357258944398e-05 4.21449192907785e-05 4.12855246658958e-05
28.71273 6.36333 14.28542 30 10.91274 10.91274 17.57997 120.04863 0.30608 43.9803 349 349 34 90.826 16.962 0 0 20.72 9.569 14.106 6.225 56 13.829 -9 0 0.0210208 0.0054131 0.0201706 0.0052966 0.0216284 0.0044524 0.0197636 0.0043284 -0.1291708 0.5073407 0.0754335 0.5605072 0.020942 0.0053264 0.0003462 0.0009542 0.0079207 0.0216514 0.8568897 4.64464309411176e-05 4.64361773468519e-05 4.65299055253944e-05 0.00179615141398596 4.63621566904844e-05 4.65164820736901e-05 0.0025823392496846 0.635821242206337 4.65769764396451e-05 0.00170704401449394 0.0036854140573223 0.352156374235246 0.000101581696013553 0.00177799541235819 4.64631259316511e-05 4.65264596102528e-05
26.23827 17.20502 22.88325 30 12.77462 12.77462 14.7911 96.33107 3.80386 199.28071 397 397 35 68.162 35.841 0 0 13.012 8.426 11.11 8.345 44.04 23.099 -9 0 0.0447068 0.0099706 0.036857 0.0065893 0.0432095 0.0076672 0.0378342 0.0056004 0.1163663 0.3727725 -0.1097138 0.3768237 0.0408558 0.0079997 7.38e-05 0.0008756 0.0009317 0.0111422 0.8552837 5.64381079997291e-05 5.63464638264616e-05 5.63344966618422e-05 5.62401446528178e-05 5.62072991800565e-05 5.58695609461922e-05 5.61518163684037e-05 0.156523050197328 0.00161870891761454 0.469546239974614 0.000136411785064465 0.0528423652037195 0.0026072413584565 0.316219776752466 5.62872563101356e-05 5.63306647919509e-05
5.44224 20.14956 20.36008 30 22.32675 22.32675 15.3214 48.54778 10.48276 93.92644 291 291 36 74.558 15.461 0 0 11.91 5.919 14.636 6.803 48.012 13.132 -9 0 0.0171884 0.0049224 0.0174384 0.0049886 0.0168902 0.0040475 0.0176586 0.0040764 0.0594177 0.5671499 -0.0728531 0.528608 0.0174697 0.0049183 0.0001563 0.0006178 0.0042397 0.01698 0.8918832 9.30977545195812e-05 0.00128019483253202 9.24448459272354e-05 0.00142098546336918 9.25346539576558e-05 0.00490183934821051 0.0728330707958616 0.341449363278913 0.00188803220731536 0.24987899855036 0.00188740779558175 0.158414111462404 0.00162862290150009 0.163953515262232 9.36399689988522e-05 9.2140878317213e-05
4.54384 4.98747 1.79305 30 7.61834 7.61834 14.9124 97.1971 19.94726 112.61461 133 133 37 42.018 10.039 0 0 8.778 4.75 9.766 5.156 23.474 8.887 -9 0 0.0095616 0.0035774 0.0097492 0.0033418 0.0090909 0.002778 0.0093693 0.0026126 0.1650883 0.6952626 0.1346791 0.7077242 0.0104855 0.0035732 0.0008301 0.0011234 0.0408 0.0490755 0.7463744 0.0001250685598292 0.000628468297727828 0.000254039591400729 0.00709151309356498 0.00039052264879905 0.0021007439140871 0.00234407388244249 0.7110126722563 0.000541175081569716 0.00978591108371449 0.00245665754507589 0.256528749073628 0.000859905927323224 0.00576529713804124 5.81077588196126e-05 5.70941476766457e-05
13.03773 0.53891 3.04901 30 3.85711 3.85711 2.73541 156.86321 15.41502 176.06864 300 300 38 36.058 28.592 2.342 7.35 27.798 27.033 1.914 2.468 4.004 5.739 -5.43 10.586 0.0087325 0.0083972 0.0017954 0.0024972 0.008964 0.0071929 0.0016681 0.0019266 -0.4711761 0.8901178 0.1063882 1.0494217 0.0123902 0.0143626 0.0071262 0.0113869 0.2071408 0.2304897 -0.0551634 3.53051283756753e-05 3.53300776466156e-05 0.000116086263825064 0.000260996628833211 3.52061346405359e-05 3.52160573154659e-05 0.0185474646233518 0.620843899539231 3.5260444881356e-05 3.52653548306694e-05 0.0125837620548611 0.347295398394775 3.52445537737197e-05 3.52071138711459e-05 3.51801125624912e-05 3.51775172245357e-05
8.384 17.19395 10.17128 30 6.79452 6.79452 3.60639 95.67462 15.37577 13.80295 486 486 39 93.794 15.577 0 0 15.756 6.39 17.97 7.361 60.068 14.672 -9 0 0.0214095 0.005434 0.021794 0.0054289 0.0213978 0.0043363 0.0220197 0.0043235 -0.0167666 0.4963616 -0.0621501 0.4813219 0.021916 0.005447 0.0003143 0.0013412 0.0067501 0.0248258 0.8634683 6.99465204356984e-05 0.000482801953954395 7.00191328277164e-05 0.00193524429959049 0.000155544570569986 0.00103018339639203 0.00155656114024925 0.565994760615585 6.99585453651381e-05 0.00370453474369312 0.00348928581262308 0.412900089904722 6.99818677029601e-05 0.0083311360270447 6.99628139729928e-05 6.99886552712138e-05
1.29083 16.32432 26.62083 30 6.95995 6.95995 10.86405 134.8329 0.31701 144.24682 273 273 40 33.26 14.501 0.004 0.063 3.44 2.431 17.802 13.997 12.014 7.189 -9 0 0.0045068 0.0027055 0.0073939 0.0039349 0.004356 0.0022048 0.0084042 0.0040182 0.075857 1.0335094 -0.4807408 0.688489 0.0069478 0.0036788 0.0009974 0.001556 0.0649967 0.0827582 0.3915848 6.16960199860622e-05 6.16989053816043e-05 0.00166753504614497 0.00107087900790401 6.1365789998018e-05 6.17976562392086e-05 0.0796899982839478 0.583177707828417 6.18890949056722e-05 6.22630197183344e-05 0.179683277647773 0.154092283236913 6.18041004207514e-05 6.19685481547476e-05 6.18282804107741e-05 6.20075336856437e-05
16.00115 13.70848 20.85088 30 22.19653 22.19653 8.53825 20.23416 3.27802 12.70687 412 412 41 112.62 19.323 0 0 19.38 7.667 19.614 7.908 73.626 16.112 -9 0 0.0286722 0.007449 0.0279345 0.006134 0.0285359 0.0057143 0.0282337 0.0049335 -0.0042354 0.4640199 -0.0528141 0.4556 0.0283605 0.0066568 5.72e-05 0.0007997 0.0008073 0.0137489 0.8918279 6.73555026207317e-05 6.72952327573147e-05 6.73223952725046e-05 6.73313701128391e-05 6.73136896015645e-05 6.73909434968743e-05 0.00116478759848885 0.0736849225069846 0.000238292296842906 0.68913148966563 6.73346915703869e-05 0.0286231493206513 0.000595928662939668 0.196722984075849 0.000110335342727937 0.00925676670445373
12.96281 2.49881 9.75772 30 21.16752 21.16752 1.38473 78.557 10.62362 125.56395 129 129 42 54.65 18.761 0.762 5.174 28.338 19.494 7.004 4.755 18.546 12.186 -7.956 6.441 0.0129848 0.0055172 0.0074745 0.0046572 0.0132152 0.0047232 0.0072018 0.003723 -0.1106391 0.668121 0.081576 1.0383649 0.0146161 0.0096772 0.0043865 0.0081939 0.1301845 0.1542947 0.2538603 6.16939521657975e-05 6.12897183676864e-05 0.000953620484639873 0.00281885071014594 6.1285045125294e-05 6.12406552819172e-05 0.0172291153768809 0.765152413036589 6.24784959379049e-05 6.16760232820021e-05 0.00684726114493354 0.206383413897067 6.1705258089456e-05 6.12964642962159e-05 6.13264929435263e-05 6.13332442538771e-05
23.54524 20.48053 28.51029 30 23.29638 23.29638 3.48819 143.88682 3.54845 161.82799 125 125 43 56.482 27.163 0 0 12.316 8.372 10.168 7.573 33.998 15.85 -9 0 0.0498365 0.0101856 0.039659 0.0077768 0.0472261 0.0081649 0.0398118 0.0065893 0.214027 0.3612973 -0.0185311 0.4002684 0.0463101 0.0088131 0.0015623 0.0022449 0.0175692 0.0241336 0.7986268 5.50003226763553e-05 5.50479442097662e-05 5.49581702807967e-05 0.00895998989953195 6.6893489100423e-05 0.000531160947058656 0.144364182080429 0.458604638797099 5.49234527962072e-05 0.00130873116397696 0.120999088386208 0.263253437325573 0.000114716742769218 0.00146717947424844 5.50490645229407e-05 5.50027395186019e-05
6.8665 26.31652 3.99672 30 19.49984 19.49984 9.74601 68.24182 15.36487 40.14748 106 106 44 93.102 16.641 0 0 15.808 6.978 21.264 8.518 56.03 14.817 -9 0 0.0204189 0.0056201 0.0211297 0.0053201 0.0203792 0.004646 0.0218979 0.0044102 -0.0094229 0.5118298 -0.1578614 0.495357 0.0211644 0.0053844 0.0003901 0.0010143 0.0093848 0.0232136 0.8494643 5.53193851627172e-05 0.000274931750095246 5.53879905891696e-05 0.00191820221063866 5.52528984578969e-05 0.00133551977132194 0.00562169899294434 0.730093115625447 0.000634375372323031 0.00657608488825762 0.00479193382255161 0.241691581675938 6.68102124692537e-05 0.00671878834400685 5.57350947783807e-05 5.5261965018258e-05
15.04278 4.94242 21.23099 30 12.13701 12.13701 6.26712 52.08116 16.32318 2.31637 319 319 45 66.216 13.733 0 0 15.696 7.968 10.448 5.133 40.072 12.517 -9 0 0.015435 0.0049684 0.014619 0.004786 0.0157193 0.0038847 0.0142401 0.0035654 -0.1071586 0.607042 0.0710166 0.6660793 0.0153827 0.0048241 0.0003557 0.0009391 0.0118101 0.0279241 0.8506237 4.66668131514648e-05 0.000120055350629006 4.63793724905985e-05 0.00311181218900051 4.65310229661212e-05 0.000335496263106237 0.00573161401676522 0.592407326922278 4.66126862223322e-05 0.00201822126131991 0.000761232105142993 0.392757084810807 0.000113651550358767 0.0023640096498509 4.668246905948e-05 4.66235168519974e-05
22.67871 6.9733 18.88569 30 26.28428 26.28428 1.58691 54.03228 15.88345 117.91598 192 192 46 96.246 18.996 0.04 0.55 28.586 17.255 16.012 7.372 51.608 16.579 -8.908 1.466 0.022531 0.0065109 0.0197819 0.0058051 0.0231032 0.0054662 0.0193667 0.0049401 -0.1232879 0.4903988 0.0825989 0.6139051 0.0232208 0.0077886 0.0020644 0.0049466 0.0392844 0.0733236 0.5674626 2.25640313545643e-05 2.26237898792606e-05 2.26300713915056e-05 0.0013312863042619 2.2698440790951e-05 2.27298623360383e-05 0.00168638794233002 0.871786248834904 2.25505986643143e-05 2.26775194825997e-05 0.000849966559571471 0.124097139997782 2.27012938480489e-05 2.26002540548874e-05 2.25849164368695e-05 2.26095829111328e-05
17.11651 14.11391 1.83483 30 26.7423 26.7423 7.46551 65.62972 8.41567 60.39095 369 369 47 114.46 16.829 0 0 20.838 7.667 20.116 7.969 73.506 14.547 -9 0 0.0273659 0.0062221 0.0269329 0.0053011 0.0281599 0.0051061 0.0276864 0.0045278 -0.1290628 0.4234818 -0.1172249 0.4037266 0.0272618 0.0055373 0.0001125 0.000798 0.0021673 0.0144859 0.8533228 6.10207788208218e-05 5.97547670918377e-05 5.99533357318968e-05 5.95250358391037e-05 6.29029774647898e-05 6.09008480946727e-05 6.02172470663518e-05 0.36324735818634 0.00107157960900356 0.406202115988197 0.00108730462847136 0.0729915637217778 0.00129021360849212 0.153565780470538 5.96646395269664e-05 6.01441575436402e-05
12.03079 20.39427 7.82906 30 1.27039 1.27039 14.13405 73.34831 4.9536 127.53341 238 238 48 113.626 21.788 0.002 0.045 22.27 8.523 31.54 13.964 59.814 17.91 -9 0 0.0272732 0.0078876 0.0286031 0.0057019 0.0269495 0.006844 0.0289345 0.0049491 0.0355895 0.5349761 -0.0487137 0.4179943 0.0306074 0.0066763 0.0026692 0.0029852 0.0469576 0.0519497 0.6964441 2.55964236372956e-05 7.91265957117584e-05 2.55851603704124e-05 0.00143357435144573 2.56051830139833e-05 0.000129032749876732 0.000579417480266091 0.488622794004068 2.5670511622906e-05 0.000332991685264939 0.00149438008089679 0.506606852211041 2.56522945058639e-05 0.000542527401961065 2.55868201526988e-05 2.56070461643753e-05
28.58801 2.55659 24.69636 30 25.44849 25.44849 2.59512 34.24524 12.64996 53.1633 238 238 49 48.488 16.187 0 0 17.75 14.768 6.822 3.53 23.916 9.755 -9 0 0.0106171 0.0045174 0.0088701 0.0037994 0.0117495 0.0045066 0.0086675 0.0029881 -0.380365 0.6997138 0.0377197 0.8203506 0.0102543 0.0041122 0.0005108 0.0010873 0.0235498 0.0429624 0.6057298 1.89256187454074e-05 1.89405820235766e-05 1.89123046794106e-05 0.00575072858040273 1.89260587203625e-05 1.89325498219244e-05 0.000914674657413604 0.696158167480492 1.89280136950281e-05 1.89401177075317e-05 0.000727641761016284 0.296240593537641 1.89171007319978e-05 1.89237036677964e-05 1.89236485921318e-05 1.89242846495234e-05
13.51854 24.1239 10.63586 30 10.38798 10.38798 6.46039 160.30144 10.35151 115.89239 137 137 50 101.976 33.523 0 0 19.108 8.629 25.484 12.972 57.384 21.75 -9 0 0.0328104 0.0086295 0.0314674 0.0056867 0.0325187 0.0078514 0.0323068 0.0049916 0.0360534 0.4284835 -0.1078929 0.3901456 0.0338492 0.0073108 0.0017103 0.0022182 0.0258929 0.0322897 0.7566577 3.61766317265626e-05 3.61771734645188e-05 3.61782116553646e-05 0.000957943520442817 3.61801684347928e-05 0.000261721007792629 0.000973083087843315 0.472114287997025 3.6176428178142e-05 0.00037579989178152 0.0047799066031626 0.518090097769621 0.00011112141838062 0.00208279784286307 3.61757908631247e-05 3.6176456765273e-05
16.9743 15.98405 10.06792 30 11.05222 11.05222 1.69581 113.8234 7.44154 172.22812 250 250 51 105.508 32.756 0.026 0.392 24.764 12.55 23.616 13.099 57.102 23.955 -8.964 0.805 0.0308285 0.0083496 0.0283931 0.0061272 0.0308912 0.0073733 0.0286988 0.0051331 -0.0165506 0.4660576 -0.0476377 0.4863713 0.0336016 0.0087989 0.0039908 0.006492 0.0597709 0.0881757 0.626355 3.38065904611593e-05 3.38679891582387e-05 5.81926135570784e-05 0.00107514696907955 3.38082194109077e-05 3.38171608620731e-05 0.00235369419754084 0.68553927300933 3.38581345831384e-05 3.38020073618591e-05 0.00879470720419124 0.301840784904327 3.38085025572616e-05 3.38082792523622e-05 3.38130422635133e-05 3.38111760641816e-05
26.89589 5.47355 1.4947 30 11.36943 11.36943 11.9481 128.37735 6.92762 29.04174 22 22 52 87.514 16.353 0 0 29.77 10.882 12.9 5.854 44.844 13.564 -9 0 0.0194448 0.0052383 0.0169267 0.0051457 0.0210613 0.0045042 0.0163011 0.0042722 -0.3310539 0.5226042 0.1476138 0.6466618 0.0191712 0.0051716 0.0009854 0.0012052 0.0268783 0.0309989 0.7900898 0.000120887265896657 0.000177083644514881 0.000649059995547896 0.00388278052365488 0.000119538093519266 0.00116499428369207 0.010530154825072 0.700493127337164 0.000448254836728304 0.0166802630975763 0.00309097881283731 0.246195243241609 0.00139873553872242 0.0148087707554922 0.00012063897399637 0.000119488773976193
29.90023 4.79224 21.68307 30 0.12185 0.12185 1.2689 59.53449 10.2884 62.99112 25 25 53 66.494 34.857 3.076 11.194 33.2 21.93 14.64 8.923 15.578 11.158 12.234 24.493 0.0391733 0.0099758 0.0122023 0.0046494 0.0415955 0.0091809 0.0234042 0.0077285 -0.2417688 0.4515408 -1.761466 0.9388909 0.0751405 0.0162877 0.0494526 0.0149151 0.4894754 0.1163733 0.30954 0.0153636923684569 0.00839990997263586 0.000486211443584448 0.215434088749931 0.00882811738910945 0.00636448313534488 0.000465338618163085 0.274031313887352 0.000465217677112537 0.000465192022290903 0.000465329200292777 0.446165048756485 0.000464617738071612 0.0216709263130558 0.000465071729656342 0.000465440998458143
10.66563 23.87359 26.76571 30 1.2936 1.2936 4.65781 105.98815 8.10911 39.0838 320 320 54 86.126 41.029 0.172 1.928 15.93 10.881 25.156 18.075 44.868 25.856 -8.496 4.251 0.0310393 0.0111669 0.0318671 0.0083199 0.0317306 0.0102927 0.0319387 0.0068799 -0.0539014 0.7201913 -0.030034 0.4563506 0.0377237 0.0130939 0.0062706 0.0097635 0.0806497 0.1155644 0.6433533 0.000101198945725295 0.000101195257847884 0.000101163961254615 0.0144185387533411 0.000101175348392118 0.000101155108902754 0.00758321916604113 0.458419077018002 0.0001011837573207 0.000101233630130134 0.00711092316438134 0.511355271952891 0.000101080720134496 0.000101198421867536 0.000101174213350906 0.000101210580417359
22.99267 16.5242 20.06207 30 21.39678 21.39678 11.69103 78.90746 13.96202 167.48831 230 230 55 75.08 40.793 0 0 14.628 9.635 11.956 8.787 48.496 26.56 -9 0 0.0412487 0.0096102 0.0346178 0.006321 0.0398276 0.0074037 0.0351029 0.0053294 0.1206959 0.3869557 -0.059486 0.3852561 0.0380881 0.0075976 0.0001549 0.0008915 0.0022147 0.0121279 0.832774 6.43543472350968e-05 6.44324099681659e-05 6.45228277318077e-05 6.43419481858246e-05 6.41816869120726e-05 0.000550781594564445 6.4568479594185e-05 0.0344436014468458 6.44767106221785e-05 0.0368431809128602 6.45197004484066e-05 0.468211003194209 0.00028998113466375 0.459017035368647 6.47577580722721e-05 6.42604794393077e-05
