N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
0.91906 14.90878 7.29384 26.5 8.00217 102.68569 391 100 83 67.86 17.719 51.652 9.872 2.582 2.275 13.626 20.313 0 0 15.064 18.631 0.0007448 0.0007495 0.003806 0.0057215 0.0007278 0.0006411 0.0038407 0.0057255 0.0029577 0.8166458 -0.0311115 0.8598566 0.0559987 0.008563 0.0537234 0.0088389 0.9273206 0.0863216 -0.0171384 0.626665849101857 3.87330662148802e-05 0.220405170539111 3.87403912988215e-05 0.152425416745172 3.87246007506138e-05 3.87345092433451e-05 3.87437082409524e-05 3.87257461196569e-05 3.87331548851255e-05 3.87211095268669e-05 3.87435477165509e-05 3.87392905797063e-05 3.87498738269083e-05 3.87384303986074e-05 3.8736185059256e-05
28.02715 3.32143 0.08628 26.5 3.60254 62.80156 181 295 84 82.798 29.474 41.56 14.763 32.198 37.064 7.802 7.406 1.238 5.731 26.178 17.476 0.0095818 0.011298 0.002236 0.0023591 0.0099866 0.0117825 0.0027945 0.0040603 -0.0712217 0.7756621 -0.1835001 0.8680335 0.0532611 0.0069245 0.0473522 0.0089572 0.8193157 0.1680721 0.2347777 0.904212708354449 2.4172250708776e-05 0.0745519652615196 2.41717931110109e-05 0.0209210943162593 2.41723275315593e-05 2.41718858892592e-05 2.41713662680162e-05 2.41717097928292e-05 2.41715539204943e-05 2.41715456624683e-05 2.4171136237092e-05 2.417163175324e-05 2.41718638469982e-05 2.41717787756581e-05 2.41712242747136e-05
19.67692 28.76793 17.84925 26.5 1.41515 187.73523 162 28 85 81.586 26.456 55.02 21.293 19.844 29.615 4.806 15.351 1.916 7.928 12.462 28.634 0.0066897 0.0097339 0.0022101 0.007353 0.0075761 0.0112568 0.0030132 0.0094763 -0.1288514 0.7101242 -0.1052693 0.8101424 0.0657365 0.0130152 0.0612866 0.0139617 0.8891855 0.1541683 0.2502575 0.991987572903334 2.5514912248028e-05 0.00358662323137963 2.55149342454845e-05 0.00397389009355472 2.5514821579004e-05 2.55148558115934e-05 2.55148306097956e-05 2.55147855936913e-05 2.55144103081534e-05 0.000145736147757359 2.55149902929767e-05 2.55143832347686e-05 2.55150512794379e-05 2.55147397931149e-05 2.55149089786535e-05
24.89737 21.30113 4.83912 26.5 13.45315 80.3276 454 346 86 77.612 37.432 11.804 17.107 34.802 27.21 22.652 17.191 8.354 8.62 33.352 17.487 0.0274632 0.0106668 0.0171116 0.0098472 0.0329861 0.0140367 0.0219746 0.0125293 -0.5404055 0.5840877 -0.7078613 0.7464588 0.0575379 0.0071829 0.0352505 0.0089989 0.4657309 0.1618907 0.5194128 0.980528087866134 1.77352409702033e-05 0.0124226954816186 1.77346221155813e-05 0.00672529581929688 1.77425869772709e-05 0.000111059488331422 1.7733350137661e-05 1.77396582147061e-05 1.77427362972318e-05 1.7735999903681e-05 1.77423327151573e-05 1.77453231324699e-05 1.77363056848005e-05 1.77318176352972e-05 1.77413708350608e-05
13.82855 3.70133 4.46008 26.5 0.60084 139.73387 355 400 87 86.484 19.801 41.686 9.081 34.482 23.85 10.316 6.822 0 0 35.846 16.888 0.0095843 0.0069285 0.0028863 0.0021403 0.0097194 0.0067226 0.0029078 0.0019229 -0.0496753 0.5355607 -0.0617378 0.7557116 0.0535048 0.0066517 0.0472695 0.007342 0.8001215 0.1103862 -0.0017122 0.939357741992375 1.53066051216222e-05 0.0304807942816384 1.5309784637569e-05 0.0299624928125762 1.52626808169575e-05 1.5308195120847e-05 1.53125226418702e-05 1.53093311878141e-05 1.53118256698172e-05 1.53093671820158e-05 1.53029558750402e-05 1.53094731779832e-05 1.53063549790251e-05 1.53061764536939e-05 1.53156405464566e-05
26.05775 21.18418 3.33664 26.5 18.78658 88.18481 31 348 88 103.178 24.525 35.124 14.158 17.026 10.807 49.496 28.075 1.532 6.308 42.89 11.154 0.0064297 0.0070252 0.0149191 0.0085892 0.0072243 0.0092891 0.0157993 0.0094355 -0.1210827 0.8569722 -0.1714578 0.6667143 0.0561309 0.0068623 0.0454565 0.0085327 0.6956964 0.1382224 0.1833943 0.969221702279366 1.62408694939687e-05 0.0183124600471765 1.6241981147449e-05 0.0122547078927213 1.62404671030676e-05 1.62419277926691e-05 1.6239095208826e-05 1.62409510999963e-05 1.62398539347281e-05 1.62406782049787e-05 1.62421237704868e-05 1.62395685752174e-05 1.62420179567251e-05 1.62412281800401e-05 1.62390182676356e-05
24.34015 18.68527 16.90172 26.5 7.87585 63.3279 185 157 89 91.754 29.32 41.666 25.236 25.138 27.317 20.792 22.76 4.158 9.912 37.604 17.465 0.0121972 0.0132597 0.0083118 0.008949 0.0137699 0.0155652 0.0104996 0.0118397 -0.2067476 0.8360029 -0.3196516 1.0269834 0.0655436 0.0117364 0.055289 0.0138023 0.7536195 0.186141 0.339644 0.959964210105356 1.28144278775979e-05 0.0243703032662633 1.28131302164645e-05 0.0154988979047416 1.28157832090494e-05 1.28182646297643e-05 1.2818350605286e-05 1.28140599312358e-05 1.28119637570353e-05 1.28137742584836e-05 1.28140773381218e-05 1.28135176833885e-05 1.28140161184856e-05 1.28143065845999e-05 1.28130514292477e-05
27.85306 28.86206 21.06337 26.5 13.68379 104.90805 326 167 90 82.206 35.293 22.528 24.45 32.962 30.553 19.652 19.38 7.064 9.456 38.236 15.664 0.022929 0.0156145 0.0129709 0.0118891 0.0271694 0.0186464 0.0176129 0.0151929 -0.466144 0.7850469 -0.6824675 1.0462031 0.0628569 0.0126291 0.044907 0.0144126 0.5901865 0.2158426 0.398089 0.991752027537829 1.17894421715637e-05 0.00230258872371332 1.17909478809523e-05 0.00579214347313698 1.17879519989352e-05 1.1790225370198e-05 1.1790268507249e-05 1.177594411294e-05 1.17919201283581e-05 1.17906608018048e-05 1.17841407055048e-05 1.17892646684256e-05 1.1777177527359e-05 1.17915648462391e-05 1.17907566010004e-05
8.76244 24.35984 19.08071 26.5 1.62936 13.53265 3 250 91 90.424 29.347 45.418 20.589 3.1 3.306 39.758 34.664 2.148 7.828 32.842 20.777 0.0019403 0.0034546 0.0130449 0.0115683 0.0038047 0.0091359 0.0140901 0.013152 -0.3040499 1.1074146 -0.1423739 0.7139422 0.0623947 0.0111127 0.0549021 0.0123235 0.8027272 0.1609543 0.4960441 0.993473898031812 1.2210555142126e-05 0.00310053329036805 1.22100957059918e-05 0.00314616403556808 1.22111590827727e-05 1.22130219499616e-05 1.22107514288984e-05 1.22110023110233e-05 1.22105472444329e-05 3.5021514289215e-05 1.22120941554826e-05 0.000110061442694215 1.22103381314949e-05 1.22109988315173e-05 1.22111212847395e-05
9.87419 20.28727 14.85611 26.5 4.42581 178.02195 325 83 92 83.594 23.389 48.45 18.262 22.56 18.279 10.97 21.783 1.614 7.108 27.998 23.611 0.00743 0.0065087 0.0039864 0.008188 0.008119 0.0081949 0.0046215 0.0099379 -0.1059976 0.7928849 -0.1507954 0.7911906 0.0608879 0.0118199 0.0551797 0.0124308 0.842878 0.1397838 0.2930871 0.95246464057061 5.18780775199691e-05 0.0377757983225091 5.18782563280166e-05 0.00864182664926291 5.18790033842252e-05 0.000326018223299021 5.18814543693296e-05 5.18787666588625e-05 5.18777200592632e-05 0.000221042104812377 5.18801490661543e-05 5.18798058094178e-05 5.18810723526048e-05 5.18791979327138e-05 5.18806260259275e-05
20.00342 11.96012 0.88667 26.5 13.87896 147.85896 461 471 93 111.862 25.249 18.818 14.513 50.272 21.143 36.056 13.144 6.716 11.325 31.574 17.33 0.0194611 0.0083733 0.0126588 0.0053912 0.0210946 0.0096398 0.0151279 0.0079997 -0.2647644 0.5680207 -0.4151073 0.8174284 0.05319 0.0064811 0.03713 0.0068135 0.5512053 0.1177202 0.3555324 0.348089797856725 4.43279407521762e-05 0.568002444295494 0.00381897633279027 0.076353500802769 0.00252816895887938 5.00001654245707e-05 5.00051639374141e-05 5.00244171832999e-05 5.00297775884823e-05 0.000712687007472311 5.00088812044347e-05 5.00061927891018e-05 5.00001510373443e-05 5.00046883150767e-05 5.00173676382597e-05
14.52351 27.53824 12.39983 26.5 6.21595 59.45219 2 84 94 76.938 23.205 49.61 15.676 4.794 3.549 21.434 28.184 1.1 6.098 25.582 13.563 0.0017014 0.0023074 0.0065742 0.0091953 0.0022324 0.0048609 0.006894 0.0100055 -0.168096 1.0374507 -0.081939 0.8025369 0.0581049 0.0099497 0.0539671 0.0111153 0.8784795 0.1327968 0.4380428 0.953912360709239 1.5784951782081e-05 0.0339556759758168 1.57846788070135e-05 0.0119267640807097 1.57839781646261e-05 1.5785101360589e-05 1.57840987945441e-05 1.57847971138277e-05 1.57848657971424e-05 1.57844862606258e-05 1.578464660858e-05 1.57843677138888e-05 1.57838251585728e-05 1.57844278560061e-05 1.57850088168693e-05
12.14644 26.60325 25.19622 26.5 15.27409 89.43401 137 343 95 86.478 34.004 27.996 30.346 9.676 12.621 38.972 27.335 9.834 12.859 41.516 18.391 0.0104847 0.0095632 0.0216569 0.0136642 0.0196001 0.0182293 0.0264907 0.0174706 -1.08324 1.2865142 -0.5033298 0.7485548 0.0738417 0.0146877 0.0577709 0.0145403 0.6687335 0.1764591 0.5680054 0.974096235466235 2.19810214746775e-05 0.016810712234262 2.1982198042417e-05 0.00880724613262407 2.1989136099366e-05 2.19828930652262e-05 2.19830820882601e-05 2.19834905530071e-05 2.19862982064616e-05 2.19855386309438e-05 2.19846937770471e-05 2.19843015912794e-05 2.19900003484353e-05 2.19905600666908e-05 2.19829529350707e-05
7.7437 23.96543 25.95512 26.5 6.61377 142.76052 136 168 96 80.116 28.374 43.91 14.889 8.006 12.001 27.18 34.505 1.02 5.311 23.184 22.71 0.002757 0.0044102 0.0081903 0.0104964 0.0034039 0.0067689 0.0087306 0.0114774 -0.125632 0.8762546 -0.0586743 0.8212684 0.0550405 0.0087081 0.0495669 0.0096778 0.8383659 0.1613439 0.1949764 0.559743364930502 7.1065482703691e-05 0.238651563000453 7.10726054627356e-05 0.200681100047681 7.10746599452197e-05 7.10818585246468e-05 7.10770643673493e-05 7.10751590709737e-05 7.10757684797053e-05 7.10758098819044e-05 7.1077225063788e-05 7.10742060328951e-05 7.10752227935871e-05 7.10708963113925e-05 7.1076062726433e-05
8.90991 13.12338 26.5118 26.5 9.07993 146.29131 74 298 97 99.882 23.373 63.63 22.226 5.818 10.071 28.938 23.454 1.496 7.161 34.07 24.515 0.0022799 0.004277 0.0087571 0.0076251 0.0029664 0.0068945 0.0093958 0.0092602 -0.0773243 0.9534778 -0.0826295 0.8402916 0.0769148 0.0157272 0.0713962 0.015934 0.8717359 0.1010257 0.2362196 0.996834537002835 1.36839095281611e-05 0.00253152582344205 1.36839582190148e-05 0.000388857782861814 1.36881890168027e-05 8.08610911346645e-05 1.36842920488445e-05 1.368399357501e-05 1.36834188126869e-05 1.36841665063067e-05 1.36860932440415e-05 1.36834520123815e-05 1.36832549277971e-05 1.36861039476687e-05 1.36874678877193e-05
18.32548 3.14023 2.07053 26.5 10.69524 175.02923 217 108 98 77.524 24.495 45.44 10.445 29.15 30.382 2.87 4.931 0.064 1.431 22.568 23.546 0.008141 0.0086697 0.0007718 0.0013989 0.008239 0.0086095 0.0008298 0.001575 -0.0381808 0.7851934 -0.0936285 0.6573945 0.053729 0.0073565 0.0492726 0.0081402 0.8591965 0.1323699 0.0232149 0.507120729605305 4.25314525619558e-05 0.110062262767173 4.25252395800094e-05 0.382264122932366 4.25350498060981e-05 4.25254366295799e-05 4.25367545270583e-05 4.25369796544218e-05 4.25253116326766e-05 4.25310192795988e-05 4.25231311319734e-05 4.25207724658504e-05 4.253867742823e-05 4.25283258380647e-05 4.25265446197333e-05
13.19329 22.0525 12.69854 26.5 7.8344 7.15296 201 30 99 111.136 18.5 37.092 15.491 30.9 14.289 40.738 14.318 2.406 8.272 46.928 12.776 0.0101296 0.0059428 0.0124988 0.0055928 0.0109985 0.0076333 0.0133674 0.0072774 -0.1765646 0.7484831 -0.1184468 0.7086882 0.0607106 0.0083435 0.0493964 0.0092182 0.6942042 0.1028768 0.3112833 0.834428790566316 0.0391417999797413 0.0386983486396234 0.0136951757146149 0.0610226891895102 0.0127976316145277 2.16479257079357e-05 2.14614486038328e-05 2.16415018660445e-05 2.15272196453865e-05 2.15313058702549e-05 2.1589993336576e-05 2.15502779318862e-05 2.15416589729807e-05 2.15303649215089e-05 2.15425988102208e-05
0.8829 4.91758 8.58129 27 16.54467 21.00434 360 312 0 70.614 9.964 54.492 8.213 2.68 2.031 13.442 7.131 0 0 24.002 9.949 0.00077 0.0006727 0.0037836 0.0023142 0.0007554 0.0005725 0.0037889 0.00201 0.016417 0.8741937 -0.0487148 0.8092815 0.0587669 0.0081996 0.0564901 0.0081526 0.9270406 0.0371426 -0.0322283 0.817516437771041 0.000331713959681678 0.0728514680904775 0.000214840431804778 0.108280024313794 0.000587304684640069 2.18192441489581e-05 2.18220705407178e-05 2.18207870289227e-05 2.18210830366134e-05 2.18218609184596e-05 2.18220034044924e-05 2.18205145583883e-05 2.18206537543524e-05 2.18213691877555e-05 2.182116198216e-05
21.14201 3.39033 5.61009 27 1.68537 37.41761 456 119 1 105.84 19.391 36.896 10.242 65.098 23.435 3.356 6.058 0.49 3.856 42.456 14.958 0.0183797 0.0071722 0.0009782 0.0019574 0.0187026 0.0069129 0.0011844 0.0030257 -0.0799394 0.5467644 -0.0617302 0.7144414 0.0551555 0.0070817 0.0454765 0.0075915 0.7101174 0.1025747 0.077813 0.839032529490559 0.000138671678066869 0.0678573083588709 0.000130682804923983 0.0925469665528515 0.000121313465264017 1.72520549057303e-05 1.7252357812457e-05 1.72524915772828e-05 1.72530481384343e-05 1.72527123756799e-05 1.72528094186608e-05 1.72524492634277e-05 1.72529271215734e-05 1.72535098505095e-05 1.72532889998214e-05
15.88732 7.23743 25.42824 27 1.75847 85.97773 54 356 2 93.388 21.557 67.624 21.949 5.36 13.556 19.086 14.034 1.318 6.505 27.192 23.517 0.0024938 0.0067144 0.0057161 0.0046542 0.0029202 0.0082462 0.0065078 0.006974 -0.0645628 0.7657383 -0.1136175 0.7841865 0.0780779 0.0156248 0.0739729 0.015426 0.9075541 0.0900575 0.3322127 0.967715943465491 7.79881625328556e-06 0.0317548397222077 7.80242817074515e-06 0.000336269372312526 7.8021682665635e-06 9.93350188175224e-05 7.80396195997667e-06 7.80351540084249e-06 7.80143497798657e-06 7.79729392896687e-06 7.8010609712384e-06 7.80288931479901e-06 7.80050645689874e-06 7.79679100320906e-06 7.80155446713191e-06
1.61141 29.86105 8.99413 27 11.62275 91.33414 215 259 3 92.778 30.109 38.15 16.781 2.568 2.94 49.038 37.745 3.022 10.202 32.656 15.712 0.0015431 0.0028431 0.014817 0.0118216 0.0029957 0.0074485 0.0160711 0.0133131 -0.2810429 1.0177091 -0.2095658 0.6295581 0.054992 0.0067643 0.0468119 0.0090862 0.761778 0.1757759 0.4625831 0.89289482769236 9.51465549484509e-06 0.0267322316659061 9.51321280355266e-06 0.0800726446233033 9.50327242078557e-06 9.50439444621431e-06 9.51639131998401e-06 9.51485814123955e-06 9.52480858393808e-06 0.00018613280913185 9.51222877966141e-06 9.50547457843953e-06 9.51724841575136e-06 9.51689021410669e-06 9.51977410022773e-06
21.01784 16.9988 4.17145 27 17.98702 30.73441 455 266 4 101.962 31.555 17.498 16.807 46.552 22.432 29.908 15.031 8.004 10.862 33.82 18.092 0.0220624 0.0084466 0.0133665 0.0076222 0.0250819 0.0109172 0.0169088 0.010653 -0.3737943 0.5972021 -0.5800609 0.8025882 0.0560896 0.0065952 0.0383752 0.0078841 0.537644 0.1336796 0.4868892 0.953365089963864 0.000277933556042218 0.0198986584355389 0.000360917276273459 0.0253088808875694 0.000202856505832999 1.98719588104e-05 1.98725907230427e-05 1.98714479156974e-05 1.9870763409182e-05 1.98722339985855e-05 1.98724130068647e-05 0.000406818614912672 1.98722169860964e-05 1.98683740557925e-05 1.98727610610682e-05
22.73968 29.43845 11.40365 27 9.70339 10.26995 300 201 5 76.824 37.345 10.168 16.815 25.018 16.174 31.5 16.341 10.138 9.4 33.258 20.223 0.0248969 0.0108474 0.021768 0.0085158 0.0325858 0.0151711 0.0277021 0.0109366 -0.7807491 0.7266091 -0.7623265 0.6823014 0.0624122 0.00836 0.0390798 0.009247 0.4749222 0.1375953 0.5138866 0.950251529764657 0.000308091388955961 0.0212514749689127 4.35909913787487e-05 0.0279947721272978 4.55026233804988e-05 1.05030727152973e-05 1.04969710020758e-05 1.05043731493272e-05 1.05032825170392e-05 1.05041446028412e-05 1.05087022080855e-05 1.05083493146942e-05 1.0502860988146e-05 1.05036526206775e-05 1.05027262996057e-05
7.31231 4.53087 7.33542 27 7.74434 73.57725 471 12 6 75.756 11.297 49.152 8.253 24.636 9.706 1.968 2.818 0 0 32.488 11.818 0.0069059 0.0031508 0.0005631 0.0009102 0.0069441 0.0027358 0.0005547 0.0007942 -0.0434114 0.6706535 0.0029513 0.8755109 0.0561743 0.0078349 0.0524398 0.0079129 0.8777664 0.0541636 0.0839761 0.845272766802694 0.00157750066217964 0.039284923528525 0.000451055531030168 0.11290941485691 0.000316239261135283 1.87655736001015e-05 1.87752296663351e-05 1.88755433616048e-05 1.88485547444237e-05 1.88055293611342e-05 1.88317357715487e-05 1.87441908836516e-05 1.87676860470466e-05 1.88768850713063e-05 1.8808429018185e-05
6.52902 2.50758 18.69366 27 16.80048 187.22939 218 58 7 75.214 16.376 62.148 13.902 11.51 12.221 1.556 2.81 0 0 13.682 20.658 0.0032547 0.0036495 0.0004295 0.0008154 0.0032443 0.0034448 0.0004386 0.0007922 -0.0221726 0.8254462 -0.0175484 0.698005 0.0656562 0.0136992 0.0638141 0.0137203 0.9465692 0.0514421 -0.1314859 0.97779200061446 2.69152593776969e-05 0.0196100980526868 2.69175075273908e-05 0.00224799168317352 2.69146280268658e-05 2.69148600110931e-05 2.69139130820769e-05 2.69192990120582e-05 2.69157432913279e-05 2.69155750334244e-05 2.6915894291813e-05 2.69162015228282e-05 2.69174618177936e-05 2.69155700289139e-05 2.69177366567419e-05
23.74863 0.73487 10.56705 27 12.30022 99.17963 117 409 8 78.724 24.115 50.636 13.696 24.78 28.876 2.69 4.122 0.618 4.447 25.008 16.105 0.0072429 0.0085447 0.0007639 0.0011353 0.0073151 0.0088189 0.0010046 0.0028363 0.0234862 0.801772 -0.0217829 0.9411226 0.0586532 0.0093801 0.0546498 0.0100915 0.8821502 0.1205308 0.3418849 0.758433401432826 2.73639266357732e-05 0.194595053037834 2.73673299483415e-05 0.0466158170450215 2.73631745748743e-05 2.73591916271867e-05 2.73625441914347e-05 2.73642308135591e-05 2.73635634365954e-05 2.73631368327672e-05 2.73634537078263e-05 2.73640444099037e-05 2.73659041048509e-05 2.73637241025647e-05 2.73642599321909e-05
2.62579 9.94477 29.73858 27 10.81382 78.88672 210 376 9 100.152 19.139 65.818 22.079 4.344 4.656 28.022 16.843 1.968 9.489 36.368 17.999 0.0016002 0.0024274 0.0081103 0.0054866 0.0022262 0.0050124 0.0088761 0.0078099 -0.1929986 0.9268959 -0.1266352 0.8376973 0.0782296 0.0171144 0.0733744 0.0168424 0.88549 0.0718535 0.416341 0.998112397557132 1.30107950982879e-05 0.00101623397731664 1.30108155457879e-05 0.000410135199075471 1.30107271810953e-05 0.000266129292350517 1.30107702551708e-05 1.3010760872302e-05 1.30106727007549e-05 1.30107462549179e-05 1.30106749217791e-05 1.30107053510417e-05 5.19857683264055e-05 1.30107542554092e-05 1.30107833626017e-05
6.67582 22.81377 7.79555 27 14.96309 193.99557 423 194 10 91.87 25.35 40.268 15.627 19.332 10.631 30.126 32.081 2.144 8.568 35.998 13.5 0.0061632 0.0042591 0.0092961 0.0103623 0.0070236 0.0063076 0.0099303 0.011361 -0.2011365 0.8802142 -0.1757016 0.8043047 0.0561184 0.0077078 0.0483887 0.0092646 0.7745408 0.1509142 0.203097 0.928120008370243 1.37416245900915e-05 0.0572554529961991 1.37540593500812e-05 0.0144456347131779 1.37667379385573e-05 1.37791109415066e-05 1.37577962377277e-05 1.37701840238877e-05 1.3768799202637e-05 1.37644013480398e-05 1.37603438763304e-05 1.37464903288194e-05 1.37868934179303e-05 1.37517883569834e-05 1.37556907670693e-05
24.1867 14.43828 1.37885 27 15.85283 145.34918 266 421 11 92.076 29.615 24.628 19.005 27.866 25.899 34.6 19.59 4.982 8.745 38.496 14.888 0.0153801 0.0135566 0.013464 0.006999 0.0173801 0.0159599 0.0160215 0.0091504 -0.2463652 0.7481641 -0.455227 0.7871348 0.0548391 0.0065616 0.040417 0.0091467 0.6122038 0.1822203 0.3318785 0.705474892876049 7.05279097563746e-05 0.223817103604105 7.05186962782009e-05 0.0697912055477902 7.05337538530136e-05 7.052094951943e-05 7.05177850373798e-05 7.05103827319827e-05 7.05260948399932e-05 7.05241244107564e-05 7.05197914806346e-05 7.05303714638737e-05 7.05154808004617e-05 7.05185513724246e-05 7.05340805111709e-05
22.09406 24.44477 0.52612 27 18.02047 90.22587 169 154 12 91.33 28.007 33.23 17.309 26.93 25.772 28.27 25.827 2.9 7.918 37.722 12.324 0.0109698 0.0109541 0.0100693 0.0093896 0.0123087 0.0128335 0.0114129 0.0112056 -0.1911802 0.8429109 -0.2449704 0.8107139 0.0544592 0.0064198 0.0439397 0.0090942 0.7042224 0.1826765 0.2509991 0.861541826684432 2.99713899815136e-05 0.0286320530541011 2.99798123666771e-05 0.109436386252327 2.99843462595521e-05 2.99800921839959e-05 2.9982736809439e-05 2.99771928341335e-05 2.9976860384152e-05 2.99796743924622e-05 2.99833685678371e-05 2.99762716602289e-05 2.9979010460166e-05 2.99819707992796e-05 2.99812824408885e-05
18.15746 2.29132 1.41504 27 15.97535 152.12257 218 325 13 81.318 23.37 45.536 10.174 30.276 29.104 5.506 4.62 0 0 30.264 17.735 0.0083831 0.0082364 0.001523 0.0014358 0.0085339 0.0082036 0.001552 0.0013024 -0.0750685 0.760587 -0.0838855 0.8647273 0.0547641 0.0073286 0.049811 0.0080975 0.8447948 0.1224191 -0.0135476 0.744947276213196 3.0749836838757e-05 0.198406482035007 3.07536117259491e-05 0.0562465640170032 3.07421711390119e-05 3.07408440026856e-05 3.07366808147045e-05 3.07427379613212e-05 3.07465570723473e-05 3.07502713786467e-05 3.07555233330351e-05 3.0750819194607e-05 3.07407863359457e-05 3.07350275040765e-05 3.07328674933109e-05
6.77768 17.05119 19.11393 27 0.53753 96.88165 417 337 14 99.806 23.368 39.21 17.767 19.372 11.216 38.572 28.657 2.652 9.159 38.094 17.5 0.0064667 0.0044688 0.0117682 0.0093142 0.0074526 0.0069567 0.0127123 0.0108107 -0.1697416 0.8124254 -0.1296353 0.6109561 0.0593906 0.0108334 0.0502732 0.0112292 0.7456611 0.1336687 0.2100113 0.980024346812719 2.08381679000519e-05 0.0146337288491139 2.08375577799761e-05 0.0048306897591484 2.08357800903178e-05 2.08398170979476e-05 2.0842702316794e-05 0.000223788451816524 2.08414594921146e-05 5.82138900895972e-05 2.08406903697556e-05 2.08377878250162e-05 2.08384610621779e-05 2.08397280084272e-05 2.08400851697599e-05
