N1 N2 Na Tsplit Tsc M1 M2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
12.11848 16.38312 17.23563 0.5 0.14324 10.46955 10.46955 36 78.716 14.25 0 0 14.766 5.942 15.45 5.656 48.5 12.756 -9 0 0.0175854 0.0048652 0.017649 0.0050063 0.0178328 0.0038755 0.0180256 0.003836 -0.0762138 0.5771159 -0.1137221 0.5406433 0.0177029 0.0048528 8.57e-05 0.0005765 0.0023007 0.0156114 0.8877408 0.000112038125213647 0.00159194837899593 0.000114449250005871 0.0765911202041929 0.000112950209720068 0.316934343831814 0.000698583339567182 0.128158464945553 0.00196343627398053 0.16509372663865 0.00121062157286948 0.195408952231377 0.00207333881066042 0.109707670570946 0.000113143632110928 0.000115211984342397 0.604452824580978 0.604452824580978 0.218491499040103
7.2429 13.87704 24.58554 0.5 0.30616 28.16032 28.16032 37 99.302 16.849 0 0 16.114 6.638 15.662 6.623 67.526 16.313 -9 0 0.0242317 0.0064751 0.0240118 0.0063398 0.0237689 0.0049626 0.0236207 0.0049732 0.0570742 0.5274283 0.0457867 0.5137933 0.0241718 0.0062746 5.01e-05 0.0007679 0.000971 0.0155736 0.9006642 0.000169970117533195 0.000171399416808319 0.000170828427692004 0.00244452941452062 0.000171344924434543 0.000642571937841772 0.000170719974250743 0.0191912825973674 0.000171463684253253 0.475369612063586 0.000172123192910536 0.0465112261030753 0.000766666274107578 0.360244838503459 0.00312832853153785 0.0905030948366215 0.995839833445195 0.995839833445195 0.998975068829783
22.31343 13.15262 27.19903 0.5 0.01876 18.64413 18.64413 38 111.556 21.272 0 0 22.162 8.535 19.456 8.042 69.938 17.063 -9 0 0.0285772 0.0083596 0.0274883 0.0070582 0.0284513 0.0062685 0.027232 0.0053564 -0.0182976 0.4992839 0.0140746 0.52416 0.0284356 0.0075175 0.0004029 0.0009536 0.0075471 0.0170354 0.8767971 0.000116582277559538 0.0251064136006212 0.000116718111253089 0.220097131527152 0.000521318675214602 0.107436700009761 0.00100875231576332 0.201269623153979 0.00133259128753591 0.177247099257044 0.00188205567754841 0.146791252576681 0.000390905290351806 0.116449882154402 0.000116541336869554 0.000116432748262458 0.646522784767604 0.646522784767604 0.291164085079653
28.64018 3.8941 4.43586 0.5 0.00745 23.93034 23.93034 39 29.638 7.141 0 0 11.662 4.188 6.29 3.105 11.686 5.283 -9 0 0.0053114 0.0021129 0.0047061 0.0020583 0.0065811 0.0018492 0.0050669 0.001699 -0.7857415 0.6331151 -0.3079001 0.7927611 0.005314 0.0020947 0.0003053 0.0004024 0.0295274 0.0343205 0.7813437 0.000458846640038135 0.0144602449260045 0.00287560367388614 0.144770741923609 0.00429232385314414 0.142722250577698 0.00200949784399942 0.092943639969775 0.00973541339125596 0.181922896535978 0.00460822143172056 0.0379697660636236 0.0163401846671703 0.344469682019194 0.000210394167543074 0.000210292315360127 0.690289697467729 0.690289697467729 0.361815366295554
11.43858 21.1978 21.24319 0.5 0.04562 8.63386 8.63386 40 94.944 16.399 0 0 16.922 6.471 20.058 7.027 57.964 14.199 -9 0 0.0211448 0.0054655 0.0214549 0.0053448 0.0211628 0.0044557 0.0220354 0.0043797 -0.0192372 0.5000374 -0.1211288 0.5066603 0.0216256 0.005355 0.0003258 0.0008288 0.0074508 0.0185108 0.8609455 0.000127796802997164 0.00740197296500762 0.000129651415004844 0.0332274658430783 0.000128691096403725 0.405281461434248 0.0019589790428048 0.140728898864625 0.00195048975991936 0.251191885069773 0.00148319553016728 0.0950830143049688 0.00136494145364874 0.0596808684804919 0.000129722707106974 0.000130965229754114 0.553586585851339 0.553586585851339 0.147775110421107
26.90134 6.40739 17.00156 0.5 0.45086 10.02394 10.02394 41 75.562 14.177 0 0 14.798 5.948 12.89 5.673 47.874 12.76 -9 0 0.0171289 0.0047058 0.0170443 0.0046602 0.0176653 0.003815 0.0171275 0.0038693 -0.1438743 0.5311903 -0.034314 0.5411445 0.0171743 0.0045676 8.77e-05 0.000605 0.0025088 0.0169452 0.870341 7.26304587437805e-05 7.24913938798119e-05 7.27136901312231e-05 0.00134175366436329 7.27348702789757e-05 0.00344454935642502 0.000699596448248593 0.131461085073079 0.00202274906523362 0.52750053528672 0.000890309435202058 0.0631000716319275 0.00191512558329342 0.267188894261187 7.25084232890046e-05 7.22513579974285e-05 0.994922391532687 0.994922391532687 0.998966385648981
6.81746 7.57497 17.8543 0.5 0.14162 5.57437 5.57437 42 72.92 15.98 0 0 12.562 5.71 12.464 5.772 47.894 14.081 -9 0 0.0173923 0.0053111 0.0174217 0.0053308 0.0170407 0.0042825 0.0170131 0.0042768 0.0612029 0.5566176 0.0744314 0.5832933 0.0177228 0.0051875 0.0003159 0.0009179 0.0095052 0.0239097 0.8642916 0.000347821670939369 0.00152993304906164 0.000161584147060504 0.00135494607078012 0.000148952922667186 0.0266196785640424 0.0176700624310317 0.413349168160987 0.0181929878243168 0.219776214358542 0.00258481402610242 0.197302289147988 0.0504260028613113 0.0502440758155707 0.000145935325029833 0.000145533624568902 0.96982828945867 0.96982828945867 0.998605523252183
20.48132 4.2014 18.18074 0.5 0.45092 5.86054 5.86054 43 75.286 14.273 0 0 15.304 7.089 11.46 5.717 48.522 13.026 -9 0 0.0180574 0.0048125 0.0175777 0.0051622 0.0179906 0.0038571 0.0169071 0.0039216 -0.0015017 0.5515898 0.1342089 0.607957 0.018041 0.0048818 0.0002235 0.0006364 0.0064176 0.0182785 0.8595806 0.00010779496589876 0.00373209435055429 0.000108479440667262 0.0219380718353166 0.000108234480014974 0.0168766005720182 0.00136003285960306 0.118737115908119 0.000832431349594437 0.135222586715517 0.000626376735739571 0.213009511292813 0.00299828189912784 0.484125427802806 0.000108586039355815 0.000108373752854816 0.957119420994019 0.957119420994019 0.998253917910019
18.81021 19.74541 2.86282 0.5 0.09904 11.67007 11.67007 44 27.25 6.189 0 0 8.834 3.192 8.784 3.222 9.632 4.173 -9 0 0.0038299 0.0016126 0.0038303 0.0016557 0.005205 0.00146 0.0051909 0.0014566 -1.0317742 0.6156657 -1.0311689 0.6378473 0.0038438 0.0015907 1.37e-05 0.0001469 0.001791 0.0169512 0.8836815 8.35102395598618e-05 0.000139132380958101 8.47890740510941e-05 0.00574051210158879 0.00138358125641731 0.0247475718246555 0.00647852557402695 0.0797833939127547 0.00464227929613073 0.315137467694268 0.00200231660882876 0.216351423572113 0.0115337539987503 0.331722788843221 8.38189340290701e-05 8.5134688646055e-05 0.967815465429059 0.967815465429059 0.998560922290258
2.31291 22.81498 17.93981 0.5 0.23645 21.25672 21.25672 45 68.128 15.041 0 0 9.83 6.196 11.548 6.197 46.75 13.581 -9 0 0.0166633 0.0051585 0.0168458 0.0052419 0.0159482 0.0040302 0.0164324 0.0041118 0.1563923 0.6333954 0.0747923 0.6082582 0.0168528 0.0051289 9.82e-05 0.0007438 0.002542 0.0192505 0.8815332 8.52067462070661e-05 8.53730855454588e-05 8.55230898197802e-05 8.53919343473936e-05 8.50949127798639e-05 0.000633640768424471 8.50756936027921e-05 0.023571708125087 0.00167008177424476 0.143300561295886 0.00082796026941245 0.0718414765733462 0.00489938160744221 0.75155805408764 0.000325445076664216 0.000860024959549636 0.998938511099591 0.998938511099591 0.999002907231829
22.84909 9.02724 17.4753 0.5 0.11381 12.23808 12.23808 46 80.732 14.659 0 0 15.988 5.957 14.776 6.224 49.968 12.943 -9 0 0.0178741 0.0050313 0.0179649 0.0050872 0.018591 0.0038549 0.0182494 0.0039714 -0.1858645 0.5416097 -0.0903366 0.5451295 0.0179599 0.0049316 4.04e-05 0.0005393 0.0011403 0.0148074 0.9108713 6.47177712000478e-05 6.47620431189688e-05 6.4613566600016e-05 0.00185137939820797 6.5666739625448e-05 0.0127872285019489 0.000699344454314267 0.107973039272625 0.00167076828826482 0.365981456215081 0.000415168333287571 0.0741754161127564 0.00109829379341603 0.432958363534583 6.50338596253709e-05 6.4748115344522e-05 0.985099698188702 0.985099698188702 0.998857820302555
16.13379 19.2427 6.39699 0.5 0.09638 7.9161 7.9161 47 39.964 8.639 0 0 10.506 3.691 10.628 3.952 18.83 7.034 -9 0 0.0070339 0.0026663 0.0069853 0.0025543 0.0082689 0.0022396 0.0083033 0.0022019 -0.6350163 0.607648 -0.658358 0.6097054 0.007052 0.0025523 4.24e-05 0.0002867 0.0031828 0.0178301 0.8898616 0.000102703866534751 0.000251590024237241 9.9047677098261e-05 0.0178226375340282 0.00118798693964158 0.0512488789262021 0.0187595489123702 0.440923404067177 0.00860566780935964 0.225789066939399 0.00169368624438257 0.0650460407020378 0.00233136538259594 0.165933062716953 0.000102286160105391 0.000103026097876839 0.92927263383701 0.92927263383701 0.996179504311846
0.92511 6.10334 18.13972 0.5 0.04227 4.42878 4.42878 48 58.82 15.036 0.006 0.134 4.328 3.922 24.49 12.445 29.996 14.033 -9 0 0.0098771 0.0056448 0.0167499 0.0053594 0.0096749 0.0042337 0.015358 0.0041462 0.0430046 1.2595031 0.3486788 0.6807599 0.0172102 0.0059886 0.0038967 0.0029563 0.1302709 0.0857593 0.5066581 0.000132001301538719 0.00054188682170743 0.00031806999926185 0.000474073161048482 0.000415452317081517 0.000702643304020431 0.00028211654255722 0.00424526182534884 0.00135825163894106 0.0545046105607907 0.00171985804288715 0.0190796105949646 0.00283782878313384 0.913255981130697 6.66371472887705e-05 6.57168287324831e-05 0.997415531030598 0.997415531030598 0.99898950515025
20.30244 3.62418 8.73229 0.5 0.06552 18.59782 18.59782 49 43.386 9.776 0 0 10.302 4.418 8.374 4.089 24.71 8.561 -9 0 0.0091913 0.0032271 0.009015 0.0032599 0.0098688 0.0025944 0.0093254 0.0026053 -0.3159287 0.6205568 -0.1696581 0.6588101 0.0091473 0.0031606 4.41e-05 0.0003526 0.0024467 0.018434 0.8891373 8.1222554454413e-05 0.00239670899669356 8.21752974931505e-05 0.0069110514171204 0.000672970479170661 0.0180283647134787 0.000941202666841212 0.0895692875887298 0.00613770745106583 0.400278787044576 0.000759114722523239 0.0746280214599268 0.00804290850842229 0.391305328513407 8.20018123600404e-05 8.31467737371591e-05 0.971822853125623 0.971822853125623 0.998646544049219
2.58943 12.55932 1.30135 0.5 0.48214 22.41049 22.41049 50 14.644 4.319 0 0 4.108 2.267 4.726 2.528 5.81 2.908 -9 0 0.0020766 0.0009892 0.0021073 0.0010054 0.0027956 0.0010325 0.0029698 0.0010409 -0.9025161 0.6537092 -1.0370228 0.6478975 0.002097 0.000944 5.1e-06 7.76e-05 0.0020702 0.017132 0.8353562 8.46245331456177e-05 0.000681211284466804 0.000284725210951522 0.0028789471411229 0.000718015880816148 0.0103105410056652 0.00570668720194221 0.0268031315667178 0.0535679423070547 0.277713163845287 0.00463174715923578 0.0312182220001332 0.0565425545536006 0.528688989909145 8.46388297909444e-05 8.48575709245582e-05 0.98503939917584 0.98503939917584 0.998857053867588
2.8111 11.35036 13.00351 0.5 0.19365 29.57196 29.57196 51 51.884 12.277 0 0 8.078 4.253 8.514 4.804 35.292 11.141 -9 0 0.0126879 0.004353 0.0125744 0.004275 0.0122247 0.00336 0.0123476 0.003265 0.1159814 0.6581841 0.0393204 0.6628057 0.0126661 0.0042097 3.49e-05 0.0005174 0.0013484 0.0192601 0.8961287 0.000153085167511281 0.000750712402344759 0.00015141719345547 0.000151581812508506 0.000151092611706867 0.000151865467327541 0.000151543006512572 0.0179200943033156 0.000151614287896586 0.29745336367249 0.000151425336755244 0.0130402686285826 0.000503153927276099 0.382360745479201 0.0329548582394696 0.253803178463646 0.997883250379891 0.997883250379891 0.998993680181881
14.54718 5.52442 17.95086 0.5 0.00901 2.91172 2.91172 52 77.69 14.373 0 0 25.7 8.836 14.28 6.059 37.71 12.207 -9 0 0.0178269 0.004856 0.0160556 0.0050104 0.0178875 0.0039072 0.0146668 0.0039287 -0.030156 0.5203347 0.3741924 0.6420837 0.0189471 0.0051045 0.0020058 0.0018901 0.0568769 0.0480063 0.7208069 0.00114738904305769 0.0303247109617298 0.00205615193483304 0.49059457060378 0.00319086378263972 0.39382333478214 0.000946099338069846 0.0285346702463315 0.000673810026984264 0.0175154357613689 0.000334974607402006 0.0106565112403511 0.00100476776782503 0.0188698336202654 0.000164301184882445 0.000162575098339954 0.078561782592095 0.078561782592095 0
2.49301 24.28762 22.17987 0.5 0.23153 3.45035 3.45035 53 85.504 18.003 0 0 9.148 5.381 23.166 9.128 53.19 16.449 -9 0 0.0191633 0.0063203 0.0214435 0.0061805 0.0175797 0.0049361 0.0215303 0.0049244 0.3447337 0.6458762 -0.0416953 0.5461665 0.0209626 0.0062144 0.0006592 0.0010891 0.0162036 0.0245819 0.8443917 7.19666590901671e-05 0.00025687168062862 0.000180990107738916 0.00217603570022604 0.000165007823293788 0.00719449131727705 0.000489354363023792 0.0384179207589222 0.0129499184489961 0.168926564278974 0.0804632346686667 0.0584738804188252 0.0084054223714272 0.6216838980699 7.23547193206477e-05 7.20886136891134e-05 0.989953185516375 0.989953185516375 0.998915301552411
11.61728 1.38362 10.04135 0.5 0.47338 5.51884 5.51884 54 38.208 10.664 0 0 10.25 5.637 4.336 3.38 23.622 9.028 -9 0 0.0096732 0.0035887 0.0087586 0.0035982 0.0095475 0.0028653 0.0078805 0.0027424 0.0169769 0.7047329 0.4046982 0.8371791 0.0095004 0.003577 0.0002844 0.0005997 0.0153118 0.0282022 0.8412956 0.000117780499408037 0.000117530408592297 0.000932448035850664 0.0230176929898095 0.000117861714867434 0.192714677587738 0.00371889169634181 0.0806807453908606 0.00222139322988018 0.200620984545509 0.0004577204721678 0.115349530810388 0.0025575720722575 0.377140053138956 0.000117542847800143 0.00011757455957296 0.782930972056663 0.782930972056663 0.765561021404833
7.05119 19.27726 1.56568 0.5 0.3317 12.50565 12.50565 55 19.63 4.946 0 0 6.64 2.887 6.702 2.729 6.288 2.984 -9 0 0.0024294 0.0010274 0.0024085 0.0010297 0.003644 0.0011527 0.0036615 0.0011463 -1.2092906 0.6040912 -1.2444776 0.6025926 0.0024315 0.0009916 1.25e-05 0.0001091 0.0023045 0.0174065 0.8108188 7.44011902707775e-05 0.000176614826641459 0.000301732352171756 0.00719251242653229 7.49728052865416e-05 0.0250140713615933 0.00317196658393088 0.121538729316191 0.0155652206663212 0.403557693949185 0.00427078412242563 0.0817390017907192 0.0150265008784185 0.322146581808631 7.45687464479323e-05 7.46471752325294e-05 0.967160794905248 0.967160794905248 0.998545665097767
28.52011 6.43972 14.36583 0.5 0.15136 22.4123 22.4123 56 67.332 13.483 0 0 13.668 5.66 12.3 5.124 41.364 11.904 -9 0 0.0150432 0.0045236 0.0148521 0.0045037 0.0155119 0.0035554 0.0151263 0.0036408 -0.1535904 0.5663837 -0.0978539 0.5876322 0.0149582 0.0044283 1.05e-05 0.0004508 0.0002086 0.0144883 0.9050182 8.97260299377841e-05 0.000254675519829654 9.09662828573707e-05 0.0130810599651736 9.28642296799481e-05 0.0245958244698242 0.000309944863012828 0.0944388342443747 0.00495802942774697 0.453552606609485 0.00134879866371465 0.0701829103194161 0.00269023045621284 0.33397337472216 9.28337011929753e-05 0.000247320495380337 0.961781883449968 0.961781883449968 0.998404303722805
21.4407 0.18834 12.84086 0.5 0.32422 7.2402 7.2402 57 32.248 11.613 0 0 18.608 11.331 1.802 3.32 11.838 10.015 -9 0 0.0078418 0.0040922 0.0043146 0.00399 0.0085818 0.0033122 0.0038447 0.0030069 -0.4076091 1.0868537 0.3087977 1.4638791 0.0069184 0.0040548 0.0008402 0.001219 0.0600208 0.0678064 0.5181154 0.000102528457553997 0.000102632502238377 0.000739846364969669 0.0023577653335948 0.00011365828433255 0.000102820379907501 0.0107707594023178 0.0470927424245024 0.00114340967996247 0.276440515562458 0.0114218245261452 0.111173842558306 0.0228425458062444 0.5153897155787 0.000102692142496503 0.000102700996270327 0.996480025698833 0.996480025698833 0.998981007420929
23.22654 19.2906 6.24713 0.5 0.4375 3.03473 3.03473 58 40.9 8.639 0 0 11.086 3.862 11.19 3.925 18.624 7.096 -9 0 0.0071924 0.0026095 0.0072462 0.0026407 0.0083743 0.0022397 0.0084037 0.0022379 -0.5971229 0.6121809 -0.5778352 0.620392 0.0072632 0.0025332 4.39e-05 0.000276 0.0037295 0.0189165 0.8900347 8.81122753244917e-05 8.87085614840915e-05 8.85237582672061e-05 0.118595650463252 0.00114601420459571 0.140468251026617 0.0274811804280115 0.236250401672076 0.00283099429852956 0.154752410772396 0.00158425385081286 0.191827554617125 0.00136143272049194 0.123257663137282 8.89177124117126e-05 8.99305013235284e-05 0.739478145842205 0.739478145842205 0.556243218275208
25.08106 12.59894 2.12594 0.5 0.14848 6.15853 6.15853 59 24.024 5.674 0 0 8.514 3.225 8.126 2.978 7.384 3.671 -9 0 0.0030925 0.0013542 0.0030608 0.0013062 0.0044812 0.0013557 0.0043718 0.0012993 -1.1759171 0.6224636 -1.1337332 0.6172092 0.0030872 0.001283 1.06e-05 0.0001062 0.0018069 0.0145714 0.8572798 0.000104125693227647 0.000101525606844628 0.000104087752511011 0.004853445366788 0.000343205332302921 0.116196616513315 0.0027667893198691 0.202718815471505 0.0102198414000894 0.248005843639351 0.00295683756446229 0.186084184954762 0.00749796407222041 0.217838957014129 0.000104691465617884 0.000103068833005363 0.878271703427764 0.878271703427764 0.95878860659355
3.16847 11.54271 22.73466 0.5 0.28114 3.44352 3.44352 60 86.11 16.583 0 0 9.914 5.609 18.686 8.557 57.51 15.346 -9 0 0.0208024 0.005653 0.0222674 0.0059072 0.0190127 0.0045353 0.0214847 0.0046039 0.390063 0.6306152 0.1317371 0.5631256 0.0219973 0.0056357 0.0004625 0.0009128 0.0109523 0.0208917 0.8380447 0.000118495768920972 0.000750030012711994 0.000706890087781935 0.02859750620905 0.000116679375110224 0.0644620333010041 0.000269164975924421 0.10999718291948 0.00239239728966472 0.411777231635097 0.00131632739338966 0.0850545134103247 0.00179018632817813 0.292417082683847 0.000118655718013743 0.000115622891502097 0.90522616176238 0.90522616176238 0.988978331572973
14.70876 6.33188 25.44138 0.5 0.44474 20.81928 20.81928 61 101.462 17.28 0 0 16.128 7.026 14.918 6.736 70.416 16.028 -9 0 0.0251611 0.0063178 0.0250108 0.0061705 0.0246314 0.0049763 0.0242543 0.0049449 0.0742583 0.4950469 0.1151564 0.4840214 0.0250836 0.0060431 -2.3e-06 0.0007059 8.78e-05 0.0136695 0.8953539 0.000177582503394462 0.000177611633369875 0.000177424991556117 0.000177385632575971 0.000177668013990411 0.000177699678324169 0.000177582054911991 0.0164384997538863 0.000177454743853127 0.44052023544342 0.000177479364335705 0.0149218290587985 0.000473293428696931 0.497665096982443 0.00236426772801606 0.0260188889884275 0.998903505573647 0.998903505573647 0.999002604023957
8.31881 15.82511 12.64569 0.5 0.07362 14.46573 14.46573 62 60.496 12.606 0 0 11.732 5.295 12.704 5.203 36.06 10.784 -9 0 0.0128757 0.0041132 0.0130376 0.0041244 0.0134711 0.0032965 0.0137451 0.0032785 -0.2109406 0.5936362 -0.2408827 0.5860092 0.013012 0.004048 5.53e-05 0.0004606 0.0020709 0.0162933 0.8962131 8.56146193023268e-05 0.00109358189029397 0.000140438401437557 0.00508698611578223 8.4027051265367e-05 0.0116218532170021 0.0010384000559736 0.149145911574293 0.00680048346744298 0.541783395378235 0.00208982291555483 0.0623789931966655 0.00311991843974434 0.215362499020911 8.4846563103203e-05 8.32280929934424e-05 0.981884453940743 0.981884453940743 0.998814802331705
0.53614 20.23443 18.60978 0.5 0.46495 9.63181 9.63181 63 47.66 13.969 0 0 3.394 4.255 12.996 9.4 31.27 12.92 -9 0 0.0113522 0.0054102 0.0135933 0.0055179 0.0097707 0.0037198 0.0124772 0.003978 0.5836448 1.1351966 0.3199663 0.9874297 0.013101 0.005367 0.0006282 0.0011201 0.0249759 0.0413179 0.7449127 0.000154182165834689 0.000154419775469437 0.000154165892723384 0.0211105700390296 0.000310757837228768 0.00309710594418268 0.00241666548824712 0.0224336112503688 0.00428957158780974 0.415749123926887 0.00291908613570508 0.0909796802041107 0.0066508305755806 0.429271557516893 0.000154512137730562 0.000154159522198957 0.975011084975651 0.975011084975651 0.998706278615751
13.19134 4.35762 5.83597 0.5 0.31321 26.15454 26.15454 64 31.948 8.486 0 0 6.968 3.445 6.514 3.214 18.466 7.132 -9 0 0.0064978 0.0025154 0.0064777 0.0026854 0.0071691 0.0021931 0.0070411 0.002238 -0.3917308 0.6622457 -0.3511845 0.691207 0.0064986 0.0025542 1.09e-05 0.0003178 0.0004433 0.0193052 0.8962621 0.000110612963339376 0.00559045793839861 0.000111208647581693 0.00937514933286873 0.000319334545028857 0.0102543693874084 0.016996771949553 0.0865025159824095 0.0945961654507321 0.345104399735584 0.00171320308786889 0.0729770010968001 0.0301064366047843 0.325631993465888 0.000111732437918054 0.000498647373836473 0.974223133506456 0.974223133506456 0.998692136069944
14.21833 8.6761 11.60087 0.5 0.32503 27.34837 27.34837 65 55.692 11.531 0 0 11.152 5.014 10.854 4.612 33.686 10.099 -9 0 0.0121757 0.0040933 0.0120345 0.0038827 0.0126385 0.0031398 0.0125545 0.0030301 -0.1911623 0.6113494 -0.1985313 0.6140138 0.0120806 0.0038677 -2.44e-05 0.0003614 -0.0009317 0.0146188 0.9002133 6.17664715011607e-05 0.000686710035042626 6.14541772330945e-05 0.00195616811136474 6.14167494280833e-05 0.013436648328593 6.14970324418686e-05 0.0263117849848606 0.000666272608347117 0.612754049160837 0.000527128583308018 0.0751002567773284 0.000580438848318119 0.267560386981822 6.18960310140149e-05 0.000112125118559934 0.983733005325724 0.983733005325724 0.998840065331691
