N dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
23.93072 53 99.776 16.901 0 0 16.782 7.203 16.574 7.071 66.42 15.954 -9 0 0.0235651 0.0063715 0.023438 0.0062212 0.0236793 0.0049916 0.0235801 0.0048211 -0.0463063 0.4973668 -0.0489659 0.5307696 0.0235166 0.0060907 1.51e-05 0.0006973 0.0005171 0.0143672 0.8928729 4.72921150300931e-05 0.000142977955257305 4.73075655037515e-05 4.72914027509056e-05 4.73327295305826e-05 4.7327175581228e-05 4.7303818904959e-05 0.00204661016710556 4.73204552270413e-05 0.0124245046902439 4.73081313338491e-05 7.33940648420263e-05 4.73382725259565e-05 0.00570786678993097 0.00288002455345904 0.976298800112773 0.000379528943653866 0.999620471056346 0.993268577456278
16.38153 54 69.888 13.959 0 0 11.612 5.61 11.762 5.753 46.514 12.338 -9 0 0.0162135 0.0047324 0.0162605 0.0047091 0.016384 0.0037301 0.0164262 0.0037333 -0.0630345 0.5588325 -0.0616777 0.5599413 0.0162362 0.0045371 -8e-07 0.0004984 0.0002055 0.015335 0.8817215 3.85010198829862e-05 0.000279010079087056 3.84915362280736e-05 0.000196176054281634 3.84792409395207e-05 3.84944330610429e-05 3.84846479959116e-05 7.11652343316838e-05 3.84902929297368e-05 0.00330811049823916 3.84859847500049e-05 3.85210704798875e-05 3.85073557705492e-05 0.00171091801031328 0.00401692759531751 0.990071236946392 0.000629152363480313 0.99937084763652 0.993255266250639
22.94033 55 98.634 17.182 0 0 16.172 6.749 15.978 6.339 66.484 15.564 -9 0 0.0232373 0.0058677 0.0232609 0.005777 0.0233112 0.0046865 0.0232537 0.0046449 -0.0283755 0.5215832 -0.012982 0.4888384 0.0232263 0.0056519 -2.28e-05 0.0007212 -0.0004442 0.0156185 0.8909431 3.92096530486772e-05 0.00017396024365842 3.92108295306879e-05 3.92165640732388e-05 3.92199579922552e-05 3.92219714526822e-05 3.92144941733358e-05 0.000370432814545402 3.92176743124832e-05 0.00172861451662822 3.92129372227037e-05 3.9203762049145e-05 3.92172073369459e-05 0.00265051470712103 0.00253731130229864 0.992147021364556 0.000370039219755961 0.999629960780244 0.993269080898128
0.63346 56 2.664 1.766 0 0 0.368 0.614 0.494 0.777 1.802 1.554 -9 0 0.000609 0.000566 0.0006229 0.0005598 0.0006117 0.0004647 0.0006472 0.0004701 -0.0564194 0.8619261 -0.1196211 0.8851529 0.0006183 0.0005552 2.4e-06 5.81e-05 0.0008074 0.0276975 0.8948493 2.18410748957036e-05 2.17674360505855e-05 2.18247162211128e-05 2.17859542159111e-05 2.17830063575221e-05 2.18321774513965e-05 2.18046306468825e-05 2.17808412887053e-05 2.18047118092271e-05 2.18070838963801e-05 2.17898652152228e-05 2.18057902560894e-05 2.17989723711974e-05 2.17958324097571e-05 0.0630659560927594 0.936628821814155 0.000130834365192232 0.999869165634808 0.993281746195295
6.28274 57 25.796 7.212 0 0 4.232 2.637 4.344 2.915 17.22 6.354 -9 0 0.0060388 0.0024872 0.0060293 0.0024534 0.0060467 0.0019394 0.0060782 0.0018881 -0.0424466 0.7511399 -0.0702016 0.7831453 0.006048 0.0024347 1.39e-05 0.0003006 0.000745 0.019831 0.8982779 4.06954845636972e-05 4.06920865726233e-05 4.06318328866716e-05 4.06500309667156e-05 4.06701632050528e-05 4.06970364127782e-05 4.06318442737989e-05 0.000875736742091885 4.06083176591042e-05 0.00235246944418589 4.06670969612944e-05 4.06818393751049e-05 4.06629275385501e-05 0.00262200622429408 0.0139406629376619 0.979761835991351 0.000244036634607539 0.999755963365393 0.993275754075759
27.66729 58 108.714 20.923 0 0 17.744 7.454 18.53 7.892 72.44 17.219 -9 0 0.0281871 0.0083231 0.0275422 0.0068373 0.028068 0.0063571 0.0279226 0.0055306 -0.0199344 0.4933622 -0.0727334 0.4885126 0.027838 0.0073983 -2.66e-05 0.0007321 -0.0005545 0.0128794 0.8928401 5.9577761514327e-05 0.00061461052598632 5.95790018181653e-05 5.95900811883607e-05 5.95924127136168e-05 9.69540544431271e-05 5.96072919870469e-05 0.00107009023408037 0.000755377394947971 0.0046761075112496 5.95601467663647e-05 0.000863325658813042 5.9600872352334e-05 0.00737461473431118 0.0166492373736187 0.96748257494421 0.000949903837663917 0.999050096162337 0.993238064009235
27.36799 59 111.308 18.599 0 0 18.398 7.359 18.038 6.872 74.872 16.582 -9 0 0.0278759 0.0071444 0.0273668 0.0062954 0.0276486 0.005522 0.0273357 0.0049927 0.0104844 0.4752902 -0.0098124 0.4719259 0.0275866 0.0064611 -3.47e-05 0.0007169 -0.0005172 0.0130959 0.8727576 3.90716977107397e-05 3.90539039200319e-05 3.90485672603364e-05 3.90636278621341e-05 3.9050629456089e-05 3.90561852241247e-05 3.90583439046026e-05 0.000166140101618618 0.000179180222432828 0.00422186221276466 3.90477758654525e-05 3.90580430093317e-05 3.90531258863545e-05 0.00813775813453613 0.00123594059419988 0.985668556834349 0.000234344611433456 0.999765655388567 0.993276267303308
5.88556 60 24.962 7.262 0 0 4.184 2.746 4.046 2.661 16.732 6.591 -9 0 0.0059386 0.0025173 0.0058867 0.002514 0.0058956 0.0019971 0.0058567 0.0019209 -0.0187733 0.7676668 -0.0393681 0.7723815 0.005915 0.0024767 2.3e-06 0.0002539 -0.0003372 0.0192749 0.9054822 2.15312533011567e-05 2.15211910655359e-05 2.15252593314362e-05 2.15107984682161e-05 2.15240314329956e-05 2.15196526617171e-05 2.15130868815627e-05 2.15049159477431e-05 2.15122137000922e-05 2.15158995791384e-05 2.15167668587927e-05 2.15204557896418e-05 2.15152716412366e-05 2.15125286991514e-05 0.0112459220218274 0.988452834652814 0.000129132186261058 0.999870867813739 0.993281836212434
4.60606 61 19.56 6.164 0 0 3.308 2.518 3.284 2.343 12.968 5.476 -9 0 0.0045858 0.0020402 0.0045995 0.0020535 0.0045877 0.0016612 0.0045809 0.0016428 -0.029765 0.780947 -0.0193609 0.8153649 0.0045899 0.001992 -2.7e-06 0.0001922 -0.0006696 0.0190745 0.894707 2.14499955697043e-05 2.14591423557719e-05 2.14505365605228e-05 2.14995103730175e-05 2.1527755153922e-05 2.14558348797209e-05 2.14874567140148e-05 0.000109154333597143 2.1528713272607e-05 2.14784319147465e-05 2.15317286700106e-05 2.15387698812009e-05 2.15210378267744e-05 3.6646822752859e-05 0.0113137358049566 0.988282534125521 0.000128842774892659 0.999871157225107 0.993281851516556
22.11844 0 94.054 16.88 0 0 15.644 6.685 15.728 6.672 62.682 15.573 -9 0 0.0221176 0.0056374 0.0220332 0.005621 0.0220777 0.0045437 0.0221014 0.0046543 -0.0090413 0.504214 -0.0277581 0.4766511 0.022067 0.0054496 -8.5e-06 0.000644 -0.0001451 0.0140246 0.8800455 3.98464969736675e-05 3.98539600996708e-05 3.9849421606992e-05 8.94605469799105e-05 3.98316991471379e-05 3.98429742536813e-05 3.98461639300326e-05 0.000173174340930538 3.98396669552715e-05 0.00580822149343352 3.98597029412814e-05 0.000214256596652649 3.98613488201041e-05 0.00315774651999275 0.00177058182900358 0.988427927238279 0.00028868509906106 0.999711314900939 0.993273390352043
29.71393 1 109.74 25.187 0 0 19.296 8.337 18.332 8.29 72.112 18.621 -9 0 0.0314031 0.0093071 0.029629 0.0071952 0.0308275 0.0068145 0.0297457 0.0056119 0.0303769 0.4755101 -0.035606 0.4806514 0.0305352 0.0080521 1.92e-05 0.0007754 0.0003625 0.0129793 0.9028221 0.000167158831809428 0.000167522032555067 0.000167231131390672 0.00226491639330809 0.000168030919177456 0.00113432313339984 0.00310020089303102 0.0143691627548847 0.000168288963650023 0.390272263628717 0.00133293719998251 0.0249740520618417 0.000167565297266188 0.217225235744684 0.00354746755881513 0.340773643455487 0.00406918244164055 0.995930817558359 0.993063852075473
24.89733 2 104.202 17.224 0 0 17.238 7.138 16.81 7.253 70.154 15.297 -9 0 0.0252948 0.0064413 0.0252355 0.0061365 0.0251969 0.0052052 0.025008 0.0049234 0.0009903 0.460977 0.0220149 0.4651832 0.0252806 0.0061357 1.54e-05 0.0007324 0.0002489 0.0139525 0.8871235 5.77461792107497e-05 5.78305022564704e-05 5.7783263193197e-05 5.78658293740314e-05 5.78731270800618e-05 5.78287814252708e-05 5.78324245751585e-05 0.00200127376651966 5.7732685311362e-05 0.0133333862752587 5.78589986866088e-05 0.00372266685184686 5.78458286202756e-05 0.0105141933278572 0.00491744651873056 0.964932835640054 0.000346927682539781 0.99965307231746 0.993270305877879
29.13678 3 110.348 24.086 0 0 18.026 7.755 18.096 8.438 74.226 18.794 -9 0 0.030651 0.0089606 0.0296454 0.0069911 0.0301178 0.0067177 0.0294847 0.0054865 0.0346358 0.4782383 0.005601 0.4566555 0.0301158 0.007713 -3.23e-05 0.0007214 -0.0004701 0.0121402 0.8913673 3.42990239766255e-05 3.42981973444165e-05 3.42814129249914e-05 3.42826965564174e-05 3.42878162693622e-05 3.42885437835408e-05 3.42794411688844e-05 3.43065583128606e-05 3.4297260298583e-05 0.00112134304586941 3.42864617133738e-05 0.000132979265564405 3.42819043154605e-05 0.00205070850303029 0.00285933664910668 0.993458443219765 0.000205737690855354 0.999794262309145 0.993277782044405
23.87342 4 100.87 16.373 0 0 16.474 6.725 16.456 6.781 67.94 15.16 -9 0 0.0239344 0.0063075 0.0239518 0.0060702 0.0240198 0.0047887 0.0239848 0.0046842 -0.0386475 0.5152271 -0.0249996 0.5075353 0.0238778 0.0059975 -6.52e-05 0.0006271 -0.0013167 0.0129271 0.9039227 3.18936839701152e-05 3.18914875853881e-05 3.18995151182423e-05 3.18876979899152e-05 3.18944863893476e-05 3.18926799124892e-05 3.18897719670513e-05 7.44684049861839e-05 3.18920761421773e-05 0.000855636706447366 3.18958030374269e-05 3.1895172201533e-05 3.18933048901357e-05 0.00159117174283565 0.00104604740047968 0.996081850066047 0.000191359550965498 0.999808640449034 0.993278543143076
16.42154 5 69.292 14.697 0 0 11.304 5.373 11.982 5.643 46.006 13.152 -9 0 0.016358 0.0050177 0.0163527 0.0048027 0.016154 0.0039713 0.0163451 0.0039122 0.0230093 0.5772694 -0.0157693 0.5811549 0.0163657 0.0047945 1.03e-05 0.0005295 0.0003427 0.015777 0.9001932 8.62464835568191e-05 0.000535863639874482 8.65746754056216e-05 8.64540158902645e-05 8.65110059517276e-05 0.000904320125986188 8.63084881549434e-05 0.00499947863954444 0.00357348578564496 0.0770824403633369 0.000503353769856262 0.00193772484472078 0.000912337837486813 0.0328887127444606 0.0416435691033959 0.834586618476733 0.0017859699466651 0.998214030053335 0.993192596895803
21.78865 6 92.916 16.722 0 0 15.46 6.796 15.242 6.593 62.214 14.668 -9 0 0.0218279 0.005808 0.0217359 0.0056378 0.0219233 0.004429 0.021855 0.0045965 -0.0438411 0.5317491 -0.0373569 0.5223834 0.0218086 0.0056797 2.67e-05 0.0006726 2.48e-05 0.0144958 0.8886576 5.25012705178458e-05 5.24923509303118e-05 5.24851226339524e-05 0.000455234496103341 5.24903496326851e-05 5.24827186602159e-05 5.24981167251803e-05 0.00100069119184279 5.24855585396545e-05 0.00371763974293345 5.24863003256041e-05 0.00145046286442647 5.24846828878681e-05 0.00421049322969709 0.00307326824440275 0.985619803759741 0.000717686308478352 0.999282313691522 0.993250524323947
23.10245 7 97.892 16.908 0 0 16.034 6.613 16.346 6.861 65.512 15.187 -9 0 0.023333 0.0060961 0.0233879 0.0060963 0.0230654 0.0046758 0.0231421 0.0045968 0.021969 0.4955008 0.0171764 0.5050055 0.0233809 0.0060283 2.05e-05 0.0007224 5e-06 0.0145084 0.9042977 5.53611874858889e-05 5.53013328169902e-05 5.53372095618993e-05 5.53198188634781e-05 5.5314604031523e-05 5.5353915330229e-05 5.53273544263936e-05 0.00332231123978264 5.53710095448365e-05 0.0212588412945937 5.53817427507817e-05 0.0015011388027093 5.53150934208928e-05 0.0112312688797734 0.00140738968532199 0.960725666829586 0.000331988068090009 0.99966801193191 0.993271097246374
11.75296 8 50.728 11.792 0 0 8.648 4.687 8.296 4.499 33.784 10.352 -9 0 0.0121101 0.0040647 0.0121054 0.0040864 0.0119603 0.0031782 0.0118611 0.0031117 0.0209026 0.6453781 0.0464875 0.6560462 0.0121221 0.0039964 1.43e-05 0.0004457 0.0003806 0.0176599 0.8976831 5.52040311558907e-05 0.000317558877847068 5.53787400527766e-05 5.56229361303171e-05 5.53812386927165e-05 5.53995184316752e-05 5.53834955453858e-05 0.00155394290080683 0.000208795350652475 0.0924317135467374 5.5358545214186e-05 0.000370210295454695 5.56246245839156e-05 0.0090975115229544 0.00746779756284247 0.888109116812898 0.000594545342310444 0.99940545465769 0.993257117904175
21.49818 9 92.39 16.518 0 0 15.6 6.944 15.076 6.554 61.714 14.65 -9 0 0.0218498 0.0055196 0.0217807 0.0056346 0.0218392 0.0045585 0.0216854 0.0044826 -0.0100464 0.5155127 0.0025056 0.5424141 0.0218273 0.0053811 1.2e-05 0.0006605 0.000341 0.0152652 0.8708274 5.5295044575663e-05 5.53281580685658e-05 5.53733489652296e-05 5.53113086990826e-05 5.53321214881916e-05 0.000511526943305089 5.53550972675997e-05 0.00215957730400271 5.53165295095067e-05 0.0160637895460056 0.000199032303347469 0.000524468977669831 0.00108955281791389 0.00737255732193604 0.00541613226194643 0.966276050915299 0.000788166925101822 0.999211833074898 0.993246744162996
2.613 10 11.416 4.279 0 0 1.902 1.548 1.896 1.575 7.618 3.887 -9 0 0.0026355 0.0013889 0.0026466 0.0013914 0.0026834 0.00115 0.0026817 0.001163 -0.095711 0.8575348 -0.0739047 0.8349038 0.0026327 0.0013441 -8.3e-06 0.0001166 -0.000777 0.0216198 0.910968 2.79399420612655e-05 0.000134986807826907 2.79279505501645e-05 2.79270132738597e-05 2.79320265173975e-05 2.79258690115256e-05 2.79198748589241e-05 0.000371238506324049 2.79168091509537e-05 2.7939929479284e-05 2.7915851964973e-05 9.02759016324072e-05 2.79304136889535e-05 2.79382050435664e-05 0.00839817206094148 0.990698112837674 0.00027463960924112 0.999725360390759 0.993274133899194
24.56084 11 102.388 17.2 0 0 16.938 7.052 17.254 7.723 68.196 15.702 -9 0 0.0245313 0.0066069 0.0245384 0.0061128 0.024521 0.005164 0.02453 0.0049288 -0.0212525 0.4903861 -0.0119736 0.4892276 0.0245503 0.0062244 1.55e-05 0.0006955 0.0002511 0.0141426 0.8924202 5.36415814490881e-05 5.37004952351883e-05 5.36559118670228e-05 0.000244596552384042 5.36485466370441e-05 0.000388778202834554 5.36775054721064e-05 0.0016468893792925 0.000240649717216772 0.0134852504490865 5.36556457306707e-05 0.00102193422946242 5.36578047754563e-05 0.00480831423359381 0.00594883283967062 0.971839116905292 0.000848021290406939 0.999151978709593 0.993243532416279
17.04626 12 73.268 14.276 0 0 11.998 5.462 12.204 5.374 49.066 13.708 -9 0 0.0172802 0.0051059 0.0173097 0.0048526 0.0172121 0.0040732 0.0172702 0.0038405 -0.0075526 0.5499608 -0.0091486 0.5453361 0.0173362 0.0048611 4.12e-05 0.0005783 0.0011811 0.0159637 0.8949892 5.41843934076228e-05 5.42342361022362e-05 5.42087877465947e-05 5.41806800813987e-05 5.41788643895294e-05 5.42428420660857e-05 5.42122093758128e-05 0.00207241812954791 0.000331561269604391 0.0136770176488725 5.41879881234115e-05 5.41727683339128e-05 5.42257066197812e-05 0.00562321401124641 0.00303116306502368 0.974722597399459 0.000325229803793468 0.999674770196207 0.993271455200256
1.86007 13 7.884 3.547 0 0 1.304 1.424 1.254 1.332 5.326 3.124 -9 0 0.0018326 0.0011166 0.0018286 0.0011617 0.0018688 0.0009331 0.0018547 0.0009541 -0.1056409 0.9223282 -0.0827499 0.9193947 0.0018342 0.0011181 3.5e-06 0.0001097 8.81e-05 0.0237878 0.8869848 2.76658627598548e-05 2.76639640106008e-05 2.76791201268264e-05 2.76615014253095e-05 2.76536850329271e-05 0.000737983775433624 2.76446539727881e-05 2.76419929385054e-05 2.76614202295742e-05 2.76523817699186e-05 2.76791235353697e-05 2.76350826969569e-05 2.76543680185281e-05 2.76496306262664e-05 0.0943452298124204 0.904557243625003 0.000876307908789143 0.999123692091211 0.993242014756861
8.24346 14 35.098 8.919 0 0 5.862 3.427 6.022 3.527 23.214 8.151 -9 0 0.0081195 0.0031636 0.0081416 0.003144 0.0081956 0.0024583 0.0082407 0.0024192 -0.0823412 0.6844175 -0.0981914 0.6885274 0.0081241 0.0030743 -6.4e-06 0.0003233 -0.0004583 0.0173276 0.9046206 3.4008498256461e-05 3.40347029360799e-05 3.39977186559459e-05 4.57361268429406e-05 3.39942749480719e-05 0.000308146305482189 3.40336975075669e-05 0.00014772854755066 3.40423914812262e-05 0.00102569570934169 3.39894909636964e-05 0.00023098714203321 3.39816125118079e-05 7.50526631536537e-05 0.00527916989869907 0.992615401219636 0.000489917627121688 0.999510082372879 0.993262705216577
17.34348 15 73.212 13.457 0 0 12 5.468 12.538 5.65 48.674 12.301 -9 0 0.0171006 0.0045924 0.0170787 0.0044123 0.0171022 0.0036994 0.0172538 0.0036169 -0.011352 0.5541764 -0.0506577 0.5355006 0.0170851 0.0043763 -4.5e-06 0.0005486 -0.000212 0.015531 0.8845283 9.41649304679862e-05 9.41611167592251e-05 9.41914723410854e-05 9.41600851385724e-05 9.41217398010096e-05 9.41971319724633e-05 9.41391485319139e-05 0.00777776518240369 0.000982237470521296 0.113590732512888 9.41295459362195e-05 0.0066314925887412 0.00459468737307203 0.0609036111959956 9.40714038809666e-05 0.804672137101549 0.000564996476480342 0.99943500352352 0.993258697410079
12.87338 16 54.676 12.188 0 0 9.078 4.697 9.044 4.462 36.554 11.286 -9 0 0.013024 0.0042516 0.0129925 0.0043082 0.0128623 0.0033139 0.0128527 0.0033362 0.0146834 0.6265572 0.0022198 0.6212892 0.0130027 0.0041695 -5.5e-06 0.000435 -1.86e-05 0.016247 0.9062219 3.14377714848371e-05 3.1309875585986e-05 3.12894958720819e-05 3.13570843094196e-05 3.13263115523851e-05 3.13308064553629e-05 3.13064311585788e-05 3.14080250376068e-05 3.13352115869901e-05 0.00741329523047835 3.12903395854853e-05 3.15664217174702e-05 3.13222263667412e-05 0.00115534004412045 0.00326112225321573 0.987793962471473 0.000188051345260073 0.99981194865474 0.99327871824138
26.22568 17 108.674 17.232 0 0 18.292 7.186 17.976 7.401 72.406 16.08 -9 0 0.0265165 0.0070192 0.0263298 0.0065205 0.0265279 0.0054118 0.026308 0.0051669 -0.0284641 0.4868608 -0.0144303 0.4866578 0.0264442 0.0066118 2.11e-05 0.0007045 0.0003035 0.0131089 0.8975098 5.89060993677178e-05 5.88119741060388e-05 5.89626179415466e-05 0.000103774701425594 5.87876950657048e-05 0.00048029109467327 5.88637196750129e-05 0.002906566085874 5.90402545404693e-05 0.0196871814864933 5.88270628716074e-05 0.000912738234412388 5.89918878386404e-05 0.00962979324656795 0.00416281544927502 0.961645648389872 0.000819534182579872 0.99918046581742 0.993245061073492
25.57508 18 105.36 18.828 0 0 17.18 7.139 17.644 7.256 70.536 16.163 -9 0 0.0259863 0.0075239 0.0256189 0.0067414 0.0256513 0.0057472 0.0256665 0.0054013 0.0242484 0.5202877 -0.0306282 0.4847852 0.0258283 0.0069302 2.56e-05 0.0007328 0.0006058 0.0137232 0.9060583 0.00012042917979185 0.000119961522123168 0.000119231830120719 0.00011926135787602 0.000119243748545903 0.00211076823930759 0.00144189472903919 0.00966741345620093 0.0011294245831287 0.0419103130815385 0.000119440832370214 0.00302734361425307 0.00611650885502659 0.0306227309628394 0.19238715202513 0.710868881982708 0.00270889587776525 0.997291104122235 0.993141385442663
4.29249 19 18.344 5.828 0 0 3.066 2.409 3.022 2.187 12.256 5.347 -9 0 0.0043403 0.0020481 0.0043716 0.0020341 0.0043188 0.0016061 0.0043064 0.0015715 -0.0280254 0.769825 0.0040327 0.7783014 0.0043504 0.0019898 -5.6e-06 0.0001955 -0.000484 0.0202795 0.9147941 2.69696310485407e-05 2.69860298386054e-05 2.69607615046832e-05 0.00038033974492097 2.6969475396272e-05 2.69669508039652e-05 2.69654417466297e-05 2.69727408924428e-05 2.69667431139434e-05 0.000242647637343616 2.69588334675903e-05 2.69760490797072e-05 2.6990524827395e-05 2.69549466903071e-05 0.0141806260802051 0.98487274840912 0.000515192593513036 0.999484807406487 0.993261357123717
2.29499 20 9.656 3.888 0 0 1.64 1.554 1.654 1.65 6.362 3.39 -9 0 0.0022342 0.0012807 0.0022335 0.0012764 0.0022555 0.0010358 0.0022595 0.0010232 -0.0728008 0.9302792 -0.0862485 0.8932984 0.002231 0.0012454 -2.8e-06 0.0001143 -0.0003859 0.0220581 0.8982273 3.38199845650453e-05 3.3866517709789e-05 3.39040942577506e-05 0.000430035751355904 3.38550971736119e-05 4.84410173445391e-05 3.39494139568317e-05 0.000469742150062942 3.38720741675335e-05 0.00102733233060144 3.3830066733637e-05 0.00118861839141887 3.38678490807045e-05 3.38471291764974e-05 0.0296919936151126 0.966839024517282 0.00061392246240664 0.999386077537593 0.993256081280752
19.01522 21 80.106 15.049 0 0 13.304 5.762 13.576 5.999 53.226 13.607 -9 0 0.0185716 0.0051829 0.018726 0.0052083 0.0187528 0.0041023 0.0188295 0.0040573 -0.0600679 0.5579354 -0.050766 0.533425 0.0186543 0.0050395 5.5e-06 0.0005598 0.0003702 0.0154517 0.8959375 4.46952649623375e-05 0.00105322619813347 4.48018835741067e-05 4.46163378253931e-05 4.47430013240305e-05 4.47527081373891e-05 4.47010646058539e-05 4.45431345865108e-05 4.48303424841649e-05 0.00737430495617735 4.48439178363558e-05 0.00137117355346676 4.48174798766887e-05 0.00441478289082648 0.00290223859652466 0.982436928669658 0.00127683539395673 0.998723164606043 0.993220382910145
