N1 N2 Na Tsplit shape1Ne shape2Ne propNtrlNe1 propNtrlNe2 M1 M2 shape1M1 shape2M1 shape1M2 shape2M2 propNtrlM1 propNtrlM2 dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo
20.48583 12.30628 1.85532 19.5 13.6663 32.10316 25 354 4.26049 4.26049 15.40592 93.37436 1.86047 140.45431 384 384 10 60.188 20.353 0 0 11.822 7.065 13.758 8.101 34.608 14.263 -9 0 0.013118 0.0050764 0.0134646 0.0051796 0.0130872 0.0048146 0.0136329 0.0050017 0.0099499 0.6469885 -0.0316977 0.6366095 0.0138062 0.0050719 0.0005149 0.0010272 0.0204177 0.0392558 0.8655725 0.000709610972775281 5.09586430694197e-05 0.00932192395146646 5.12255506310305e-05 0.0039053186104546 5.11849258154947e-05 0.387128838494561 5.20107356208574e-05 0.0128947428377556 5.11450156821473e-05 0.555455989792769 5.10797717907156e-05 0.0301225741841293 5.15893160734094e-05 5.12775965973866e-05 5.05296008080505e-05
27.86629 4.46321 16.54045 19.5 2.73401 118.30433 107 148 23.30476 23.30476 16.28 192.80425 12.80883 69.53024 306 306 11 9.724 17.35 0.036 0.321 3.158 5.742 2.068 3.785 4.462 10.706 -9 0 0.0020264 0.0041052 0.0018724 0.0040608 0.0021478 0.0041821 0.0018406 0.003793 -0.1652253 0.9576895 -0.0144415 0.8402964 0.0022452 0.0041649 0.0002958 0.0006734 0.1102523 0.1907646 0.947211 2.35787839548735e-05 2.35583978491524e-05 0.000626733033769897 2.35584942055954e-05 0.000781781328482753 2.35553902309638e-05 0.668261737705866 2.35847698580641e-05 0.00142910223273133 2.35656820508268e-05 0.326527555114342 2.35890779671918e-05 0.00213738049893939 2.35564215040407e-05 2.35869724208712e-05 2.35760958264137e-05
4.23853 27.65778 20.55395 19.5 1.60944 100.21699 88 93 20.48052 20.48052 7.80547 141.63383 14.50584 33.80418 239 239 12 7.574 14.168 0.212 0.895 1.63 3.685 3.436 6.92 2.296 8.299 -8.966 0.76 0.0010809 0.0029632 0.0014324 0.0033038 0.0011066 0.0029804 0.0016157 0.0034918 -0.0253291 0.7373118 -0.2269264 0.91583 0.0019427 0.0033752 0.000686 0.0012981 0.2343708 0.2987751 0.8472196 1.22988962128213e-05 1.23041394139204e-05 0.00104952293033508 1.23009636086006e-05 0.000339744358909136 1.229897436998e-05 0.77452803951146 1.23037258204353e-05 0.000298199698094792 1.2297938124833e-05 0.223292268783558 1.23039068641323e-05 0.000369199006152047 1.22991431328063e-05 1.23065934580605e-05 1.23114304854065e-05
22.85785 15.45721 28.31637 19.5 8.25095 44.22662 485 76 3.91838 3.91838 8.14157 91.99838 2.903 184.62381 341 341 13 59.132 29.458 0.008 0.141 22.624 18.081 8.16 6.637 28.34 20.065 -9 0 0.0160551 0.0117291 0.0123462 0.0101319 0.0165722 0.0106284 0.0120122 0.0098856 -0.2296647 0.6654379 0.1374827 0.8895466 0.0155724 0.0110964 0.0013717 0.0025619 0.0488049 0.0788853 0.8646906 9.771206188305e-05 1.33059055854056e-05 0.000375640981493888 1.33062479447877e-05 9.83320898138308e-05 1.33050940765042e-05 0.151457300033669 1.33032856239293e-05 0.000233135342786286 1.33041009867299e-05 0.847166725895112 2.53760205619337e-05 0.000424936609313221 2.7704827762756e-05 1.3306195467658e-05 1.33053079184064e-05
23.21184 11.87468 21.61137 19.5 17.02658 186.96993 133 171 17.99872 17.99872 12.65792 29.73087 16.06309 137.27182 434 434 14 27.132 30.096 0 0 5.526 6.778 5.086 6.35 16.52 18.977 -9 0 0.0062413 0.0075815 0.0061631 0.0072719 0.0064514 0.0076811 0.0062885 0.0073898 -0.121725 0.8340121 -0.0661592 0.8242339 0.0062722 0.0073706 7e-05 0.0003332 0.0101095 0.0308182 0.9805224 5.61135908078939e-05 5.65550426718795e-05 0.000851748989221586 5.62930136384676e-05 5.65615007438215e-05 5.68660046790837e-05 0.075512491525573 5.62603419610698e-05 0.709794776630096 5.60071814694169e-05 0.0292038706946746 5.62432819007301e-05 0.18364928807253 5.65386202116623e-05 0.000423845525243579 5.65399845771145e-05
8.48651 21.48143 5.49063 19.5 3.3505 112.42674 415 446 17.65799 17.65799 14.7191 155.02555 15.5103 194.47148 105 105 15 73.668 36.327 0 0 13.674 8.235 19.65 10.63 40.344 24.653 -9 0 0.0146315 0.0085384 0.0153818 0.0084966 0.0152294 0.0085384 0.0169133 0.0087479 -0.1673434 0.6818414 -0.4264598 0.6843463 0.0154839 0.0084278 0.0004772 0.000774 0.0337448 0.0637817 0.9514092 8.3205900495419e-05 8.32044899002971e-05 0.00293028002077189 8.31920896097321e-05 0.00337672491803006 8.3206445988663e-05 0.632934902563502 8.32067713449345e-05 0.0498527154580915 8.32132466284897e-05 0.266518094916671 8.32023609348353e-05 0.0435552591397114 8.31966818173176e-05 8.3192785653183e-05 8.3202210849458e-05
4.4674 5.3724 24.59424 19.5 5.03654 68.75278 476 413 14.20632 14.20632 17.49157 104.41418 19.79977 141.33173 163 163 16 35.956 16.714 0 0 7.552 4.694 7.702 5.414 20.702 12.409 -9 0 0.0081159 0.0045649 0.0081842 0.0047872 0.0079639 0.003981 0.0080062 0.0042785 -0.0073027 0.7307265 0.0766513 0.7444856 0.0085337 0.0046643 0.0003837 0.0006676 0.0346554 0.0636567 0.9076311 0.000356695138765329 9.79081739326898e-05 0.00583560288031657 9.79467359124168e-05 0.0059793592541014 9.84814276967148e-05 0.611192066674526 9.78904647055863e-05 0.0485309928574238 9.78593397266656e-05 0.26459134814278 9.83139796579282e-05 0.0626315634330269 9.79841054283781e-05 9.77702230953473e-05 9.82171689046206e-05
19.31851 3.3783 26.59273 19.5 14.41849 81.92604 226 383 11.66006 11.66006 16.02482 133.43536 13.90341 16.58458 419 419 17 31.694 18.276 0 0 8.018 6.753 5.372 4.094 18.304 12.733 -9 0 0.0071147 0.0045877 0.0067396 0.0045246 0.0074194 0.0045313 0.0066735 0.0042144 -0.1813624 0.8070686 0.008772 0.8140644 0.0071336 0.00457 0.0002065 0.00055 0.01899 0.0427784 0.9359543 0.000279536354576508 3.5952844032407e-05 0.000316314498305473 3.59516516908239e-05 0.000643339402146572 3.5976288280387e-05 0.662719658599055 3.59624650912867e-05 0.0183482168422883 3.59585587847649e-05 0.298064306295699 3.59643727561112e-05 0.0193049059753318 3.60010254112207e-05 3.59764274742093e-05 3.59783990756862e-05
21.81178 12.24663 16.93752 19.5 11.54277 9.17388 3 422 22.87242 22.87242 16.57214 22.12002 12.83721 73.27606 237 237 18 95.286 19.252 0 0 16.976 6.981 16.494 7.069 61.816 16.18 -9 0 0.0222886 0.0062923 0.0220506 0.005924 0.0224436 0.0053382 0.0222654 0.0051856 -0.051219 0.4864584 -0.0452849 0.5057206 0.0222635 0.0059943 9.39e-05 0.0007051 0.0022604 0.0152114 0.9093435 9.17736545525108e-05 0.000132280872060753 9.18135401104298e-05 0.000302724873220721 0.000706212790579369 0.000388081457062991 0.104414098013728 0.00195554170055859 0.715326994013608 0.00358448362842029 0.0396740709210866 0.00155062831681414 0.123668632799644 0.00245913837784574 0.00432110903589143 0.00133241600481592
6.73496 6.61719 8.09924 19.5 14.93821 184.10036 145 390 24.00559 24.00559 3.91633 177.811 13.2136 134.93051 355 355 19 22.15 21.088 0.07 0.581 3.988 5.46 7.02 8.375 11.072 14.186 -8.946 0.854 0.0043724 0.0053858 0.0050821 0.0052466 0.004245 0.0050466 0.0050996 0.0049229 0.0270786 0.8948153 -0.0653431 0.8497605 0.0054857 0.0057375 0.0007584 0.0020049 0.0662983 0.135031 0.884751 0.00036488478344339 3.01139902512505e-05 0.00235343600008217 3.01844383669204e-05 0.000636207442261948 3.0169710464014e-05 0.502497451328751 3.0137510475351e-05 0.000527774531067602 3.01414474702732e-05 0.492634965973416 3.01852089815193e-05 0.000713825740486451 3.01771076663719e-05 3.01685653279496e-05 3.01762214871172e-05
0.96463 0.95301 13.04671 19.5 4.19175 46.30592 200 487 27.17482 27.17482 0.67266 178.70599 13.95998 153.02485 44 44 20 22.56 17.804 15.846 18.622 1.922 3.736 4.33 5.397 0.462 1.792 -4.562 8.477 0.0006391 0.0010892 0.0013205 0.0016004 0.000672 0.001162 0.0013507 0.0015607 -0.0370523 0.7558004 -0.0434194 1.0362295 0.0184208 0.0179883 0.017441 0.0181761 0.7085096 0.3292 0.1460276 3.28895424167087e-05 4.67335159529074e-05 0.000679740611576814 0.00329480433796856 8.21617232555796e-05 0.000193601312949634 0.76311094814452 0.122155341857997 0.000415489166874631 4.68360737102845e-05 0.0713025019200669 0.0379062984491145 0.000592336264393461 4.67531533580518e-05 4.67788066814439e-05 4.67851191632222e-05
6.03835 15.55251 1.8402 19.5 3.03575 0.76161 404 42 3.95145 3.95145 4.40396 6.32383 5.16656 126.31881 157 157 21 65.556 14.471 0 0 10.982 5.369 16.094 7.148 38.48 11.858 -9 0 0.0142404 0.0042983 0.0149897 0.0044917 0.0139418 0.0036129 0.0153828 0.0038753 0.0748073 0.5804474 -0.1140556 0.5852352 0.0150998 0.0043334 0.0004847 0.0008688 0.0171348 0.0284881 0.8540558 0.000205040086732117 0.00298713168866482 0.000193486732353057 0.00542672155451079 0.00161889594653086 0.0082747029635064 0.445470348412303 0.181851322528194 0.0115265083839511 0.0296601503536962 0.102271855615627 0.172454920029851 0.0194279450270699 0.0182296609672356 0.000202234221199184 0.000199075488574051
6.39958 21.81314 11.48342 19.5 3.83173 40.17321 496 360 1.72044 1.72044 14.33754 25.73161 17.7489 83.52658 436 436 22 67.892 28.199 0 0 12.876 5.69 18.466 11.918 36.55 18.418 -9 0 0.0138899 0.0062199 0.0144586 0.0071282 0.0139317 0.0056957 0.0155073 0.0075017 -0.0600063 0.6396253 -0.2120258 0.6762681 0.014815 0.0065914 0.0006408 0.0009142 0.0306828 0.0450599 0.9093996 0.000688587081529535 0.000133330542999421 0.00611595906917793 0.000133537443628479 0.00420850232623958 0.000133523491397331 0.555437514476003 0.000133419057920382 0.193072819164823 0.00013337941751518 0.0791737889415512 0.000133413148918661 0.160101702383081 0.000133352893894858 0.000133566279448485 0.000133604281871616
23.64491 6.47239 1.72435 19.5 7.91107 187.30155 417 471 19.08831 19.08831 10.50045 150.13256 11.67085 176.28039 13 13 23 72.128 29.645 0 0 21.626 12.205 13.094 6.578 37.408 19.54 -9 0 0.0152563 0.0073718 0.0141473 0.0067048 0.0166399 0.0076992 0.014235 0.006295 -0.3065871 0.689183 -0.0552477 0.6504242 0.0154586 0.0069747 0.0007567 0.0009518 0.0394118 0.0609333 0.9168571 0.000547487276613649 0.000139182544032097 0.00736880086941469 0.000138097581056641 0.00314013301599779 0.000139664065847876 0.487153866781701 0.000138797722333339 0.0579566796272361 0.000139674448512365 0.316956776122432 0.000139526279831029 0.125622372509392 0.000139759454367771 0.000139180468111586 0.000140001233120021
4.76862 14.70358 28.09968 19.5 7.58587 38.37715 332 228 20.11246 20.11246 17.64018 32.64591 12.65961 86.88444 299 299 24 33.082 23.118 0 0 5.938 5.596 6.58 5.695 20.564 15.771 -9 0 0.007548 0.0059099 0.0075303 0.0058101 0.0074701 0.0054792 0.0076511 0.0054983 0.0011624 0.800806 -0.1310908 0.7770514 0.0076256 0.0058228 8.65e-05 0.0003715 0.0085954 0.0257931 0.9595286 0.000953422928856453 6.44925549124764e-05 0.000817599325420992 6.40528709273339e-05 6.45655856774157e-05 6.40977963834469e-05 0.126409427015591 6.43912449556507e-05 0.523299930596074 6.42267669016629e-05 0.0500515821949407 6.46107592306804e-05 0.296578587825013 6.43399197451443e-05 0.00130997613297216 6.46964823975024e-05
3.06489 21.34913 5.19828 19.5 16.56875 110.76992 238 495 6.33032 6.33032 14.35427 181.30287 4.92526 178.78086 307 307 25 38.886 23.417 0.014 0.134 4.54 4.568 19.248 15.769 15.084 14.197 -9 0 0.0055546 0.0051603 0.0083942 0.0057432 0.0055314 0.0048637 0.0096771 0.0059391 -0.0177332 0.8781349 -0.6339385 0.7387065 0.0078252 0.0055319 0.0008508 0.0013443 0.0591985 0.075555 0.7461647 2.90121344803648e-05 2.89401854886362e-05 0.00253621142974777 2.89626896781933e-05 2.89355561634884e-05 2.89373463132803e-05 0.466095180534708 0.000265136880939521 0.000290666540065019 0.000126599696447929 0.52817083985692 0.000630738644327928 0.00155891326233528 0.000123029667847493 2.89501424502232e-05 2.89454320872588e-05
4.66769 2.21887 22.02259 19.5 16.92864 90.87857 174 184 10.69135 10.69135 19.50557 175.69009 16.56138 164.50255 353 353 26 10.042 8.412 0.018 0.286 3.122 3.391 2.14 2.601 4.762 5.738 -9 0 0.0021409 0.0022062 0.0019817 0.0021706 0.0022223 0.0020861 0.0019455 0.0019472 -0.1509723 0.8977383 0.0090672 0.9336638 0.0023267 0.002236 0.0002654 0.0005579 0.0688815 0.1179617 0.8667708 0.000134414637774711 3.66005732216425e-05 0.00131381397453291 3.66523193963068e-05 0.00179388463283768 3.65690812700811e-05 0.672591993446156 3.6598369823418e-05 0.00418307158736882 3.64459633290094e-05 0.316696856244712 3.66904699507181e-05 0.00295693704174926 3.64192433102379e-05 3.65700249336641e-05 3.64823896324878e-05
0.523 1.12432 11.23872 19.5 18.12827 142.76675 293 51 10.08434 10.08434 4.08158 151.76284 11.3541 79.27355 326 326 27 3.886 5.065 1.396 4.137 1.084 2.129 0.796 2.03 0.61 1.382 -8.902 1.269 0.0004797 0.0007294 0.0003853 0.0007712 0.0004775 0.0007129 0.0003963 0.0007089 0.0041258 0.8302363 -0.0056056 0.7724776 0.0023084 0.0045211 0.0018759 0.0044399 0.3675137 0.3855413 0.3033136 0.00015409645246779 5.82996562863103e-05 0.0016068662369859 0.000291443898612563 0.00036688962891803 0.000194617830718171 0.583642366729962 0.0206420303279267 5.82891622128018e-05 5.82784115849956e-05 0.385788887982497 0.00669102200473264 0.000174291654345111 0.000156046568198488 5.82931478118863e-05 5.82803067400523e-05
17.53598 25.31666 7.32035 19.5 9.40562 148.61421 73 324 1.2524 1.2524 16.0915 65.74956 12.57985 161.89342 470 470 28 36.034 30.028 0.01 0.161 5.928 8.239 16.97 13.545 13.126 17.612 -9 0 0.0059861 0.0085165 0.0077537 0.0074545 0.0061397 0.0089921 0.0090942 0.0081474 0.0583022 1.0414749 -0.4947734 0.8787104 0.0078089 0.0078624 0.000939 0.0013691 0.090226 0.0963938 0.8825126 7.76401497358235e-05 7.95164180925401e-05 0.00653327630645194 7.76299047275325e-05 0.000687988990974401 8.32853277524718e-05 0.359597792941678 7.75289372102901e-05 0.0102362621514901 8.00836025958175e-05 0.59017611204378 7.80550452315423e-05 0.0319794808387634 7.75958127675294e-05 7.80761082669668e-05 7.96754204813831e-05
2.63833 13.27387 17.06814 19.5 15.06868 137.96574 428 213 8.0646 8.0646 4.15178 38.1762 16.88583 85.01782 324 324 29 25.244 16.657 0.006 0.134 4.972 4.01 7.388 8.209 12.878 10.746 -9 0 0.0050813 0.0038011 0.0054863 0.0042549 0.0050314 0.0034582 0.0057124 0.0043097 -0.0118021 0.866254 -0.1197045 0.9055778 0.0057905 0.0040432 0.0005067 0.0010203 0.0547234 0.0939576 0.8310141 0.000469397274322041 3.73414607266081e-05 0.0012745744608769 3.73754424894783e-05 0.000294178655642286 3.73680255482998e-05 0.688464625620214 3.73610228978078e-05 0.00156835120996843 3.73541433083943e-05 0.305057053924507 3.7335467143667e-05 0.00253556060015647 3.735605399022e-05 3.73750024498136e-05 3.73916357586607e-05
26.8447 17.25303 1.16264 19.5 5.34733 164.4328 286 138 11.2261 11.2261 16.28326 136.23914 17.35954 65.2347 375 375 30 28.606 39.74 0.022 0.492 8.584 10.476 5.828 9.137 14.172 23.492 -8.972 0.626 0.0059724 0.0089596 0.0055426 0.0086568 0.0069238 0.0101921 0.0060359 0.0097073 -0.3974486 0.8860162 -0.0978552 0.9190762 0.0060286 0.0087587 0.0002712 0.0007386 0.0491533 0.094139 0.9765254 3.62732993416626e-05 3.62771696249878e-05 0.000133595698640576 3.62930745204357e-05 0.000412729616611147 3.62760881609448e-05 0.580503553565441 3.62769334897201e-05 0.00125307285162033 3.62774028877652e-05 0.414115941173292 3.62726696535268e-05 0.00321832992078795 3.62755742738442e-05 3.62761310987727e-05 3.62788305562106e-05
2.83016 27.89511 17.51111 19.5 10.50976 101.17104 476 262 23.26772 23.26772 18.45857 167.046 9.06261 40.64335 194 194 31 36.472 17.916 0 0 6.342 4.094 9.646 8.301 20.484 11.689 -9 0 0.0076676 0.0043435 0.0082349 0.0046013 0.0075614 0.0038199 0.0084927 0.0045503 0.0141816 0.7812608 -0.0754683 0.8302485 0.008295 0.0044408 0.0003437 0.0007103 0.025753 0.0478526 0.8864969 3.62875046799576e-05 3.61173321354404e-05 0.000787597614171328 3.62341268815997e-05 3.62371959894056e-05 3.6300434248815e-05 0.669256654353518 3.62161991285936e-05 0.00403700566181473 3.61990425636181e-05 0.318799929324041 6.77891896425167e-05 0.00668866386994677 3.62676186469558e-05 3.62977197463547e-05 3.62028128448838e-05
7.77416 10.74736 16.42754 19.5 10.34355 196.24713 385 106 17.14795 17.14795 6.54639 129.39338 10.66674 120.97058 461 461 32 19.212 23.759 0.01 0.118 4.948 6.028 3.438 5.414 10.816 15.786 -9 0 0.0041648 0.0054168 0.0039089 0.0055862 0.0044434 0.0055034 0.0040178 0.0056639 -0.2728951 0.8784832 -0.0626373 0.9221654 0.0042485 0.0055611 0.0002116 0.0008863 0.0318156 0.0829894 0.9625546 0.000174591206698247 4.13447664232731e-05 0.000873477207693284 4.12431586412284e-05 6.97769511094099e-05 4.12735712255261e-05 0.798665564746876 4.12750591110656e-05 0.00293974464855171 4.1323317024785e-05 0.190935467960982 4.13140508115354e-05 0.00596975962001969 4.12660385629323e-05 4.13082482571723e-05 4.12694480124158e-05
25.06259 21.07536 2.50854 19.5 8.19109 165.73378 380 211 26.07057 26.07057 7.38489 12.75933 19.52591 154.45482 76 76 33 46.28 46.52 0 0 10.434 10.264 9.524 11.19 26.322 27.524 -9 0 0.0120822 0.0127736 0.0111205 0.0112513 0.0134835 0.0142753 0.0125714 0.013331 -0.3510222 0.7225903 -0.1877242 0.8472182 0.0116826 0.011903 8.12e-05 0.0004076 0.012374 0.0321029 0.978133 5.73521374134748e-05 5.74849566840584e-05 5.71493733315351e-05 5.71055923696076e-05 0.000942487064355469 5.73488069695837e-05 0.0435880150785458 5.62170015943072e-05 0.359443408089785 5.69006195497163e-05 0.186472578610351 5.76785050396052e-05 0.408923822919135 5.81935424268954e-05 5.62837935512669e-05 5.79739088979347e-05
24.11899 15.14821 21.07282 19.5 6.92616 119.91695 459 418 19.94785 19.94785 6.65621 38.95697 17.36554 170.85269 237 237 34 82.82 46.235 0 0 16.846 10.682 15.358 10.711 50.616 30.649 -9 0 0.0264079 0.015147 0.0239555 0.0128973 0.0268847 0.0142515 0.025052 0.0129618 -0.1807423 0.5870852 -0.2157797 0.5738583 0.0253768 0.0138915 0.0001951 0.0007305 0.0086663 0.024667 0.9618369 6.97571495931009e-05 6.9756767535015e-05 0.000382445876417984 6.97738035774792e-05 0.00123247031832684 6.97573929212534e-05 0.444950625435161 6.97548781127853e-05 0.156806946251589 6.97932090568802e-05 0.277313664827064 6.97467667911249e-05 0.1183384420415 6.97357041248885e-05 0.000347595764338852 6.97338138909945e-05
5.73397 5.18853 26.4859 19.5 14.24147 36.39286 140 2 23.61333 23.61333 17.51253 98.20745 1.8751 144.18073 254 254 35 15.626 6.931 0 0 3.576 2.797 2.918 2.276 9.132 5.456 -9 0 0.0035457 0.0019724 0.0034561 0.0019882 0.003582 0.0017853 0.0033965 0.001709 -0.0490895 0.8622279 0.0392367 0.8878698 0.0036646 0.0020096 0.0001637 0.0003776 0.0225629 0.0416391 0.8575398 0.000866741527312812 0.000104453455370475 0.00192974375957871 0.000124528164685893 0.00116347592720466 0.000206960438879795 0.491946823255292 0.00475874310036454 0.257925019557047 0.0035177019757006 0.131865666918751 0.00513589715083076 0.0960619552194856 0.00418281636922417 0.00010487199970867 0.0001046011805632
5.13904 14.23381 25.5417 19.5 15.66609 15.71733 98 272 11.09975 11.09975 12.39749 192.95389 10.47142 41.16185 46 46 36 48.476 17.719 0 0 7.678 5.26 19.326 10.962 21.472 12.873 -9 0 0.0088237 0.0049903 0.0110441 0.0050983 0.0082165 0.0042475 0.0114997 0.0045259 0.2483307 0.885778 -0.1936671 0.676338 0.0113846 0.0051563 0.0014506 0.0016057 0.0717539 0.0677751 0.7040831 0.00182265207731487 9.65538234912435e-05 0.0214979090012169 0.000284065749003483 0.00407732658422751 0.000173216149079317 0.55106939344801 0.00106440500698167 0.0366130083857475 0.000457779391855903 0.341848878569503 0.000688791899725996 0.0397432157072326 0.000367309465189454 9.68766729343694e-05 9.86180684852273e-05
16.31535 3.8623 28.10211 19.5 10.74714 187.64257 68 482 8.73678 8.73678 15.27983 112.33805 0.26088 71.85173 219 219 37 22.118 18.358 0.008 0.109 4.542 6.607 7.14 4.981 10.428 12.262 -9 0 0.0042981 0.0050143 0.0049244 0.0043149 0.0042196 0.0048731 0.0049519 0.0038145 0.035148 1.0150448 -0.1251653 0.824326 0.005197 0.0046754 0.0005858 0.0008294 0.0774214 0.1087775 0.9052028 5.02272950192765e-05 5.02083854275798e-05 0.00230544751286164 5.01925886858003e-05 0.00267059208215197 5.01906804535244e-05 0.742129452919106 5.01911130770857e-05 0.00402367211708225 5.01976481575464e-05 0.242978725028533 5.02127124153875e-05 0.00539013007839455 5.01875029285465e-05 5.01924015259354e-05 5.01799341796469e-05
18.50766 19.47552 29.87608 19.5 13.9679 6.38612 381 98 12.10349 12.10349 4.99247 48.55738 7.05858 140.03188 222 222 38 104.044 29.739 0 0 20.226 9.637 18.96 9.482 64.858 20.205 -9 0 0.0323565 0.0098445 0.0298343 0.0071772 0.0315722 0.0082284 0.0298246 0.0062236 0.0789162 0.4429578 -0.0007448 0.4749955 0.0317375 0.0083447 0.0006421 0.0012658 0.0107221 0.0208618 0.8732764 0.000162280204651531 0.00209155245933813 0.00161605740953949 0.001764233712229 0.000730017300567881 0.0016027689016033 0.266812756824106 0.105084256160512 0.0297651590908375 0.00229718848075377 0.464563310429407 0.0123860245535932 0.107576109940679 0.00322340530076527 0.000162450545473228 0.000162428685944018
10.5452 19.77093 16.11748 19.5 4.75304 21.42079 466 350 22.49917 22.49917 7.46177 155.89819 2.84047 101.00852 330 330 39 81.884 31.23 0 0 16.046 8.052 17.09 10.261 48.748 20.863 -9 0 0.0178275 0.0072935 0.017792 0.007201 0.0184331 0.0072558 0.0186947 0.0076421 -0.1214981 0.5344813 -0.1411342 0.5510247 0.0181911 0.007175 0.0003814 0.000904 0.0127252 0.0326079 0.9338244 4.43884966584591e-05 4.4390487289e-05 0.00018343258602044 4.4405248936494e-05 0.00173285647418333 4.43951621751477e-05 0.553189121887249 4.43986467304515e-05 0.00636820492203239 4.4390696890072e-05 0.422516133631966 4.43942512021591e-05 0.015566286558363 4.43981596613905e-05 4.43959590759578e-05 4.44068315667208e-05
