N shape1Ne shape2Ne propNtrlNe dataset bialsites_avg bialsites_std sf_avg sf_std sxA_avg sxA_std sxB_avg sxB_std ss_avg ss_std Wald_avg Wald_std piA_avg piA_std piB_avg piB_std thetaA_avg thetaA_std thetaB_avg thetaB_std DtajA_avg DtajA_std DtajB_avg DtajB_std divAB_avg divAB_std netdivAB_avg netdivAB_std FST_avg FST_std corr_pi pSI_NHetero pSI_NHomo pAM_MHetero_NHetero pAM_MHetero_NHomo pAM_MHomo_NHetero pAM_MHomo_NHomo pIM_MHetero_NHetero pIM_MHetero_NHomo pIM_MHomo_NHetero pIM_MHomo_NHomo pSC_MHetero_NHetero pSC_MHetero_NHomo pSC_MHomo_NHetero pSC_MHomo_NHomo pPAN_NHetero pPAN_NHomo pNoMigration pMigration robustness
14.47389 15.47414 101.54549 125 10 21.266 24.142 0 0 3.602 4.897 3.284 4.34 14.38 16.914 -9 0 0.0050415 0.0060435 0.0050353 0.0060162 0.0050686 0.0058353 0.0049789 0.00572 -0.0629141 0.8615319 -0.0120318 0.8359778 0.0050345 0.0059805 -3.9e-06 0.0003278 0.0001083 0.0227051 0.9875947 2.11454702795162e-05 2.11439967326483e-05 2.1144099372029e-05 2.11507151241561e-05 0.000593307796213955 2.11452686354181e-05 2.11398309414433e-05 2.11401691063611e-05 0.00131968397267181 2.1142310765106e-05 4.06983037127775e-05 2.11420651481968e-05 4.91784882985942e-05 2.11442206415062e-05 0.997764549961401 2.11433309551354e-05 0.000699037346357723 0.999300962653642 1
10.97484 11.90149 140.67321 418 11 40.248 19.127 0 0 6.642 4.868 6.71 4.955 26.896 14.18 -9 0 0.0094703 0.0050859 0.0095187 0.0052054 0.0094533 0.0046621 0.0094725 0.0047142 -0.0343256 0.6736756 -0.0290379 0.6871201 0.0094806 0.0050693 -1.39e-05 0.0003449 -0.0001638 0.0186899 0.9533844 1.99457596483038e-05 1.99491633354244e-05 1.99499158661377e-05 1.99436130647462e-05 1.99471743288384e-05 1.99401886651639e-05 0.000226964108174532 1.99495024970697e-05 0.00392761677930413 1.99420807482519e-05 0.000347267627707485 1.99428172006646e-05 0.00204658994646057 1.99491123223238e-05 0.993232153531339 1.99486793375174e-05 0.000119675814908614 0.999880324185092 1
3.1008 4.34636 164.46947 439 12 11.568 6.25 0 0 1.824 1.863 2.05 2.125 7.694 4.882 -9 0 0.0027331 0.0018469 0.0027321 0.0018233 0.0026828 0.0015574 0.0027465 0.0015861 0.0124254 0.8188157 -0.0572387 0.8075477 0.0027315 0.0017983 -1.1e-06 0.0001335 -0.0006309 0.0200812 0.9241834 1.78999181845205e-05 1.78978167812602e-05 0.00067291317511536 1.79001832984846e-05 1.7898129594809e-05 1.78992769857425e-05 1.78987136405587e-05 1.78987707315744e-05 1.78988113466251e-05 1.79002656446907e-05 0.000450559577432616 1.78996300821542e-05 1.78999301202442e-05 1.78986972675767e-05 0.998643837556899 1.78995468744514e-05 0.000762408499960177 0.99923759150004 1
26.01541 0.22488 0.26482 422 13 97.898 33.471 0 0 16.19 8.615 16.618 8.238 65.09 24.343 -9 0 0.0237115 0.0096193 0.023502 0.0091588 0.023743 0.0086882 0.0237458 0.0085158 -0.0329984 0.5383931 -0.056164 0.5085545 0.023578 0.0093044 -2.87e-05 0.0006345 -0.0008949 0.0135663 0.9565746 0.00026889373029054 1.80185396232635e-05 1.80178465152435e-05 1.80211549217808e-05 1.80177218091606e-05 1.80207212223867e-05 0.0003061179621639 1.80175398115392e-05 0.000304252908933867 1.80160313678157e-05 1.80546210037451e-05 1.80195630236335e-05 0.00125531262378096 1.80165446231567e-05 0.997667181772529 1.80207183800423e-05 0.000358989714382375 0.999641010285618 1
18.10209 11.90024 138.08626 423 14 65.532 29.173 0 0 11.048 7.074 10.86 6.729 43.624 20.912 -9 0 0.0153728 0.0077066 0.015482 0.0077295 0.0154104 0.0070879 0.0153574 0.0070017 -0.0290995 0.6531375 -0.0029651 0.6380821 0.0154205 0.007637 -6.9e-06 0.0004739 -0.0002035 0.0153395 0.962527 2.34867203375084e-05 2.34874616498776e-05 2.34885949202017e-05 2.34889229676942e-05 0.000539375334251137 2.34872683703023e-05 0.000257378786259688 2.34878781859823e-05 0.00355621945244365 2.34870573322462e-05 9.30443452611146e-05 2.3489480901404e-05 0.00284186279939588 2.34857503078391e-05 0.992477247221726 2.34829256892844e-05 0.000656814302496721 0.999343185697503 1
2.22311 11.28468 118.81253 201 15 4.23 4.957 0 0 0.728 1.278 0.738 1.244 2.764 3.536 -9 0 0.0009781 0.0012738 0.0009879 0.0013035 0.0009843 0.0012027 0.0009871 0.0011878 0.0014959 0.777791 -0.0396369 0.7596737 0.0009813 0.0012733 -1.8e-06 6.02e-05 -0.0015232 0.024511 0.9672579 1.18251251154907e-05 1.18251193865915e-05 1.18249623836516e-05 1.18253387155697e-05 1.18246484572276e-05 1.18250147313415e-05 1.1825469520111e-05 1.18251895806846e-05 1.18249150832365e-05 1.18251975138477e-05 1.18249018568795e-05 1.18249790459545e-05 1.18251967712957e-05 1.18250949947739e-05 0.999822623662648 1.18251841952672e-05 7.09502087898726e-05 0.99992904979121 1
23.80042 15.11356 170.67495 389 16 78.912 40.819 0 0 13.4 8.779 13.25 8.934 52.262 28.761 -9 0 0.0185568 0.0106074 0.0184595 0.0102851 0.0187838 0.0101438 0.0187054 0.0099796 -0.0821156 0.6033387 -0.0709786 0.6020253 0.0185203 0.0103934 1.22e-05 0.0006372 0.0004049 0.0165126 0.9707773 3.52410491269772e-05 3.52533359037048e-05 3.52452218245787e-05 3.52390293790639e-05 3.52329451138954e-05 3.52376869840304e-05 0.0001620873748746 3.52120453107084e-05 0.00263691797468034 3.52474676597901e-05 0.00073920236896596 3.52553016926231e-05 0.00957536764439055 3.52455313159477e-05 0.986498763065546 3.52519572313998e-05 0.00021144926833225 0.999788550731668 1
19.58747 15.83921 199.7238 211 17 38.832 39.011 0 0 6.436 7.468 6.056 6.928 26.34 27.301 -9 0 0.0093662 0.0097674 0.0092638 0.009654 0.0092385 0.0094025 0.0091314 0.009276 0.0341315 0.776908 0.0512165 0.8262366 0.0092905 0.0096442 -2.45e-05 0.0003771 -0.0002334 0.0188048 0.9865953 2.21319692508947e-05 2.21373592988915e-05 0.000536927793717153 2.2145242876472e-05 0.000336424330640089 2.21443565023264e-05 2.21404697149112e-05 2.21448488446801e-05 0.000361516801092453 2.21352364430894e-05 2.21424744885219e-05 2.21398541904787e-05 0.000708116302776598 2.21368964808733e-05 0.997813479515071 2.21365486113357e-05 0.000961911052285827 0.999038088947714 1
6.27332 12.52229 79.84777 270 18 16.048 12.994 0 0 2.6 2.804 2.768 3.06 10.68 9.198 -9 0 0.0037694 0.0032943 0.0038297 0.0033785 0.0037432 0.0031098 0.0037906 0.0031415 0.0311367 0.8318987 0.027177 0.8289676 0.0038279 0.0033577 2.83e-05 0.0002426 0.0017208 0.0224052 0.9589509 0.000392732950367755 2.86523671473037e-05 0.000580222461693195 2.86532514150123e-05 2.86495901315021e-05 2.86567671655847e-05 2.86519011835342e-05 2.86475721891462e-05 0.00136899155364954 2.86513803678797e-05 0.000200630369213673 2.86540053123213e-05 0.000581831686287962 2.86488427543277e-05 0.996589067212463 2.86580886582221e-05 0.00108756738792035 0.99891243261208 1
18.88011 4.30654 146.81877 478 19 77.67 22.475 0 0 12.914 6.958 13.054 6.462 51.702 17.996 -9 0 0.0182323 0.0066516 0.0183034 0.0065597 0.0182133 0.0057716 0.0182527 0.0056376 -0.0242086 0.576569 -0.0266801 0.5642073 0.0182617 0.0064829 -6.2e-06 0.0005226 2.86e-05 0.0140964 0.9361145 3.75323212055165e-05 3.75227358834395e-05 0.000365318861700501 3.75300703939638e-05 3.75188692215792e-05 3.75365782558644e-05 0.00068567860935335 3.75301710809884e-05 0.0103623389942193 3.75198794636114e-05 0.00188405286401912 3.75309577536759e-05 0.00772684925144194 3.7544873256201e-05 0.978600461653835 3.75333089157803e-05 0.000552959436660864 0.999447040563339 1
16.6823 18.42968 144.46347 206 20 32.786 31.55 0 0 5.274 5.79 5.474 6.226 22.038 22.128 -9 0 0.0077446 0.0078842 0.0076945 0.0077912 0.0076984 0.0075107 0.0077548 0.0076002 -0.0071774 0.8484635 -0.0469992 0.8271288 0.0077149 0.0077932 -4.7e-06 0.0003411 0.0001855 0.0224092 0.9847085 2.06916492587911e-05 2.07080905705229e-05 2.06562303461871e-05 2.06903534551047e-05 2.07272523944321e-05 2.065288204918e-05 0.000125972918739683 2.07499719330006e-05 0.00139151941207511 2.06735556900134e-05 0.000135394962319828 2.07061649479174e-05 0.00105231318039733 2.06680479270083e-05 0.997067205541583 2.06697863133841e-05 0.000124126458074218 0.999875873541926 1
22.42384 19.92177 121.30964 434 21 84.402 31.929 0 0 14.072 7.981 14.088 7.827 56.242 22.823 -9 0 0.0199136 0.0085082 0.0199539 0.0085024 0.0199107 0.0078579 0.0198972 0.0077878 -0.0217691 0.5642986 -0.0195587 0.5682544 0.0199765 0.0084164 4.27e-05 0.0006134 0.001183 0.0157631 0.9563021 0.000149539999275642 4.7713193995475e-05 4.77537499363071e-05 4.77922161661555e-05 0.00123198289376091 4.77358617904219e-05 0.000663585788199005 4.77760819280443e-05 0.00756114724377367 4.77673634133201e-05 0.000862205110744948 4.77268374919283e-05 0.00957573513868929 4.7752603751547e-05 0.979526036406931 4.77495101518653e-05 0.00157251791492491 0.998427482085075 1
6.25221 19.42713 91.50707 360 22 20.566 11.949 0 0 3.31 2.886 3.458 3.149 13.798 8.808 -9 0 0.0047822 0.0030991 0.0048503 0.0031522 0.0048222 0.002935 0.0048639 0.0029111 -0.0327027 0.7678395 -0.0450435 0.7797136 0.0048154 0.0030748 -9e-07 0.0002164 0.0012775 0.0207743 0.9472482 2.31024483261467e-05 2.31067597380051e-05 0.000624104281629049 2.31024353694581e-05 2.31076992176816e-05 2.31000314554909e-05 2.31053852377702e-05 2.31030036268945e-05 0.00170852991330423 2.31035234479243e-05 2.31031245968686e-05 2.31078943871847e-05 0.000952665557603875 2.31043230732409e-05 0.996437452125223 2.31014937636605e-05 0.000739623655735831 0.999260376344265 1
17.61852 1.01616 165.35154 324 23 48.824 37.616 0 0 7.752 7.129 7.808 7.407 33.264 26.839 -9 0 0.0116137 0.0095052 0.0115204 0.0094173 0.0115612 0.0090304 0.0115769 0.009098 -0.0188345 0.5544678 -0.0377715 0.5487611 0.0115851 0.0094231 1.8e-05 0.0005199 0.0011137 0.0199327 0.9830241 2.46962382771786e-05 2.46935715433879e-05 0.000104626367662417 2.46877051448713e-05 2.46958899662154e-05 2.4691508800126e-05 2.46990994526232e-05 2.46907495630737e-05 0.00186910399381952 2.46943629067766e-05 0.000166073629977737 2.46917741486729e-05 0.00274191278575828 2.46919227791381e-05 0.994846661206504 2.4689193696157e-05 0.000228091281394196 0.999771908718606 1
13.60907 8.30518 80.40227 461 24 53.82 18.405 0 0 8.734 5.084 8.748 5.171 36.338 14.158 -9 0 0.0127552 0.0052801 0.012668 0.0053034 0.0127044 0.0045825 0.0127084 0.0046099 -0.030973 0.6238462 -0.0625075 0.6136418 0.0127106 0.0051812 -1e-06 0.0004733 2.83e-05 0.0176727 0.9299716 2.02581812735675e-05 2.02597725774943e-05 2.0262988274462e-05 2.02597149129891e-05 0.000204615456360422 2.02576328408632e-05 0.000722972730344565 2.02551965709356e-05 0.00379676653775204 2.02495513729437e-05 0.000375805620098812 2.02580808003271e-05 0.00231940265482772 2.02487248459847e-05 0.992377874166131 2.02529910162635e-05 0.000305913746239798 0.999694086253761 1
20.67279 17.77917 97.90402 498 25 88.104 16.818 0 0 14.51 6.131 14.43 6.409 59.164 15.661 -9 0 0.0207326 0.0055657 0.0208293 0.0056847 0.0207665 0.0046108 0.0207439 0.0046118 -0.01752 0.534099 -0.000241 0.529333 0.0208028 0.0054451 2.19e-05 0.0005948 0.0006398 0.0141634 0.9004165 6.4952499169048e-05 0.00065720566907037 6.6605701523063e-05 6.4583875285593e-05 6.53131521603443e-05 0.00200018704801846 6.4678804488474e-05 0.00186484144526434 6.54889880730941e-05 0.00687617927034214 6.49025654517881e-05 0.00113647207161962 6.50589392182543e-05 0.00568460149143441 0.175011124490411 0.80624780398847 0.00291884794522688 0.997081152054773 1
24.70687 19.16945 40.99416 274 26 70.202 37.883 0 0 11.968 8.215 11.716 8.26 46.518 26.66 -9 0 0.0166427 0.0100511 0.0165268 0.009907 0.0167318 0.0093753 0.0166292 0.009411 -0.0589176 0.6422381 -0.0420233 0.5962072 0.016605 0.0099235 2.02e-05 0.0005484 0.0004961 0.0160086 0.973827 7.1475112849719e-05 7.14684405044862e-05 7.14484086977749e-05 7.14833311137159e-05 0.0011092856202095 7.14721473287124e-05 7.93541703386591e-05 7.14358938407827e-05 0.0165596767621236 7.14618239198415e-05 0.0023819615912026 7.14759998750682e-05 0.00655929073883965 7.14344227860057e-05 0.972595819906821 7.14556295489183e-05 0.00146663306070391 0.998533366939296 1
13.79711 15.5267 7.86093 461 27 57.116 14.238 0 0 9.442 4.819 9.234 4.701 38.44 12.842 -9 0 0.0135905 0.0047919 0.0136207 0.0048238 0.0134965 0.0038539 0.0134379 0.003799 -0.0063424 0.5967628 0.0157114 0.625283 0.0136069 0.0047247 1.2e-06 0.0004169 4.79e-05 0.0148329 0.9315958 0.000149267503808554 0.000150638358319038 0.000151072189407531 0.000150857479125728 0.000661671819666093 0.000151470486992149 0.000439764809449931 0.00589599460641403 0.00691414169728131 0.0721787758196299 0.00021766026500177 0.00599928109965788 0.0103775656382998 0.0453454480702691 0.719606573606697 0.131609816549981 0.00141497783731909 0.998585022162682 1
2.30945 6.57563 139.57319 340 28 6.812 5.474 0 0 1.188 1.478 1.162 1.511 4.462 4.093 -9 0 0.0016513 0.0015918 0.0016001 0.0015585 0.0015926 0.0013503 0.0015852 0.001349 0.0325065 0.7736539 -0.03678 0.8302648 0.0016195 0.0015397 -6.2e-06 8.14e-05 -0.0012802 0.0205881 0.9484577 1.5325252113745e-05 1.53250324032446e-05 1.53255481220676e-05 1.53252984473649e-05 1.53250605349351e-05 1.53249108882834e-05 1.53258023884686e-05 1.53244814760433e-05 1.5325324196767e-05 1.53253793940033e-05 1.53251622317324e-05 1.53253308194699e-05 0.00052575726490071 1.53253574429105e-05 0.999259690270365 1.53245242749955e-05 9.19511025096406e-05 0.99990804889749 1
11.7438 8.65822 112.21443 131 29 15.6 21.344 0 0 2.62 4.107 2.592 4.156 10.388 14.803 -9 0 0.0036807 0.0052822 0.0036948 0.0053387 0.0036665 0.0050786 0.0036587 0.0050991 -0.0479959 0.8546597 -0.0363688 0.8890712 0.0036896 0.0053054 1.9e-06 0.0002318 -0.000968 0.0228781 0.986964 1.09769204924285e-05 1.09759114955154e-05 1.09766376799235e-05 1.09768336259735e-05 1.09768295795486e-05 1.09765342436446e-05 1.09767440231037e-05 1.09763431058437e-05 1.09765177331714e-05 1.09766430114954e-05 1.0976673409223e-05 1.09765902380125e-05 1.09763936433901e-05 1.09764341110046e-05 0.999835351196192 1.09767974154202e-05 6.58596671170341e-05 0.999934140332883 1
16.01584 11.91444 143.22281 467 30 63.132 20.395 0 0 10.35 5.577 10.14 5.716 42.642 16.162 -9 0 0.0149383 0.0057499 0.0148239 0.0057792 0.0149368 0.0050655 0.0148776 0.0052335 -0.0102042 0.5954826 -0.0153961 0.5996866 0.0148659 0.0056456 -1.52e-05 0.0005229 -0.0002202 0.0162595 0.9362469 1.88401010507606e-05 1.88434525132824e-05 1.88425529911733e-05 1.88467382076355e-05 1.88420815912264e-05 1.8841065211221e-05 8.31071888291307e-05 1.88415397468621e-05 0.00420448221435453 1.88403775366585e-05 0.000117758236641502 1.88398244098703e-05 0.001853924869027 1.88418306876651e-05 0.9935334664915 1.88414357014083e-05 0.000113055991565299 0.999886944008435 1
21.83991 1.95453 195.7132 78 31 15.306 34.152 0 0 2.418 6.08 2.612 6.303 10.276 23.344 -9 0 0.0036404 0.008383 0.0036729 0.0083817 0.003578 0.0080707 0.0036327 0.0081374 -0.0049497 0.6499959 -0.0107939 0.6552066 0.0036418 0.0083328 -1.49e-05 0.0002051 -0.0025088 0.0218859 0.9921964 1.0014288807528e-05 1.0013880828516e-05 1.00140037609535e-05 1.00136772791151e-05 1.00134762854849e-05 1.00142506915825e-05 1.00142153319377e-05 1.00136380232927e-05 1.00140985927622e-05 1.00140662094745e-05 1.0014149526185e-05 1.00137811758136e-05 1.00144714381923e-05 1.00137367165551e-05 0.999849790456219 1.00138091132122e-05 6.008357765318e-05 0.999939916422346 1
12.42487 4.36163 76.51178 223 32 24.902 25.802 0 0 4.264 5.459 4.018 4.976 16.62 17.889 -9 0 0.0059213 0.0064907 0.0058626 0.0064029 0.0058866 0.0062032 0.0058172 0.0060957 -0.0146732 0.7995061 -0.0106299 0.7733078 0.0058836 0.0064136 -8.3e-06 0.0002599 -0.0008543 0.0221505 0.9836769 2.17104099760011e-05 2.1710348421276e-05 0.000473407003479057 2.17108749144974e-05 0.000538601632421811 2.17106795972488e-05 2.17106358705712e-05 2.17084081476179e-05 0.000126678846911374 2.17087293936481e-05 2.17089730205989e-05 2.1711252594593e-05 0.000598780062411256 2.17100240442676e-05 0.998023722606634 2.17095121625787e-05 0.00109885094880989 0.99890114905119 1
18.13459 16.26602 88.50803 396 33 63.99 30.07 0 0 10.49 6.78 10.91 7.127 42.59 21.943 -9 0 0.0148539 0.0078638 0.0150865 0.0079321 0.0149616 0.0072441 0.01508 0.0073897 -0.1008594 0.6322616 -0.0520754 0.6147745 0.0149464 0.0078002 -2.39e-05 0.0004695 -0.0008615 0.0156381 0.9646353 1.72682019531451e-05 1.72459693717932e-05 1.72135751390007e-05 1.72514526597207e-05 1.72109929146033e-05 1.72474591990974e-05 1.72640988679077e-05 1.72545880142987e-05 0.00205106270367995 1.72655887696105e-05 1.72127055460639e-05 1.72518944874325e-05 0.00147375413688851 1.72103253537198e-05 0.996251060192748 1.72261144070861e-05 0.00010343765123736 0.999896562348763 1
18.9055 16.16778 43.44304 177 34 42.084 29.883 0 0 7.238 6.49 7.002 6.458 27.844 20.631 -9 0 0.0097987 0.0073488 0.0098147 0.007366 0.0098885 0.0071258 0.009822 0.0071142 -0.0463719 0.7091766 -0.0295348 0.6885785 0.009829 0.0073057 2.23e-05 0.0004118 0.001308 0.0189764 0.9724245 6.07778680635428e-05 6.07644649667585e-05 6.07563874851022e-05 6.08276947639538e-05 6.07852178987799e-05 6.07268526813506e-05 0.00226966161622508 6.07081892679238e-05 0.015461356255755 6.07612979046708e-05 0.0027566146056367 6.08796921044463e-05 0.0175937902687035 6.07095140012367e-05 0.961250175364079 6.07047104633947e-05 0.000364638485859488 0.999635361514141 1
17.159 15.05661 98.61133 399 35 59.806 29.063 0 0 10.27 6.869 9.904 6.883 39.632 20.538 -9 0 0.0140346 0.0072942 0.0139102 0.0072694 0.0140659 0.0069778 0.0139627 0.0069977 -0.0124216 0.6137679 -0.0086877 0.6486525 0.0140019 0.0072435 2.95e-05 0.0005089 7.34e-05 0.0163049 0.9634136 0.000435033282682621 8.19183710395365e-05 8.17597397622205e-05 8.17507744621089e-05 8.19980399107259e-05 8.1912110612321e-05 0.0055616970498865 8.16725079896865e-05 0.0366074113620826 8.17330199063075e-05 0.00450356571725223 8.17602977355637e-05 0.0326701930515018 8.15759618907864e-05 0.919403943212978 8.20755003070841e-05 0.000844372318469534 0.999155627681531 1
22.99301 2.76483 183.38689 269 36 52.516 48.95 0 0 8.598 8.956 8.678 9.331 35.24 33.852 -9 0 0.0123916 0.0120651 0.0123495 0.0119349 0.0123944 0.0117156 0.0124101 0.0117169 0.0061086 0.6777794 0.0032138 0.70302 0.0123658 0.0119465 -4.7e-06 0.0004418 0.000866 0.0241545 0.9885446 1.91531435916604e-05 1.91452934367278e-05 1.91500444842367e-05 1.91475528374375e-05 1.91495475936582e-05 1.91387329550266e-05 1.91506226793787e-05 1.91478168033829e-05 0.00025201672974142 1.91491534201529e-05 1.91479043723199e-05 1.91453540841945e-05 0.00188115473507762 1.91477793212667e-05 0.997617906520006 1.91490695953039e-05 0.000114884314898747 0.999885115685101 1
25.50018 10.94697 192.94186 343 37 75.386 49.301 0 0 12.756 10.116 12.582 9.755 50.048 34.059 -9 0 0.0181446 0.0126869 0.0179956 0.0124841 0.0182161 0.0122183 0.0180892 0.0121137 -0.0504373 0.67057 -0.0469935 0.6312165 0.0180844 0.012498 1.43e-05 0.0005959 0.0018602 0.0189779 0.9769425 2.31721265375691e-05 2.31732327194968e-05 2.31692680061373e-05 2.31829050042946e-05 2.31807845116948e-05 2.3178145090425e-05 0.000244209197757654 2.31823007481449e-05 0.000915575295567956 2.31772917662667e-05 0.000275420792698182 2.31754899320104e-05 0.00144597073250734 2.3178799634298e-05 0.996863882406558 2.31712309601606e-05 0.000139056461869618 0.99986094353813 1
26.96741 12.25945 194.88126 307 38 69.004 51.621 0 0 11.49 10.072 11.252 9.912 46.262 35.492 -9 0 0.0175222 0.0141884 0.0171503 0.0135059 0.0172825 0.0133247 0.017074 0.0130176 -0.0110571 0.7084375 -0.0113265 0.668058 0.0172963 0.0137534 -3.99e-05 0.0005874 -0.001277 0.0154596 0.9820762 1.68491737045259e-05 1.68515587828705e-05 0.000178006822595385 1.68517928203305e-05 1.68492862245191e-05 1.68490664136109e-05 1.68494672250661e-05 1.68530747270732e-05 1.68490061428893e-05 1.68493562226021e-05 0.000219921697808667 1.68515518205672e-05 0.000899198665416229 1.68541290016394e-05 0.998500665959618 1.68493914760877e-05 0.000262257700541242 0.999737742299459 1
16.03136 10.89914 78.71568 276 39 41.1 31.467 0 0 6.708 6.163 6.984 6.499 27.408 21.896 -9 0 0.009607 0.0077744 0.0097139 0.0079243 0.0096163 0.0074847 0.0096941 0.0075316 -0.0483067 0.7278503 -0.0491116 0.7069638 0.0096643 0.0078327 3.8e-06 0.0004266 1.61e-05 0.0186632 0.9819784 1.96728081119432e-05 1.96713217456577e-05 1.96729100975085e-05 1.96704159466477e-05 1.96699317781582e-05 1.9670328873896e-05 9.09080445798584e-05 1.967303749244e-05 0.00200102933186216 1.96682949699766e-05 2.31483575352244e-05 1.96708631933727e-05 0.00191330626200856 1.96687659707561e-05 0.995755234487924 1.96648379101037e-05 0.000118027716553811 0.999881972283446 1
17.35467 14.09692 167.67253 349 40 53.026 33.376 0 0 8.596 6.854 8.964 7.293 35.466 23.58 -9 0 0.0125824 0.0085377 0.0126155 0.0085344 0.0124197 0.0080111 0.0125235 0.0080356 -0.0043618 0.6988161 -0.0196841 0.6609036 0.0126101 0.0084794 1.12e-05 0.0005051 0.0005409 0.0200989 0.9761667 3.77496875737717e-05 3.77612117377633e-05 3.77522674673022e-05 3.77505615377086e-05 3.77407362050932e-05 3.77467161843903e-05 0.000435158383297201 3.7751051653352e-05 0.00484327132526123 3.77467364637807e-05 0.000708697685183008 3.77500620874187e-05 0.00562719769515279 3.77381757503405e-05 0.987970438744142 3.77489603029349e-05 0.000226501180706029 0.999773498819294 1
21.18714 1.61624 169.20744 489 41 87.29 20.368 0 0 14.702 7.177 14.148 6.517 58.44 16.97 -9 0 0.0206619 0.0064773 0.0206327 0.0062267 0.0206898 0.0055416 0.0205257 0.0053244 -0.0221687 0.5209022 0.0072226 0.5083706 0.0206254 0.0061692 -2.19e-05 0.0005853 -0.0002553 0.0143973 0.924179 2.45191299789483e-05 2.45169212961197e-05 0.000166954173599704 2.45100493522267e-05 2.4514987026655e-05 2.45105358820261e-05 0.00127512642654365 2.45112903469179e-05 0.00288205967873919 8.85233458079025e-05 0.00032724733910023 2.45091652733414e-05 0.00356871101571231 2.45198187068076e-05 0.991470752038699 2.45140839350452e-05 0.00028952579713568 0.999710474202864 1
19.24881 7.95349 137.60373 346 42 58.366 38.184 0 0 9.884 7.869 9.946 7.983 38.536 26.484 -9 0 0.013697 0.0095521 0.0136493 0.009478 0.0136481 0.0091056 0.0136656 0.0091207 -0.0030919 0.7058021 -0.0066987 0.7329692 0.0136958 0.0094684 2.26e-05 0.0004817 0.001461 0.0202366 0.9734583 6.65486438639888e-05 6.65401887453966e-05 6.65685118244422e-05 6.65525662655408e-05 6.65545965820745e-05 6.65530729096688e-05 0.00255696712124954 6.65476528060401e-05 0.0186103988176773 6.65640116509887e-05 0.00079438945398562 6.65416419426876e-05 0.0274831872788597 6.6520290417079e-05 0.94982300299007 6.6563161149741e-05 0.000399317580191112 0.999600682419809 1
